"정선해양관측","106-11","2008-04-08 02:35:00","131.2517","37.895","0","0","","3.8","2","1017.5","2","12.5","2","","","NW ","2","","","","","","","Moderate ","2","NW ","2","NW ","2"
"정선해양관측","106-11","2008-06-12 06:30:00","131.2517","37.895","0","0","","1","2","1011","2","22","2","","","NNE","2","","","","","","","Moderate ","2","NNE","2","NNE","2"
"정선해양관측","106-11","2008-08-07 06:46:00","131.2517","37.895","0","0","","2.2","2","1013.5","2","","","","","ENE","2","","","","","","","Moderate ","2","ENE","2","ENE","2"
"정선해양관측","106-11","2008-10-09 23:50:00","131.2517","37.895","0","0","","6.7","2","1021.5","2","","","","","","","","","","","","","","","S  ","2","S  ","2"
"정선해양관측","106-11","2008-12-10 01:51:00","131.2517","37.895","0","0","","3.1","2","1020.2","2","","","","","","","","","","","","","","","SE ","2","SE ","2"
"정선해양관측","107-01","2008-02-14 07:45:00","128.6233","38.2033","0","0","","6","2","1027","2","3.7","2","","","WNW","2","","","","","","","Moderate ","2","WNW","2","WNW","2"
"정선해양관측","107-01","2008-04-07 15:40:00","128.6233","38.2033","0","0","","3.3","2","1012","2","16.5","2","","","S  ","2","","","","","","","Moderate ","2","S  ","2","S  ","2"
"정선해양관측","107-01","2008-06-11 16:38:00","128.6233","38.2033","0","0","","0.1","2","1011.5","2","25","2","","","ENE","2","","","","","","","Moderate ","2","ENE","2","ENE","2"
"정선해양관측","107-01","2008-08-06 15:50:00","128.6233","38.2033","0","0","","3.1","2","1011.5","2","","","","","E  ","2","","","","","","","Moderate ","2","E  ","2","E  ","2"
"정선해양관측","107-01","2008-10-09 11:40:00","128.6233","38.2033","0","0","","1.7","2","1024.5","2","","","","","","","","","","","","","","","ESE","2","ESE","2"
"정선해양관측","107-01","2008-12-09 11:35:00","128.6233","38.2033","0","0","","4.4","2","1021","2","","","","","","","","","","","","","","","N  ","2","N  ","2"
"정선해양관측","107-02","2008-02-14 08:21:00","128.7117","38.21","0","0","","6.4","2","1027","2","4.4","2","","","W  ","2","","","","","","","Moderate ","2","W  ","2","W  ","2"
"정선해양관측","107-02","2008-04-07 16:43:00","128.7117","38.21","0","0","","4","2","1014","2","16.5","2","","","SSW","2","","","","","","","Moderate ","2","SSW","2","SSW","2"
"정선해양관측","107-02","2008-06-11 17:15:00","128.7117","38.21","0","0","","2.4","2","1011.5","2","","","","","E  ","2","","","","","","","Moderate ","2","E  ","2","E  ","2"
"정선해양관측","107-02","2008-08-06 16:26:00","128.7117","38.21","0","0","","5","2","1012","2","32.5","2","","","SE ","2","","","","","","","Moderate ","2","SE ","2","SE ","2"
"정선해양관측","107-02","2008-10-09 12:20:00","128.7117","38.21","0","0","","5.8","2","1023.5","2","","","","","","","","","","","","","","","E  ","2","E  ","2"
"정선해양관측","107-02","2008-12-09 12:13:00","128.7117","38.21","0","0","","6.2","2","1021","2","","","","","","","","","","","","","","","SW ","2","SW ","2"
"정선해양관측","107-03","2008-02-14 09:25:00","128.8433","38.21","0","0","","3.7","2","1026.5","2","4.6","2","","","WSW","2","","","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","107-03","2008-04-07 17:03:00","128.8433","38.21","0","0","","4.5","2","1014","2","16","2","","","SSW","2","","","","","","","Moderate ","2","SSW","2","SSW","2"
"정선해양관측","107-03","2008-06-11 18:10:00","128.8433","38.21","0","0","","3.1","2","1012","2","","","","","ENE","2","","","","","","","Moderate ","2","ENE","2","ENE","2"
"정선해양관측","107-03","2008-08-06 17:28:00","128.8433","38.21","0","0","","4","2","1011.5","2","28","2","","","ENE","2","","","","","","","Moderate ","2","ENE","2","ENE","2"
"정선해양관측","107-03","2008-10-09 13:18:00","128.8433","38.21","0","0","","1.7","2","1023","2","","","","","","","","","","","","","","","E  ","2","E  ","2"
"정선해양관측","107-03","2008-12-09 12:13:00","128.8433","38.21","0","0","","6.2","2","1021","2","","","","","","","","","","","","","","","SW ","2","SW ","2"
"정선해양관측","107-04","2008-02-14 10:40:00","129.0583","38.21","0","0","","4","2","1025","2","","","","","W  ","2","","","","","","","Moderate ","2","W  ","2","W  ","2"
"정선해양관측","107-04","2008-04-07 18:20:00","129.0583","38.21","0","0","","4.2","2","1014","2","15","2","","","SW ","2","","","","","","","Moderate ","2","SW ","2","SW ","2"
"정선해양관측","107-04","2008-06-11 19:25:00","129.0583","38.21","0","0","","0.1","2","1012","2","","","","","NE ","2","","","","","","","Moderate ","2","NE ","2","NE ","2"
"정선해양관측","107-04","2008-08-06 18:53:00","129.0583","38.21","0","0","","5.6","2","1012","2","","","","","S  ","2","","","","","","","Moderate ","2","S  ","2","S  ","2"
"정선해양관측","107-04","2008-10-09 13:18:00","129.0583","38.21","0","0","","1.7","2","1023","2","","","","","","","","","","","","","","","E  ","2","E  ","2"
"정선해양관측","107-04","2008-12-09 14:35:00","129.0583","38.21","0","0","","5","2","1021","2","","","","","","","","","","","","","","","SSW","2","SSW","2"
"정선해양관측","107-05","2008-02-14 11:51:00","129.3717","38.21","0","0","","3.6","2","1025","2","4.5","2","","","WNW","2","","","","","","","Moderate ","2","WNW","2","WNW","2"
"정선해양관측","107-05","2008-04-07 19:50:00","129.3717","38.21","0","0","","3","2","1015","2","14","2","","","N  ","2","","","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","107-05","2008-06-11 21:03:00","129.3717","38.21","0","0","","0.1","2","1012","2","19","2","","","SE ","2","","","","","","","Moderate ","2","SE ","2","SE ","2"
"정선해양관측","107-05","2008-08-06 20:44:00","129.3717","38.21","0","0","","5.4","2","1013","2","26.5","2","","","SE ","2","","","","","","","Moderate ","2","SE ","2","SE ","2"
"정선해양관측","107-05","2008-10-09 16:25:00","129.3717","38.21","0","0","","3.3","2","1021.5","2","","","","","","","","","","","","","","","ESE","2","ESE","2"
"정선해양관측","107-05","2008-12-09 16:09:00","129.3717","38.21","0","0","","3.7","2","1021","2","","","","","","","","","","","","","","","SSE","2","SSE","2"
"정선해양관측","107-06","2008-02-14 13:19:00","129.685","38.21","0","0","","3.3","2","1024","2","5.5","2","","","WNW","2","","","","","","","Moderate ","2","WNW","2","WNW","2"
"정선해양관측","107-06","2008-04-07 21:43:00","129.685","38.21","0","0","","2.6","2","1017","2","13","2","","","ENE","2","","","","","","","Moderate ","2","ENE","2","ENE","2"
"정선해양관측","107-06","2008-06-11 22:53:00","129.685","38.21","0","0","","0.1","2","1011","2","18","2","","","SSE","2","","","","","","","Moderate ","2","SSE","2","SSE","2"
"정선해양관측","107-06","2008-08-06 22:36:00","129.685","38.21","0","0","","3.1","2","1013.5","2","26","2","","","ESE","2","","","","","","","Moderate ","2","ESE","2","ESE","2"
"정선해양관측","107-06","2008-10-09 17:52:00","129.685","38.21","0","0","","4.8","2","1022.5","2","","","","","","","","","","","","","","","SSE","2","ESE","2"
"정선해양관측","107-06","2008-12-09 17:55:00","129.685","38.21","0","0","","1","2","1020.1","2","","","","","","","","","","","","","","","SSW","2","SSW","2"
"정선해양관측","107-07","2008-02-14 14:33:00","130","38.21","0","0","","6","2","1023","2","8.5","2","","","W  ","2","","","","","","","Moderate ","2","W  ","2","W  ","2"
"정선해양관측","107-07","2008-04-07 23:05:00","130","38.21","0","0","","3","2","1017","2","12","2","","","NNE","2","","","","","","","Moderate ","2","NNE","2","NNE","2"
"정선해양관측","107-07","2008-06-12 00:35:00","130","38.21","0","0","","0.1","2","1011.5","2","19.5","2","","","NW ","2","","","","","","","Moderate ","2","NW ","2","NW ","2"
"정선해양관측","107-07","2008-08-07 00:24:00","130","38.21","0","0","","4.2","2","1013","2","25.5","2","","","SE ","2","","","","","","","Moderate ","2","SE ","2","SE ","2"
"정선해양관측","107-07","2008-10-09 19:12:00","130","38.21","0","0","","7.2","2","1022.5","2","","","","","","","","","","","","","","","S  ","2","S  ","2"
"정선해양관측","107-07","2008-12-09 19:22:00","130","38.21","0","0","","2.4","2","1020.1","2","","","","","","","","","","","","","","","SW ","2","SW ","2"
"정선해양관측","203-00","2008-02-24 20:12:00","126.5667","34.0333","0","0","","8","2","1035","2","5","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","203-00","2008-04-07 16:48:00","126.5667","34.0333","0","0","","8","2","1017","2","11.8","2","개임(운량:3-7)","2","","","","","51%-60%","2","Stratus","2","","","","","NW ","2"
"정선해양관측","203-00","2008-07-05 12:00:00","126.5667","34.0333","0","0","","2","2","1006","2","27.8","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","SE ","2"
"정선해양관측","203-00","2008-08-14 23:20:00","126.5667","34.0333","0","0","","4","2","1003","2","27.1","2","개임(운량:3-7)","2","","","","","","","","","","","","","NW ","2"
"정선해양관측","203-00","2008-10-16 14:40:00","126.5667","34.0333","0","0","","5","2","1021","2","24.5","2","쾌청(운량:0-2)","2","","","","","1%-10%","2","Cirrus","2","","","","","E  ","2"
"정선해양관측","203-00","2008-12-13 11:25:00","126.5667","34.0333","0","0","","5","2","1022","2","11","2","흐림(운량:8-10)","2","","","","","91%-100%","2","Stratus","2","","","","","NW ","2"
"정선해양관측","203-01","2008-02-24 19:30:00","126.5233","33.9433","0","0","","14","2","1035","2","5","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","203-01","2008-04-07 15:25:00","126.5233","33.9433","0","0","","7","2","1017","2","14.5","2","개임(운량:3-7)","2","","","","","51%-60%","2","Stratus","2","","","","","NW ","2"
"정선해양관측","203-01","2008-07-05 11:25:00","126.5233","33.9433","0","0","","2.5","2","1007","2","27.4","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","S  ","2"
"정선해양관측","203-01","2008-08-14 22:40:00","126.5233","33.9433","0","0","","4","2","1003","2","28.5","2","개임(운량:3-7)","2","","","","","","","","","","","","","NW ","2"
"정선해양관측","203-01","2008-10-16 14:05:00","126.5233","33.9433","0","0","","5","2","1021","2","22","2","개임(운량:3-7)","2","","","","","31%-40%","2","Cirrus","2","","","","","NE ","2"
"정선해양관측","203-01","2008-12-13 10:43:00","126.5233","33.9433","0","0","","6","2","1022","2","13","2","흐림(운량:8-10)","2","","","","","91%-100%","2","Stratus","2","","","","","NW ","2"
"정선해양관측","203-02","2008-02-24 18:37:00","126.4383","33.7917","0","0","","10","2","1035","2","4","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","203-02","2008-04-07 14:30:00","126.4383","33.7917","0","0","","6","2","1017","2","15","2","흐림(운량:8-10)","2","","","","","71%-80%","2","Nimbostratus","2","","","","","NW ","2"
"정선해양관측","203-02","2008-07-05 10:15:00","126.4383","33.7917","0","0","","7","2","1006","2","26.1","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","SW ","2"
"정선해양관측","203-02","2008-08-14 21:35:00","126.4383","33.7917","0","0","","3","2","1003","2","29","2","개임(운량:3-7)","2","","","","","","","","","","","","","N  ","2"
"정선해양관측","203-02","2008-10-16 12:55:00","126.4383","33.7917","0","0","","6","2","1022","2","24.5","2","개임(운량:3-7)","2","","","","","21%-30%","2","Cirrus","2","","","","","NE ","2"
"정선해양관측","203-02","2008-12-13 09:28:00","126.4383","33.7917","0","0","","7","2","1023","2","15","2","","","","","","","51%-60%","2","Cirrus","2","","","","","NE ","2"
"정선해양관측","203-03","2008-02-24 17:30:00","126.355","33.6383","0","0","","16","2","1035","2","5","2","쾌청(운량:0-2)","2","","","","","11%-20%","2","Cirrostratus","2","","","","","SE ","2"
"정선해양관측","203-03","2008-04-07 13:12:00","126.355","33.6383","0","0","","5","2","1018","2","14","2","흐림(운량:8-10)","2","","","","","81%-90%","2","Nimbostratus","2","","","","","NW ","2"
"정선해양관측","203-03","2008-07-05 09:00:00","126.355","33.6383","0","0","","7","2","1006","2","24.8","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","SW ","2"
"정선해양관측","203-03","2008-08-14 20:20:00","126.355","33.6383","0","0","","7","2","1003","2","29.9","2","개임(운량:3-7)","2","","","","","","","","","","","","","NE ","2"
"정선해양관측","203-03","2008-10-16 11:40:00","126.355","33.6383","0","0","","5","2","1023","2","23.9","2","쾌청(운량:0-2)","2","","","","","1%-10%","2","Cirrus","2","","","","","NE ","2"
"정선해양관측","203-03","2008-12-13 07:59:00","126.355","33.6383","0","0","","6","2","1023","2","12","2","","","","","","","31%-40%","2","Cirrus","2","","","","","NE ","2"
"정선해양관측","204-00","2008-02-19 14:50:00","127.533","34.3","0","0","","14","2","1035","2","7","2","개임(운량:3-7)","2","","","","","21%-30%","2","Cirrostratus","2","","","","","NW ","2"
"정선해양관측","204-00","2008-04-04 01:32:00","127.533","34.3","0","0","","4","2","1024","2","11.5","2","개임(운량:3-7)","2","","","","","","","","","","","","","WSW","2"
"정선해양관측","204-00","2008-06-14 01:15:00","127.533","34.3","0","0","","0","2","1012","2","21","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","SW ","2"
"정선해양관측","204-00","2008-08-09 21:35:00","127.533","34.3","0","0","","4","2","1009","2","26.4","2","개임(운량:3-7)","2","","","","","","","","","","","","","NE ","2"
"정선해양관측","204-00","2008-10-10 18:20:00","127.533","34.3","0","0","","6","2","1016","2","24.5","2","흐림(운량:8-10)","2","","","","","","","","","","","","","NW ","2"
"정선해양관측","204-00","2008-12-08 13:25:00","127.533","34.3","0","0","","1","2","1021","2","14.9","2","쾌청(운량:0-2)","2","","","","","1%-10%","2","Cirrus","2","","","","","SE ","2"
"정선해양관측","204-01","2008-02-19 13:26:00","127.7317","34.3467","0","0","","16","2","1035","2","4","2","개임(운량:3-7)","2","","","","","21%-30%","2","Cirrostratus","2","","","","","NW ","2"
"정선해양관측","204-01","2008-04-04 00:02:00","127.7317","34.3467","0","0","","7","2","1023","2","12","2","개임(운량:3-7)","2","","","","","","","","","","","","","WNW","2"
"정선해양관측","204-01","2008-06-13 23:35:00","127.7317","34.3467","0","0","","0","2","1012","2","20.9","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","SW ","2"
"정선해양관측","204-01","2008-08-09 20:00:00","127.7317","34.3467","0","0","","4","2","1008","2","27.2","2","개임(운량:3-7)","2","","","","","","","","","","","","","E  ","2"
"정선해양관측","204-01","2008-10-10 16:50:00","127.7317","34.3467","0","0","","4","2","1016","2","26","2","흐림(운량:8-10)","2","","","","","91%-100%","2","Nimbostratus","2","","","","","W  ","2"
"정선해양관측","204-01","2008-12-08 11:50:00","127.7317","34.3467","0","0","","1","2","1022","2","14","2","","","","","","","51%-60%","2","Altostratus","2","","","","","SW ","2"
"정선해양관측","204-02","2008-02-19 15:15:00","127.59","34.2283","0","0","","7","2","1035","2","9","2","개임(운량:3-7)","2","","","","","21%-30%","2","Cirrostratus","2","","","","","NW ","2"
"정선해양관측","204-02","2008-04-04 02:00:00","127.59","34.2283","0","0","","4","2","1024","2","11.5","2","개임(운량:3-7)","2","","","","","","","","","","","","","WSW","2"
"정선해양관측","204-02","2008-06-14 01:50:00","127.59","34.2283","0","0","","1","2","1012","2","22","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","NE ","2"
"정선해양관측","204-02","2008-08-09 22:10:00","127.59","34.2283","0","0","","4","2","1009","2","26.2","2","개임(운량:3-7)","2","","","","","","","","","","","","","NE ","2"
"정선해양관측","204-02","2008-10-10 19:00:00","127.59","34.2283","0","0","","7","2","1016","2","23.5","2","개임(운량:3-7)","2","","","","","","","","","","","","","NW ","2"
"정선해양관측","204-02","2008-12-08 14:00:00","127.59","34.2283","0","0","","4","2","1021","2","14","2","쾌청(운량:0-2)","2","","","","","1%-10%","2","Cirrus","2","","","","","SW ","2"
"정선해양관측","204-03","2008-02-19 16:13:00","127.4467","34.1117","0","0","","15","2","1035","2","7","2","개임(운량:3-7)","2","","","","","21%-30%","2","Cirrostratus","2","","","","","NW ","2"
"정선해양관측","204-03","2008-04-04 04:00:00","127.4467","34.1117","0","0","","5","2","1024","2","12","2","개임(운량:3-7)","2","","","","","","","","","","","","","WSW","2"
"정선해양관측","204-03","2008-06-14 02:50:00","127.4467","34.1117","0","0","","0","2","1012","2","23.4","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","NE ","2"
"정선해양관측","204-03","2008-08-09 23:20:00","127.4467","34.1117","0","0","","4","2","1009","2","27","2","개임(운량:3-7)","2","","","","","","","","","","","","","NE ","2"
"정선해양관측","204-03","2008-10-10 20:00:00","127.4467","34.1117","0","0","","8","2","1016","2","23.5","2","개임(운량:3-7)","2","","","","","","","","","","","","","NW ","2"
"정선해양관측","204-03","2008-12-08 15:03:00","127.4467","34.1117","0","0","","2","2","1020","2","15","2","","","","","","","21%-30%","2","Cirrus","2","","","","","NW ","2"
"정선해양관측","204-04","2008-02-19 17:45:00","127.2533","33.9017","0","0","","20","2","1034","2","7","2","개임(운량:3-7)","2","","","","","21%-30%","2","Cirrostratus","2","","","","","NW ","2"
"정선해양관측","204-04","2008-04-04 05:35:00","127.2533","33.9017","0","0","","5","2","1024","2","13","2","개임(운량:3-7)","2","","","","","","","","","","","","","WSW","2"
"정선해양관측","204-04","2008-06-14 04:25:00","127.2533","33.9017","0","0","","3","2","1012","2","21.8","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","NE ","2"
"정선해양관측","204-04","2008-08-10 00:50:00","127.2533","33.9017","0","0","","5","2","1007","2","28","2","개임(운량:3-7)","2","","","","","","","","","","","","","NE ","2"
"정선해양관측","204-04","2008-10-12 10:00:00","127.2533","33.9017","0","0","","4","2","1019","2","24.5","2","개임(운량:3-7)","2","","","","","71%-80%","2","Altocumulus","2","","","","","N  ","2"
"정선해양관측","204-04","2008-12-09 15:05:00","127.2533","33.9017","0","0","","4","2","1019","2","16.8","2","","","","","","","21%-30%","2","Cirrostratus","2","","","","","SE ","2"
"정선해양관측","204-05","2008-02-19 18:54:00","127.1533","33.7583","0","0","","20","2","1035","2","7","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","204-05","2008-04-04 06:50:00","127.1533","33.7583","0","0","","6","2","1025","2","13.5","2","개임(운량:3-7)","2","","","","","51%-60%","2","Stratus","2","","","","","WNW","2"
"정선해양관측","204-05","2008-06-14 05:35:00","127.1533","33.7583","0","0","","4","2","1012","2","20.3","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","NE ","2"
"정선해양관측","204-05","2008-08-10 02:05:00","127.1533","33.7583","0","0","","7","2","1007","2","27.9","2","흐림(운량:8-10)","2","","","","","","","","","","","","","NE ","2"
"정선해양관측","204-05","2008-10-12 11:10:00","127.1533","33.7583","0","0","","4","2","1019","2","23.8","2","개임(운량:3-7)","2","","","","","61%-70%","2","Altocumulus","2","","","","","N  ","2"
"정선해양관측","204-05","2008-12-09 16:15:00","127.1533","33.7583","0","0","","3","2","1019","2","19","2","쾌청(운량:0-2)","2","","","","","Zero","2","","","","","","","SW ","2"
"정선해양관측","204-06","2008-02-19 19:53:00","127.0533","33.5967","0","0","","20","2","1035","2","7.5","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","204-06","2008-04-04 08:02:00","127.0533","33.5967","0","0","","4","2","1026","2","14.5","2","개임(운량:3-7)","2","","","","","51%-60%","2","Stratus","2","","","","","WNW","2"
"정선해양관측","204-06","2008-06-14 06:40:00","127.0533","33.5967","0","0","","5","2","1012","2","21.4","2","흐림(운량:8-10)","2","","","","","81%-90%","2","","","","","","","SE ","2"
"정선해양관측","204-06","2008-08-10 03:25:00","127.0533","33.5967","0","0","","8","2","1006","2","28","2","흐림(운량:8-10)","2","","","","","","","","","","","","","NE ","2"
"정선해양관측","204-06","2008-10-12 12:20:00","127.0533","33.5967","0","0","","4","2","1018","2","24","2","개임(운량:3-7)","2","","","","","21%-30%","2","Altocumulus","2","","","","","NNW","2"
"정선해양관측","204-06","2008-12-09 17:30:00","127.0533","33.5967","0","0","","7","2","1021","2","18","2","쾌청(운량:0-2)","2","","","","","Zero","2","","","","","","","SW ","2"
"정선해양관측","205-00","2008-02-19 13:58:00","127.6667","34.4167","0","0","","15","2","1035","2","7","2","쾌청(운량:0-2)","2","","","","","11%-20%","2","Cirrostratus","2","","","","","NW ","2"
"정선해양관측","205-00","2008-04-04 00:40:00","127.6667","34.4167","0","0","","4","2","1023.5","2","12","2","개임(운량:3-7)","2","","","","","","","","","","","","","WSW","2"
"정선해양관측","205-00","2008-06-14 00:20:00","127.6667","34.4167","0","0","","0","2","1011","2","21.4","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","SW ","2"
"정선해양관측","205-00","2008-08-09 20:40:00","127.6667","34.4167","0","0","","4","2","1009","2","26.9","2","개임(운량:3-7)","2","","","","","","","","","","","","","E  ","2"
"정선해양관측","205-00","2008-10-10 17:25:00","127.6667","34.4167","0","0","","8","2","1016","2","25.5","2","흐림(운량:8-10)","2","","","","","91%-100%","2","Nimbostratus","2","","","","","NW ","2"
"정선해양관측","205-00","2008-12-08 12:29:00","127.6667","34.4167","0","0","","0","2","1022","2","15.2","2","","","","","","","21%-30%","2","Altostratus","2","","","","","NW ","2"
"정선해양관측","205-01","2008-02-19 12:49:00","127.8083","34.3717","0","0","","15","2","1036","2","5.5","2","쾌청(운량:0-2)","2","","","","","11%-20%","2","Cirrostratus","2","","","","","NW ","2"
"정선해양관측","205-01","2008-04-03 23:15:00","127.8083","34.3717","0","0","","6","2","1023","2","12","2","개임(운량:3-7)","2","","","","","","","","","","","","","WNW","2"
"정선해양관측","205-01","2008-06-13 22:55:00","127.8083","34.3717","0","0","","0","2","1012","2","21.7","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","SW ","2"
"정선해양관측","205-01","2008-08-09 19:20:00","127.8083","34.3717","0","0","","5","2","1009","2","27","2","개임(운량:3-7)","2","","","","","","","","","","","","","E  ","2"
"정선해양관측","205-01","2008-10-10 16:15:00","127.8083","34.3717","0","0","","4","2","1016","2","26.3","2","흐림(운량:8-10)","2","","","","","91%-100%","2","Nimbostratus","2","","","","","W  ","2"
"정선해양관측","205-01","2008-12-08 11:10:00","127.8083","34.3717","0","0","","1","2","1023","2","13.9","2","비","2","","","","","91%-100%","2","Nimbostratus","2","","","","","SW ","2"
"정선해양관측","205-02","2008-02-19 11:56:00","127.8683","34.25","0","0","","20","2","1036","2","5.8","2","개임(운량:3-7)","2","","","","","21%-30%","2","Cirrostratus","2","","","","","NW ","2"
"정선해양관측","205-02","2008-04-03 22:25:00","127.8683","34.25","0","0","","6","2","1023","2","12.5","2","개임(운량:3-7)","2","","","","","","","","","","","","","WNW","2"
"정선해양관측","205-02","2008-06-13 22:00:00","127.8683","34.25","0","0","","1","2","1012","2","23.3","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","SW ","2"
"정선해양관측","205-02","2008-08-09 18:35:00","127.8683","34.25","0","0","","7","2","1009","2","28.5","2","개임(운량:3-7)","2","","","","","41%-50%","2","Altocumulus","2","","","","","NE ","2"
"정선해양관측","205-02","2008-10-10 15:25:00","127.8683","34.25","0","0","","2","2","1016","2","25.6","2","흐림(운량:8-10)","2","","","","","81%-90%","2","Altocumulus","2","","","","","NW ","2"
"정선해양관측","205-02","2008-12-08 10:15:00","127.8683","34.25","0","0","","6","2","1023","2","13","2","비","2","","","","","91%-100%","2","Nimbostratus","2","","","","","SW ","2"
"정선해양관측","205-03","2008-02-19 10:29:00","127.9483","34.0917","0","0","","20","2","1036","2","4.5","2","개임(운량:3-7)","2","","","","","21%-30%","2","Cirrostratus","2","","","","","NW ","2"
"정선해양관측","205-03","2008-04-03 21:15:00","127.9483","34.0917","0","0","","10","2","1022.5","2","13","2","개임(운량:3-7)","2","","","","","","","","","","","","","WNW","2"
"정선해양관측","205-03","2008-06-13 20:50:00","127.9483","34.0917","0","0","","2","2","1012","2","25.9","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","SW ","2"
"정선해양관측","205-03","2008-08-09 17:15:00","127.9483","34.0917","0","0","","5","2","1009","2","29.5","2","개임(운량:3-7)","2","","","","","51%-60%","2","Altocumulus","2","","","","","NE ","2"
"정선해양관측","205-03","2008-10-10 14:15:00","127.9483","34.0917","0","0","","4","2","1016","2","28","2","흐림(운량:8-10)","2","","","","","91%-100%","2","Altostratus","2","","","","","NE ","2"
"정선해양관측","205-03","2008-12-08 08:58:00","127.9483","34.0917","0","0","","8","2","1023","2","14","2","흐림(운량:8-10)","2","","","","","91%-100%","2","Nimbostratus","2","","","","","SW ","2"
"정선해양관측","205-04","2008-02-19 08:56:00","128.05","33.8583","0","0","","20","2","1036","2","4.5","2","개임(운량:3-7)","2","","","","","21%-30%","2","Cirrostratus","2","","","","","NW ","2"
"정선해양관측","205-04","2008-04-03 19:45:00","128.05","33.8583","0","0","","12","2","1021.5","2","13","2","개임(운량:3-7)","2","","","","","","","","","","","","","WNW","2"
"정선해양관측","205-04","2008-06-13 19:20:00","128.05","33.8583","0","0","","3","2","1011","2","25.1","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","SW ","2"
"정선해양관측","205-04","2008-08-09 15:45:00","128.05","33.8583","0","0","","2","2","1009","2","30.3","2","흐림(운량:8-10)","2","","","","","71%-80%","2","Nimbostratus","2","","","","","NE ","2"
"정선해양관측","205-04","2008-10-10 12:35:00","128.05","33.8583","0","0","","2","2","1018","2","29","2","흐림(운량:8-10)","2","","","","","81%-90%","2","Altostratus","2","","","","","NW ","2"
"정선해양관측","205-04","2008-12-08 07:15:00","128.05","33.8583","0","0","","9","2","1024","2","15.5","2","흐림(운량:8-10)","2","","","","","91%-100%","2","Nimbostratus","2","","","","","SW ","2"
"정선해양관측","205-05","2008-02-19 07:03:00","128.1533","33.6217","0","0","","10","2","1036","2","4.5","2","개임(운량:3-7)","2","","","","","21%-30%","2","Cirrostratus","2","","","","","NW ","2"
"정선해양관측","205-05","2008-04-03 17:32:00","128.1533","33.6217","0","0","","10","2","1022","2","13","2","개임(운량:3-7)","2","","","","","51%-60%","2","Stratus","2","","","","","WNW","2"
"정선해양관측","205-05","2008-06-13 17:50:00","128.1533","33.6217","0","0","","0","2","1012","2","24.8","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","SW ","2"
"정선해양관측","205-05","2008-08-09 14:05:00","128.1533","33.6217","0","0","","2","2","1009","2","31.5","2","흐림(운량:8-10)","2","","","","","91%-100%","2","Nimbostratus","2","","","","","SE ","2"
"정선해양관측","205-05","2008-10-10 10:50:00","128.1533","33.6217","0","0","","4","2","1019","2","29.5","2","흐림(운량:8-10)","2","","","","","91%-100%","2","Altostratus","2","","","","","SE ","2"
"정선해양관측","205-05","2008-12-08 05:32:00","128.1533","33.6217","0","0","","9","2","1025","2","14","2","","","","","","","","","","","","","","","SW ","2"
"정선해양관측","206-00","2008-02-18 21:50:00","128.4167","34.6333","0","0","","5","2","1037","2","6.8","2","","","","","","","","","","","","","","","SW ","2"
"정선해양관측","206-00","2008-04-01 22:49:00","128.4167","34.6333","0","0","","5","2","1023","2","12.5","2","개임(운량:3-7)","2","","","","","","","","","","","","","WNW","2"
"정선해양관측","206-00","2008-06-12 20:10:00","128.4167","34.6333","0","0","","0","2","1009","2","25.5","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","","","","","NE ","2"
"정선해양관측","206-00","2008-08-07 00:40:00","128.4167","34.6333","0","0","","2","2","1009","2","24.5","2","개임(운량:3-7)","2","","","","","","","","","","","","","NE ","2"
"정선해양관측","206-00","2008-10-09 23:20:00","128.4167","34.6333","0","0","","1","2","1020","2","24.5","2","개임(운량:3-7)","2","","","","","","","","","","","","","E  ","2"
"정선해양관측","206-00","2008-12-07 18:30:00","128.4167","34.6333","0","0","","2","2","1027","2","10.4","2","","","","","","","","","","","","","","","S  ","2"
"정선해양관측","206-01","2008-02-18 20:40:00","128.575","34.5917","0","0","","0.5","2","1037","2","7","2","","","","","","","","","","","","","","","SW ","2"
