"//1.사업메타",,,,,,,,,
"//사업명_정선해양관측",,,,,,,,,
"//사업요약_관할해역의 미리 정해진 정점과 관측선을 따라 정기적으로 수온, 염분, 용존산소, 영양염 및 해양기상자료 등의 관측수행 및 자료제공",,,,,,,,,
"정선해양관측","103-09","2018-04-16 19:04","130.6217","36.505","0","500","0","1027","2"
"정선해양관측","103-09","2018-06-22 17:41","130.6217","36.505","0","0","0","1012","2"
"정선해양관측","103-09","2018-06-22 17:41","130.6217","36.505","0","10","0","1012","2"
"정선해양관측","103-09","2018-06-22 17:41","130.6217","36.505","0","20","0","1012","2"
"정선해양관측","103-09","2018-06-22 17:41","130.6217","36.505","0","30","0","1012","2"
"정선해양관측","103-09","2018-06-22 17:41","130.6217","36.505","0","50","0","1012","2"
"정선해양관측","103-09","2018-06-22 17:41","130.6217","36.505","0","75","0","1012","2"
"정선해양관측","103-09","2018-06-22 17:41","130.6217","36.505","0","100","0","1012","2"
"정선해양관측","103-09","2018-06-22 17:41","130.6217","36.505","0","125","0","1012","2"
"정선해양관측","103-09","2018-06-22 17:41","130.6217","36.505","0","150","0","1012","2"
"정선해양관측","103-09","2018-06-22 17:41","130.6217","36.505","0","200","0","1012","2"
"정선해양관측","103-09","2018-06-22 17:41","130.6217","36.505","0","250","0","1012","2"
"정선해양관측","103-09","2018-06-22 17:41","130.6217","36.505","0","300","0","1012","2"
"정선해양관측","103-09","2018-06-22 17:41","130.6217","36.505","0","400","0","1012","2"
"정선해양관측","103-09","2018-06-22 17:41","130.6217","36.505","0","500","0","1012","2"
"정선해양관측","103-09","2018-08-28 14:25","130.6217","36.505","0","0","0","1014","2"
"정선해양관측","103-09","2018-08-28 14:25","130.6217","36.505","0","10","0","1014","2"
"정선해양관측","103-09","2018-08-28 14:25","130.6217","36.505","0","20","0","1014","2"
"정선해양관측","103-09","2018-08-28 14:25","130.6217","36.505","0","30","0","1014","2"
"정선해양관측","103-09","2018-08-28 14:25","130.6217","36.505","0","50","0","1014","2"
"정선해양관측","103-09","2018-08-28 14:25","130.6217","36.505","0","75","0","1014","2"
"정선해양관측","103-09","2018-08-28 14:25","130.6217","36.505","0","100","0","1014","2"
"정선해양관측","103-09","2018-08-28 14:25","130.6217","36.505","0","125","0","1014","2"
"정선해양관측","103-09","2018-08-28 14:25","130.6217","36.505","0","150","0","1014","2"
"정선해양관측","103-09","2018-08-28 14:25","130.6217","36.505","0","200","0","1014","2"
"정선해양관측","103-09","2018-08-28 14:25","130.6217","36.505","0","250","0","1014","2"
"정선해양관측","103-09","2018-08-28 14:25","130.6217","36.505","0","300","0","1014","2"
"정선해양관측","103-09","2018-08-28 14:25","130.6217","36.505","0","400","0","1014","2"
"정선해양관측","103-09","2018-08-28 14:25","130.6217","36.505","0","500","0","1014","2"
"정선해양관측","103-09","2018-10-24 18:32","130.6217","36.505","0","0","0","1025","2"
"정선해양관측","103-09","2018-10-24 18:32","130.6217","36.505","0","10","0","1025","2"
"정선해양관측","103-09","2018-10-24 18:32","130.6217","36.505","0","20","0","1025","2"
"정선해양관측","103-09","2018-10-24 18:32","130.6217","36.505","0","30","0","1025","2"
"정선해양관측","103-09","2018-10-24 18:32","130.6217","36.505","0","50","0","1025","2"
"정선해양관측","103-09","2018-10-24 18:32","130.6217","36.505","0","75","0","1025","2"
"정선해양관측","103-09","2018-10-24 18:32","130.6217","36.505","0","100","0","1025","2"
"정선해양관측","103-09","2018-10-24 18:32","130.6217","36.505","0","125","0","1025","2"
"정선해양관측","103-09","2018-10-24 18:32","130.6217","36.505","0","150","0","1025","2"
"정선해양관측","103-09","2018-10-24 18:32","130.6217","36.505","0","200","0","1025","2"
"정선해양관측","103-09","2018-10-24 18:32","130.6217","36.505","0","250","0","1025","2"
"정선해양관측","103-09","2018-10-24 18:32","130.6217","36.505","0","300","0","1025","2"
"정선해양관측","103-09","2018-10-24 18:32","130.6217","36.505","0","400","0","1025","2"
"정선해양관측","103-09","2018-10-24 18:32","130.6217","36.505","0","500","0","1025","2"
"정선해양관측","103-09","2018-12-20 19:57","130.6217","36.505","0","0","0","1030","2"
"정선해양관측","103-09","2018-12-20 19:57","130.6217","36.505","0","10","0","1030","2"
"정선해양관측","103-09","2018-12-20 19:57","130.6217","36.505","0","20","0","1030","2"
"정선해양관측","103-09","2018-12-20 19:57","130.6217","36.505","0","30","0","1030","2"
"정선해양관측","103-09","2018-12-20 19:57","130.6217","36.505","0","50","0","1030","2"
"정선해양관측","103-09","2018-12-20 19:57","130.6217","36.505","0","75","0","1030","2"
"정선해양관측","103-09","2018-12-20 19:57","130.6217","36.505","0","100","0","1030","2"
"정선해양관측","103-09","2018-12-20 19:57","130.6217","36.505","0","125","0","1030","2"
"정선해양관측","103-09","2018-12-20 19:57","130.6217","36.505","0","150","0","1030","2"
"정선해양관측","103-09","2018-12-20 19:57","130.6217","36.505","0","200","0","1030","2"
"정선해양관측","103-09","2018-12-20 19:57","130.6217","36.505","0","250","0","1030","2"
"정선해양관측","103-09","2018-12-20 19:57","130.6217","36.505","0","300","0","1030","2"
"정선해양관측","103-09","2018-12-20 19:57","130.6217","36.505","0","400","0","1030","2"
"정선해양관측","103-09","2018-12-20 19:57","130.6217","36.505","0","500","0","1030","2"
"정선해양관측","103-10","2018-03-03 8:59","130.9267","36.505","0","0","0","1021","2"
"정선해양관측","103-10","2018-03-03 8:59","130.9267","36.505","0","10","0","1021","2"
"정선해양관측","103-10","2018-03-03 8:59","130.9267","36.505","0","20","0","1021","2"
"정선해양관측","103-10","2018-03-03 8:59","130.9267","36.505","0","30","0","1021","2"
"정선해양관측","103-10","2018-03-03 8:59","130.9267","36.505","0","50","0","1021","2"
"정선해양관측","103-10","2018-03-03 8:59","130.9267","36.505","0","75","0","1021","2"
"정선해양관측","103-10","2018-03-03 8:59","130.9267","36.505","0","100","0","1021","2"
"정선해양관측","103-10","2018-03-03 8:59","130.9267","36.505","0","125","0","1021","2"
"정선해양관측","103-10","2018-03-03 8:59","130.9267","36.505","0","150","0","1021","2"
"정선해양관측","103-10","2018-03-03 8:59","130.9267","36.505","0","200","0","1021","2"
"정선해양관측","103-10","2018-03-03 8:59","130.9267","36.505","0","250","0","1021","2"
"정선해양관측","103-10","2018-03-03 8:59","130.9267","36.505","0","300","0","1021","2"
"정선해양관측","103-10","2018-03-03 8:59","130.9267","36.505","0","400","0","1021","2"
"정선해양관측","103-10","2018-03-03 8:59","130.9267","36.505","0","500","0","1021","2"
"정선해양관측","103-10","2018-04-16 21:52","130.9267","36.505","0","0","0","1028","2"
"정선해양관측","103-10","2018-04-16 21:52","130.9267","36.505","0","10","0","1028","2"
"정선해양관측","103-10","2018-04-16 21:52","130.9267","36.505","0","20","0","1028","2"
"정선해양관측","103-10","2018-04-16 21:52","130.9267","36.505","0","30","0","1028","2"
"정선해양관측","103-10","2018-04-16 21:52","130.9267","36.505","0","50","0","1028","2"
"정선해양관측","103-10","2018-04-16 21:52","130.9267","36.505","0","75","0","1028","2"
"정선해양관측","103-10","2018-04-16 21:52","130.9267","36.505","0","100","0","1028","2"
"정선해양관측","103-10","2018-04-16 21:52","130.9267","36.505","0","125","0","1028","2"
"정선해양관측","103-10","2018-04-16 21:52","130.9267","36.505","0","150","0","1028","2"
"정선해양관측","103-10","2018-04-16 21:52","130.9267","36.505","0","200","0","1028","2"
"정선해양관측","103-10","2018-04-16 21:52","130.9267","36.505","0","250","0","1028","2"
"정선해양관측","103-10","2018-04-16 21:52","130.9267","36.505","0","300","0","1028","2"
"정선해양관측","103-10","2018-04-16 21:52","130.9267","36.505","0","400","0","1028","2"
"정선해양관측","103-10","2018-04-16 21:52","130.9267","36.505","0","500","0","1028","2"
"정선해양관측","103-10","2018-06-22 19:53","130.9267","36.505","0","0","0","1013","2"
"정선해양관측","103-10","2018-06-22 19:53","130.9267","36.505","0","10","0","1013","2"
"정선해양관측","103-10","2018-06-22 19:53","130.9267","36.505","0","20","0","1013","2"
"정선해양관측","103-10","2018-06-22 19:53","130.9267","36.505","0","30","0","1013","2"
"정선해양관측","103-10","2018-06-22 19:53","130.9267","36.505","0","50","0","1013","2"
"정선해양관측","103-10","2018-06-22 19:53","130.9267","36.505","0","75","0","1013","2"
"정선해양관측","103-10","2018-06-22 19:53","130.9267","36.505","0","100","0","1013","2"
"정선해양관측","103-10","2018-06-22 19:53","130.9267","36.505","0","125","0","1013","2"
"정선해양관측","103-10","2018-06-22 19:53","130.9267","36.505","0","150","0","1013","2"
"정선해양관측","103-10","2018-06-22 19:53","130.9267","36.505","0","200","0","1013","2"
"정선해양관측","103-10","2018-06-22 19:53","130.9267","36.505","0","250","0","1013","2"
"정선해양관측","103-10","2018-06-22 19:53","130.9267","36.505","0","300","0","1013","2"
"정선해양관측","103-10","2018-06-22 19:53","130.9267","36.505","0","400","0","1013","2"
"정선해양관측","103-10","2018-06-22 19:53","130.9267","36.505","0","500","0","1013","2"
"정선해양관측","103-10","2018-08-28 12:49","130.9267","36.505","0","0","0","1014","2"
"정선해양관측","103-10","2018-08-28 12:49","130.9267","36.505","0","10","0","1014","2"
"정선해양관측","103-10","2018-08-28 12:49","130.9267","36.505","0","20","0","1014","2"
"정선해양관측","103-10","2018-08-28 12:49","130.9267","36.505","0","30","0","1014","2"
"정선해양관측","103-10","2018-08-28 12:49","130.9267","36.505","0","50","0","1014","2"
"정선해양관측","103-10","2018-08-28 12:49","130.9267","36.505","0","75","0","1014","2"
"정선해양관측","103-10","2018-08-28 12:49","130.9267","36.505","0","100","0","1014","2"
"정선해양관측","103-10","2018-08-28 12:49","130.9267","36.505","0","125","0","1014","2"
"정선해양관측","103-10","2018-08-28 12:49","130.9267","36.505","0","150","0","1014","2"
"정선해양관측","103-10","2018-08-28 12:49","130.9267","36.505","0","200","0","1014","2"
"정선해양관측","103-10","2018-08-28 12:49","130.9267","36.505","0","250","0","1014","2"
"정선해양관측","103-10","2018-08-28 12:49","130.9267","36.505","0","300","0","1014","2"
"정선해양관측","103-10","2018-08-28 12:49","130.9267","36.505","0","400","0","1014","2"
"정선해양관측","103-10","2018-08-28 12:49","130.9267","36.505","0","500","0","1014","2"
"정선해양관측","103-10","2018-10-24 21:02","130.9267","36.505","0","0","0","1025","2"
"정선해양관측","103-10","2018-10-24 21:02","130.9267","36.505","0","10","0","1025","2"
"정선해양관측","103-10","2018-10-24 21:02","130.9267","36.505","0","20","0","1025","2"
"정선해양관측","103-10","2018-10-24 21:02","130.9267","36.505","0","30","0","1025","2"
"정선해양관측","103-10","2018-10-24 21:02","130.9267","36.505","0","50","0","1025","2"
"정선해양관측","103-10","2018-10-24 21:02","130.9267","36.505","0","75","0","1025","2"
"정선해양관측","103-10","2018-10-24 21:02","130.9267","36.505","0","100","0","1025","2"
"정선해양관측","103-10","2018-10-24 21:02","130.9267","36.505","0","125","0","1025","2"
"정선해양관측","103-10","2018-10-24 21:02","130.9267","36.505","0","150","0","1025","2"
"정선해양관측","103-10","2018-10-24 21:02","130.9267","36.505","0","200","0","1025","2"
"정선해양관측","103-10","2018-10-24 21:02","130.9267","36.505","0","250","0","1025","2"
"정선해양관측","103-10","2018-10-24 21:02","130.9267","36.505","0","300","0","1025","2"
"정선해양관측","103-10","2018-10-24 21:02","130.9267","36.505","0","400","0","1025","2"
"정선해양관측","103-10","2018-10-24 21:02","130.9267","36.505","0","500","0","1025","2"
"정선해양관측","103-10","2018-12-20 22:05","130.9267","36.505","0","0","0","1030","2"
"정선해양관측","103-10","2018-12-20 22:05","130.9267","36.505","0","10","0","1030","2"
"정선해양관측","103-10","2018-12-20 22:05","130.9267","36.505","0","20","0","1030","2"
"정선해양관측","103-10","2018-12-20 22:05","130.9267","36.505","0","30","0","1030","2"
"정선해양관측","103-10","2018-12-20 22:05","130.9267","36.505","0","50","0","1030","2"
"정선해양관측","103-10","2018-12-20 22:05","130.9267","36.505","0","75","0","1030","2"
"정선해양관측","103-10","2018-12-20 22:05","130.9267","36.505","0","100","0","1030","2"
"정선해양관측","103-10","2018-12-20 22:05","130.9267","36.505","0","125","0","1030","2"
"정선해양관측","103-10","2018-12-20 22:05","130.9267","36.505","0","150","0","1030","2"
"정선해양관측","103-10","2018-12-20 22:05","130.9267","36.505","0","200","0","1030","2"
"정선해양관측","103-10","2018-12-20 22:05","130.9267","36.505","0","250","0","1030","2"
"정선해양관측","103-10","2018-12-20 22:05","130.9267","36.505","0","300","0","1030","2"
"정선해양관측","103-10","2018-12-20 22:05","130.9267","36.505","0","400","0","1030","2"
"정선해양관측","103-10","2018-12-20 22:05","130.9267","36.505","0","500","0","1030","2"
"정선해양관측","103-11","2018-03-03 11:01","131.233","36.505","0","0","0","1021","2"
"정선해양관측","103-11","2018-03-03 11:01","131.233","36.505","0","10","0","1021","2"
"정선해양관측","103-11","2018-03-03 11:01","131.233","36.505","0","20","0","1021","2"
"정선해양관측","103-11","2018-03-03 11:01","131.233","36.505","0","30","0","1021","2"
"정선해양관측","103-11","2018-03-03 11:01","131.233","36.505","0","50","0","1021","2"
"정선해양관측","103-11","2018-03-03 11:01","131.233","36.505","0","75","0","1021","2"
"정선해양관측","103-11","2018-03-03 11:01","131.233","36.505","0","100","0","1021","2"
"정선해양관측","103-11","2018-03-03 11:01","131.233","36.505","0","125","0","1021","2"
"정선해양관측","103-11","2018-03-03 11:01","131.233","36.505","0","150","0","1021","2"
"정선해양관측","103-11","2018-03-03 11:01","131.233","36.505","0","200","0","1021","2"
"정선해양관측","103-11","2018-03-03 11:01","131.233","36.505","0","250","0","1021","2"
"정선해양관측","103-11","2018-03-03 11:01","131.233","36.505","0","300","0","1021","2"
"정선해양관측","103-11","2018-03-03 11:01","131.233","36.505","0","400","0","1021","2"
"정선해양관측","103-11","2018-03-03 11:01","131.233","36.505","0","500","0","1021","2"
"정선해양관측","103-11","2018-04-16 23:45","131.233","36.505","0","0","0","1029","2"
"정선해양관측","103-11","2018-04-16 23:45","131.233","36.505","0","10","0","1029","2"
"정선해양관측","103-11","2018-04-16 23:45","131.233","36.505","0","20","0","1029","2"
"정선해양관측","103-11","2018-04-16 23:45","131.233","36.505","0","30","0","1029","2"
"정선해양관측","103-11","2018-04-16 23:45","131.233","36.505","0","50","0","1029","2"
"정선해양관측","103-11","2018-04-16 23:45","131.233","36.505","0","75","0","1029","2"
"정선해양관측","103-11","2018-04-16 23:45","131.233","36.505","0","100","0","1029","2"
"정선해양관측","103-11","2018-04-16 23:45","131.233","36.505","0","125","0","1029","2"
"정선해양관측","103-11","2018-04-16 23:45","131.233","36.505","0","150","0","1029","2"
"정선해양관측","103-11","2018-04-16 23:45","131.233","36.505","0","200","0","1029","2"
"정선해양관측","103-11","2018-04-16 23:45","131.233","36.505","0","250","0","1029","2"
"정선해양관측","103-11","2018-04-16 23:45","131.233","36.505","0","300","0","1029","2"
"정선해양관측","103-11","2018-04-16 23:45","131.233","36.505","0","400","0","1029","2"
"정선해양관측","103-11","2018-04-16 23:45","131.233","36.505","0","500","0","1029","2"
"정선해양관측","103-11","2018-06-22 21:35","131.233","36.505","0","0","0","1014","2"
"정선해양관측","103-11","2018-06-22 21:35","131.233","36.505","0","10","0","1014","2"
"정선해양관측","103-11","2018-06-22 21:35","131.233","36.505","0","20","0","1014","2"
"정선해양관측","103-11","2018-06-22 21:35","131.233","36.505","0","30","0","1014","2"
"정선해양관측","103-11","2018-06-22 21:35","131.233","36.505","0","50","0","1014","2"
"정선해양관측","103-11","2018-06-22 21:35","131.233","36.505","0","75","0","1014","2"
"정선해양관측","103-11","2018-06-22 21:35","131.233","36.505","0","100","0","1014","2"
"정선해양관측","103-11","2018-06-22 21:35","131.233","36.505","0","125","0","1014","2"
"정선해양관측","103-11","2018-06-22 21:35","131.233","36.505","0","150","0","1014","2"
"정선해양관측","103-11","2018-06-22 21:35","131.233","36.505","0","200","0","1014","2"
"정선해양관측","103-11","2018-06-22 21:35","131.233","36.505","0","250","0","1014","2"
"정선해양관측","103-11","2018-06-22 21:35","131.233","36.505","0","300","0","1014","2"
"정선해양관측","103-11","2018-06-22 21:35","131.233","36.505","0","400","0","1014","2"
"정선해양관측","103-11","2018-06-22 21:35","131.233","36.505","0","500","0","1014","2"
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","0","0","1014","2"
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","10","0","1014","2"
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","20","0","1014","2"
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","30","0","1014","2"
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","50","0","1014","2"
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","75","0","1014","2"
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","100","0","1014","2"
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","125","0","1014","2"
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","150","0","1014","2"
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","200","0","1014","2"
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","250","0","1014","2"
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","300","0","1014","2"
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","400","0","1014","2"
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","500","0","1014","2"
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","0","0","1014","2"
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","10","0","1014","2"
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","20","0","1014","2"
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","30","0","1014","2"
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","50","0","1014","2"
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","75","0","1014","2"
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","100","0","1014","2"
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","125","0","1014","2"
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","150","0","1014","2"
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","200","0","1014","2"
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","250","0","1014","2"
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","300","0","1014","2"
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","400","0","1014","2"
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","500","0","1014","2"
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","0","0","1030","2"
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","10","0","1030","2"
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","20","0","1030","2"
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","30","0","1030","2"
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","50","0","1030","2"
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","75","0","1030","2"
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","100","0","1030","2"
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","125","0","1030","2"
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","150","0","1030","2"
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","200","0","1030","2"
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","250","0","1030","2"
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","300","0","1030","2"
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","400","0","1030","2"
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","500","0","1030","2"
"정선해양관측","104-00","2018-02-28 4:10","129.46","37.0567","0","0","0","1029","2"
"정선해양관측","104-00","2018-02-28 4:10","129.46","37.0567","0","10","0","1029","2"
"정선해양관측","104-00","2018-02-28 4:10","129.46","37.0567","0","20","0","1029","2"
"정선해양관측","104-00","2018-02-28 4:10","129.46","37.0567","0","30","0","1029","2"
"정선해양관측","104-00","2018-02-28 4:10","129.46","37.0567","0","50","0","1029","2"
"정선해양관측","104-00","2018-06-20 13:05","129.46","37.0567","0","0","0","1008","2"
"정선해양관측","104-00","2018-06-20 13:05","129.46","37.0567","0","10","0","1008","2"
"정선해양관측","104-00","2018-06-20 13:05","129.46","37.0567","0","20","0","1008","2"
"정선해양관측","104-00","2018-06-20 13:05","129.46","37.0567","0","30","0","1008","2"
"정선해양관측","104-00","2018-06-20 13:05","129.46","37.0567","0","50","0","1008","2"
"정선해양관측","104-00","2018-06-20 13:05","129.46","37.0567","0","75","0","1008","2"
"정선해양관측","104-00","2018-06-20 13:05","129.46","37.0567","0","100","0","1008","2"
"정선해양관측","104-00","2018-08-27 11:22","129.46","37.0567","0","0","0","1013","2"
"정선해양관측","104-00","2018-08-27 11:22","129.46","37.0567","0","10","0","1013","2"
"정선해양관측","104-00","2018-08-27 11:22","129.46","37.0567","0","20","0","1013","2"
"정선해양관측","104-00","2018-08-27 11:22","129.46","37.0567","0","30","0","1013","2"
"정선해양관측","104-00","2018-08-27 11:22","129.46","37.0567","0","50","0","1013","2"
"정선해양관측","104-00","2018-08-27 11:22","129.46","37.0567","0","75","0","1013","2"
"정선해양관측","104-00","2018-10-23 18:42","129.46","37.0567","0","0","0","1021","2"
"정선해양관측","104-00","2018-10-23 18:42","129.46","37.0567","0","10","0","1021","2"
"정선해양관측","104-00","2018-10-23 18:42","129.46","37.0567","0","20","0","1021","2"
"정선해양관측","104-00","2018-10-23 18:42","129.46","37.0567","0","30","0","1021","2"
"정선해양관측","104-00","2018-10-23 18:42","129.46","37.0567","0","50","0","1021","2"
"정선해양관측","104-00","2018-10-23 18:42","129.46","37.0567","0","75","0","1021","2"
"정선해양관측","104-00","2018-12-16 21:05","129.46","37.0567","0","0","0","1021","2"
"정선해양관측","104-00","2018-12-16 21:05","129.46","37.0567","0","10","0","1021","2"
"정선해양관측","104-00","2018-12-16 21:05","129.46","37.0567","0","20","0","1021","2"
"정선해양관측","104-00","2018-12-16 21:05","129.46","37.0567","0","30","0","1021","2"
"정선해양관측","104-00","2018-12-16 21:05","129.46","37.0567","0","50","0","1021","2"
"정선해양관측","104-00","2018-12-16 21:05","129.46","37.0567","0","75","0","1021","2"
"정선해양관측","104-04","2018-02-28 3:50","129.48","37.0567","0","0","0","1029","2"
"정선해양관측","104-04","2018-02-28 3:50","129.48","37.0567","0","10","0","1029","2"
"정선해양관측","104-04","2018-02-28 3:50","129.48","37.0567","0","20","0","1029","2"
"정선해양관측","104-04","2018-02-28 3:50","129.48","37.0567","0","30","0","1029","2"
"정선해양관측","104-04","2018-02-28 3:50","129.48","37.0567","0","50","0","1029","2"
"정선해양관측","104-04","2018-02-28 3:50","129.48","37.0567","0","75","0","1029","2"
"정선해양관측","104-04","2018-02-28 3:50","129.48","37.0567","0","100","0","1029","2"
"정선해양관측","104-04","2018-04-13 9:11","129.48","37.0567","0","0","0","1032","2"
"정선해양관측","104-04","2018-04-13 9:11","129.48","37.0567","0","10","0","1032","2"
"정선해양관측","104-04","2018-04-13 9:11","129.48","37.0567","0","20","0","1032","2"
"정선해양관측","104-04","2018-04-13 9:11","129.48","37.0567","0","30","0","1032","2"
"정선해양관측","104-04","2018-04-13 9:11","129.48","37.0567","0","50","0","1032","2"
"정선해양관측","104-04","2018-04-13 9:11","129.48","37.0567","0","75","0","1032","2"
"정선해양관측","104-04","2018-04-13 9:11","129.48","37.0567","0","100","0","1032","2"
"정선해양관측","104-04","2018-06-20 12:37","129.48","37.0567","0","0","0","1008","2"
"정선해양관측","104-04","2018-06-20 12:37","129.48","37.0567","0","10","0","1008","2"
"정선해양관측","104-04","2018-06-20 12:37","129.48","37.0567","0","20","0","1008","2"
"정선해양관측","104-04","2018-06-20 12:37","129.48","37.0567","0","30","0","1008","2"
"정선해양관측","104-04","2018-06-20 12:37","129.48","37.0567","0","50","0","1008","2"
"정선해양관측","104-04","2018-06-20 12:37","129.48","37.0567","0","75","0","1008","2"
"정선해양관측","104-04","2018-06-20 12:37","129.48","37.0567","0","100","0","1008","2"
"정선해양관측","104-04","2018-08-27 11:44","129.48","37.0567","0","0","0","1013","2"
"정선해양관측","104-04","2018-08-27 11:44","129.48","37.0567","0","10","0","1013","2"
"정선해양관측","104-04","2018-08-27 11:44","129.48","37.0567","0","20","0","1013","2"
"정선해양관측","104-04","2018-08-27 11:44","129.48","37.0567","0","30","0","1013","2"
"정선해양관측","104-04","2018-08-27 11:44","129.48","37.0567","0","50","0","1013","2"
"정선해양관측","104-04","2018-08-27 11:44","129.48","37.0567","0","75","0","1013","2"
"정선해양관측","104-04","2018-08-27 11:44","129.48","37.0567","0","100","0","1013","2"
"정선해양관측","104-04","2018-10-23 18:13","129.48","37.0567","0","0","0","1021","2"
"정선해양관측","104-04","2018-10-23 18:13","129.48","37.0567","0","10","0","1021","2"
"정선해양관측","104-04","2018-10-23 18:13","129.48","37.0567","0","20","0","1021","2"
"정선해양관측","104-04","2018-10-23 18:13","129.48","37.0567","0","30","0","1021","2"
"정선해양관측","104-04","2018-10-23 18:13","129.48","37.0567","0","50","0","1021","2"
"정선해양관측","104-04","2018-10-23 18:13","129.48","37.0567","0","75","0","1021","2"
"정선해양관측","104-04","2018-10-23 18:13","129.48","37.0567","0","100","0","1021","2"
"정선해양관측","104-04","2018-12-16 20:48","129.48","37.0567","0","0","0","1021","2"
"정선해양관측","104-04","2018-12-16 20:48","129.48","37.0567","0","10","0","1021","2"
"정선해양관측","104-04","2018-12-16 20:48","129.48","37.0567","0","20","0","1021","2"
"정선해양관측","104-04","2018-12-16 20:48","129.48","37.0567","0","30","0","1021","2"
"정선해양관측","104-04","2018-12-16 20:48","129.48","37.0567","0","50","0","1021","2"
"정선해양관측","104-04","2018-12-16 20:48","129.48","37.0567","0","75","0","1021","2"
"정선해양관측","104-04","2018-12-16 20:48","129.48","37.0567","0","100","0","1021","2"
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","0","0","1029","2"
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","10","0","1029","2"
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","20","0","1029","2"
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","30","0","1029","2"
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","50","0","1029","2"
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","75","0","1029","2"
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","100","0","1029","2"
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","125","0","1029","2"
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","150","0","1029","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","0","0","1032","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","10","0","1032","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","20","0","1032","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","30","0","1032","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","50","0","1032","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","75","0","1032","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","100","0","1032","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","125","0","1032","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","150","0","1032","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","200","0","1032","2"
"정선해양관측","104-05","2018-06-20 11:59","129.56","37.0567","0","0","0","1008","2"
