"정선해양관측","104-07","2006-12-14 05:55:00","130","37.0567","0","10","","33.963","1","15.93","1","","","","","","","","","","","","","",""
"정선해양관측","104-07","2006-12-14 05:55:00","130","37.0567","0","20","","33.964","1","15.93","1","","","","","7.81","1","0.5","2","0.54","1","4.61","1","",""
"정선해양관측","104-07","2006-12-14 05:55:00","130","37.0567","0","30","","33.961","1","15.93","1","","","","","","","","","","","","","",""
"정선해양관측","104-07","2006-12-14 05:55:00","130","37.0567","0","50","","33.962","1","15.93","1","5.31","1","","","7.48","1","0.57","2","0.4","1","5.59","1","",""
"정선해양관측","104-07","2006-12-14 05:55:00","130","37.0567","0","75","","33.895","1","15.26","1","","","","","","","","","","","","","",""
"정선해양관측","104-07","2006-12-14 05:55:00","130","37.0567","0","100","","33.838","1","14.26","1","5.32","1","","","10.53","1","0.16","2","0.47","1","5.43","1","",""
"정선해양관측","104-07","2006-12-14 05:55:00","130","37.0567","0","125","","34.063","1","12.73","1","","","","","","","","","","","","","",""
"정선해양관측","104-07","2006-12-14 05:55:00","130","37.0567","0","150","","34.216","1","10.65","1","","","","","","","","","","","","","",""
"정선해양관측","104-07","2006-12-14 05:55:00","130","37.0567","0","200","","34.054","1","4.53","1","5.58","1","","","","","","","","","","","",""
"정선해양관측","104-07","2006-12-14 05:55:00","130","37.0567","0","250","","34.031","1","2.21","1","","","","","","","","","","","","","",""
"정선해양관측","104-07","2006-12-14 05:55:00","130","37.0567","0","300","","34.039","1","1.55","1","","","","","","","","","","","","","",""
"정선해양관측","104-07","2006-12-14 05:55:00","130","37.0567","0","400","","34.057","1","0.87","1","","","","","","","","","","","","","",""
"정선해양관측","104-07","2006-12-14 05:55:00","130","37.0567","0","500","","34.078","1","0.7","1","","","","","","","","","","","","","",""
"정선해양관측","104-08","2006-02-22 00:50:00","130.3117","37.0567","0","0","","34.192","1","10.63","1","5.9","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-02-22 00:50:00","130.3117","37.0567","0","10","","34.18","1","10.63","1","5.05","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-02-22 00:50:00","130.3117","37.0567","0","20","","34.172","1","10.63","1","5.17","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-02-22 00:50:00","130.3117","37.0567","0","30","","34.173","1","10.61","1","5.69","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-02-22 00:50:00","130.3117","37.0567","0","50","","34.178","1","10.51","1","5.77","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-02-22 00:50:00","130.3117","37.0567","0","75","","34.179","1","10.5","1","5.72","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-02-22 00:50:00","130.3117","37.0567","0","100","","34.179","1","10.48","1","5.72","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-02-22 00:50:00","130.3117","37.0567","0","125","","34.184","1","10.45","1","5.74","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-02-22 00:50:00","130.3117","37.0567","0","150","","34.193","1","10.31","1","5.7","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-02-22 00:50:00","130.3117","37.0567","0","200","","34.111","1","8.94","1","5.68","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-02-22 00:50:00","130.3117","37.0567","0","250","","34.071","1","4.14","1","5.57","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-02-22 00:50:00","130.3117","37.0567","0","300","","34.042","1","1.9","1","5.62","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-02-22 00:50:00","130.3117","37.0567","0","400","","34.063","1","0.94","1","5.25","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-02-22 00:50:00","130.3117","37.0567","0","500","","34.069","1","0.69","1","5.01","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-05-01 23:04:00","130.3117","37.0567","0","0","","34.444","1","14.22","1","6.02","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-05-01 23:04:00","130.3117","37.0567","0","10","","34.441","1","14.19","1","6.18","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-05-01 23:04:00","130.3117","37.0567","0","20","","34.422","1","13.86","1","6.32","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-05-01 23:04:00","130.3117","37.0567","0","30","","34.423","1","13.82","1","6.31","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-05-01 23:04:00","130.3117","37.0567","0","50","","34.416","1","11.4","1","6.57","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-05-01 23:04:00","130.3117","37.0567","0","75","","34.417","1","10.91","1","6.44","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-05-01 23:04:00","130.3117","37.0567","0","100","","34.412","1","10.85","1","6.41","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-05-01 23:04:00","130.3117","37.0567","0","125","","34.396","1","10.54","1","6.38","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-05-01 23:04:00","130.3117","37.0567","0","150","","34.294","1","9.15","1","6.36","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-05-01 23:04:00","130.3117","37.0567","0","200","","34.09","1","3.76","1","6.18","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-05-01 23:04:00","130.3117","37.0567","0","250","","34.042","1","1.67","1","6.32","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-05-01 23:04:00","130.3117","37.0567","0","300","","34.044","1","1.21","1","6.3","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-05-01 23:04:00","130.3117","37.0567","0","400","","34.065","1","0.85","1","6.04","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-05-01 23:04:00","130.3117","37.0567","0","500","","34.069","1","0.68","1","5.9","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-06-19 02:22:00","130.3117","37.0567","0","0","","33.584","1","19.55","1","5.43","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-06-19 02:22:00","130.3117","37.0567","0","10","","33.605","1","17.75","1","5.71","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-06-19 02:22:00","130.3117","37.0567","0","20","","34.173","1","16.03","1","5.68","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-06-19 02:22:00","130.3117","37.0567","0","30","","34.145","1","14.3","1","5.48","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-06-19 02:22:00","130.3117","37.0567","0","50","","34.275","1","13.89","1","5.32","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-06-19 02:22:00","130.3117","37.0567","0","75","","34.138","1","8.47","1","5.56","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-06-19 02:22:00","130.3117","37.0567","0","100","","33.986","1","5.22","1","5.86","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-06-19 02:22:00","130.3117","37.0567","0","125","","34.033","1","3.83","1","6.27","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-06-19 02:22:00","130.3117","37.0567","0","150","","34.06","1","3.07","1","5.89","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-06-19 02:22:00","130.3117","37.0567","0","200","","34.035","1","1.34","1","6.02","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-06-19 02:22:00","130.3117","37.0567","0","250","","34.04","1","1.04","1","6.03","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-06-19 02:22:00","130.3117","37.0567","0","300","","34.043","1","0.92","1","6.01","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-06-19 02:22:00","130.3117","37.0567","0","400","","34.057","1","0.77","1","5.92","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-06-19 02:22:00","130.3117","37.0567","0","500","","34.065","1","0.69","1","5.81","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-09-04 16:41:00","130.3117","37.0567","0","0","","31.707","1","26.86","1","4.48","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-09-04 16:41:00","130.3117","37.0567","0","10","","31.791","1","26.31","1","4.48","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-09-04 16:41:00","130.3117","37.0567","0","20","","32.297","1","21.95","1","4.88","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-09-04 16:41:00","130.3117","37.0567","0","30","","33.967","1","16.16","1","5.97","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-09-04 16:41:00","130.3117","37.0567","0","50","","34.27","1","14.64","1","4.62","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-09-04 16:41:00","130.3117","37.0567","0","75","","34.375","1","12.47","1","5.17","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-09-04 16:41:00","130.3117","37.0567","0","100","","34.365","1","11.17","1","5.6","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-09-04 16:41:00","130.3117","37.0567","0","125","","34.373","1","10.73","1","5.73","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-09-04 16:41:00","130.3117","37.0567","0","150","","34.317","1","10.4","1","5.76","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-09-04 16:41:00","130.3117","37.0567","0","200","","34.09","1","6.72","1","5.84","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-09-04 16:41:00","130.3117","37.0567","0","250","","34.047","1","3.52","1","6.08","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-09-04 16:41:00","130.3117","37.0567","0","300","","34.052","1","2.07","1","5.8","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-09-04 16:41:00","130.3117","37.0567","0","400","","34.066","1","0.93","1","5.61","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-09-04 16:41:00","130.3117","37.0567","0","500","","34.073","1","0.76","1","5.32","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-10-28 16:40:00","130.3117","37.0567","0","0","","33.629","1","22.18","1","4.57","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-10-28 16:40:00","130.3117","37.0567","0","10","","33.686","1","22.21","1","4.69","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-10-28 16:40:00","130.3117","37.0567","0","20","","33.769","1","21.64","1","4.5","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-10-28 16:40:00","130.3117","37.0567","0","30","","33.766","1","22.23","1","5.07","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-10-28 16:40:00","130.3117","37.0567","0","50","","33.888","1","18.93","1","4.71","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-10-28 16:40:00","130.3117","37.0567","0","75","","34.192","1","15.1","1","4.24","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-10-28 16:40:00","130.3117","37.0567","0","100","","34.286","1","12.45","1","4.94","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-10-28 16:40:00","130.3117","37.0567","0","125","","34.336","1","10.54","1","5.36","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-10-28 16:40:00","130.3117","37.0567","0","150","","34.176","1","8.52","1","5.13","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-10-28 16:40:00","130.3117","37.0567","0","200","","34.035","1","3.29","1","5.55","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-10-28 16:40:00","130.3117","37.0567","0","250","","34.026","1","1.94","1","4.93","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-10-28 16:40:00","130.3117","37.0567","0","300","","34.046","1","1.29","1","5.33","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-10-28 16:40:00","130.3117","37.0567","0","400","","34.061","1","0.88","1","4.97","1","","","","","","","","","","","",""
"정선해양관측","104-08","2006-12-14 04:10:00","130.3117","37.0567","0","0","","33.864","1","15.96","1","","","","","","","","","","","","","",""
"정선해양관측","104-08","2006-12-14 04:10:00","130.3117","37.0567","0","10","","33.851","1","15.96","1","","","","","","","","","","","","","",""
"정선해양관측","104-08","2006-12-14 04:10:00","130.3117","37.0567","0","20","","33.852","1","15.96","1","","","","","","","","","","","","","",""
"정선해양관측","104-08","2006-12-14 04:10:00","130.3117","37.0567","0","30","","33.854","1","15.98","1","","","","","","","","","","","","","",""
"정선해양관측","104-08","2006-12-14 04:10:00","130.3117","37.0567","0","50","","33.853","1","15.98","1","","","","","","","","","","","","","",""
"정선해양관측","104-08","2006-12-14 04:10:00","130.3117","37.0567","0","75","","33.855","1","15.98","1","","","","","","","","","","","","","",""
"정선해양관측","104-08","2006-12-14 04:10:00","130.3117","37.0567","0","100","","34.228","1","14.69","1","","","","","","","","","","","","","",""
"정선해양관측","104-08","2006-12-14 04:10:00","130.3117","37.0567","0","125","","34.329","1","12.47","1","","","","","","","","","","","","","",""
"정선해양관측","104-08","2006-12-14 04:10:00","130.3117","37.0567","0","150","","34.311","1","11.45","1","","","","","","","","","","","","","",""
"정선해양관측","104-08","2006-12-14 04:10:00","130.3117","37.0567","0","200","","34.281","1","9.93","1","","","","","","","","","","","","","",""
"정선해양관측","104-08","2006-12-14 04:10:00","130.3117","37.0567","0","250","","34.071","1","4.97","1","","","","","","","","","","","","","",""
"정선해양관측","104-08","2006-12-14 04:10:00","130.3117","37.0567","0","300","","34.027","1","2.2","1","","","","","","","","","","","","","",""
"정선해양관측","104-08","2006-12-14 04:10:00","130.3117","37.0567","0","400","","34.059","1","1.1","1","","","","","","","","","","","","","",""
"정선해양관측","104-09","2006-02-22 02:37:00","130.6267","37.0567","0","0","","34.161","1","10.63","1","5.15","1","","","8.26","1","0.02","2","0.52","1","14.74","1","",""
"정선해양관측","104-09","2006-02-22 02:37:00","130.6267","37.0567","0","10","","34.167","1","10.63","1","5.37","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-02-22 02:37:00","130.6267","37.0567","0","20","","34.171","1","10.63","1","5.54","1","","","8.21","1","0.02","2","0.48","1","15.6","1","",""
"정선해양관측","104-09","2006-02-22 02:37:00","130.6267","37.0567","0","30","","34.173","1","10.64","1","5.24","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-02-22 02:37:00","130.6267","37.0567","0","50","","34.172","1","10.64","1","5.74","1","","","7.22","1","0.02","2","0.45","1","16.06","1","",""
"정선해양관측","104-09","2006-02-22 02:37:00","130.6267","37.0567","0","75","","34.172","1","10.64","1","5.75","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-02-22 02:37:00","130.6267","37.0567","0","100","","34.171","1","10.61","1","5.7","1","","","8","1","0.02","2","0.53","1","16.98","1","",""
"정선해양관측","104-09","2006-02-22 02:37:00","130.6267","37.0567","0","125","","34.173","1","10.57","1","5.7","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-02-22 02:37:00","130.6267","37.0567","0","150","","34.174","1","10.55","1","5.7","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-02-22 02:37:00","130.6267","37.0567","0","200","","34.179","1","10.51","1","5.7","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-02-22 02:37:00","130.6267","37.0567","0","250","","34.089","1","9.5","1","5.64","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-02-22 02:37:00","130.6267","37.0567","0","300","","34.081","1","3.73","1","5.54","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-02-22 02:37:00","130.6267","37.0567","0","400","","34.047","1","1.15","1","5.53","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-02-22 02:37:00","130.6267","37.0567","0","500","","34.066","1","0.8","1","5.07","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-05-01 20:33:00","130.6267","37.0567","0","0","","34.494","1","14.65","1","6.37","1","","","2.23","1","","","0.31","1","1.06","1","",""
"정선해양관측","104-09","2006-05-01 20:33:00","130.6267","37.0567","0","10","","34.501","1","14.24","1","6.4","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-05-01 20:33:00","130.6267","37.0567","0","20","","34.306","1","12.89","1","6.53","1","","","3.3","1","","","0.3","1","0.5","1","",""
"정선해양관측","104-09","2006-05-01 20:33:00","130.6267","37.0567","0","30","","34.38","1","11.15","1","6.62","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-05-01 20:33:00","130.6267","37.0567","0","50","","34.361","1","10.76","1","6.48","1","","","5.4","1","0.04","2","0.4","1","8.18","1","",""
"정선해양관측","104-09","2006-05-01 20:33:00","130.6267","37.0567","0","75","","34.35","1","10.65","1","6.42","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-05-01 20:33:00","130.6267","37.0567","0","100","","34.377","1","10.7","1","6.39","1","","","6.18","1","0.01","2","0.34","1","1.24","1","",""
"정선해양관측","104-09","2006-05-01 20:33:00","130.6267","37.0567","0","125","","34.358","1","10.55","1","6.39","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-05-01 20:33:00","130.6267","37.0567","0","150","","34.368","1","10.46","1","6.36","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-05-01 20:33:00","130.6267","37.0567","0","200","","34.236","1","8.42","1","6.38","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-05-01 20:33:00","130.6267","37.0567","0","250","","34.109","1","4.7","1","6.21","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-05-01 20:33:00","130.6267","37.0567","0","300","","34.053","1","1.83","1","6.23","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-05-01 20:33:00","130.6267","37.0567","0","400","","34.064","1","0.92","1","6.08","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-05-01 20:33:00","130.6267","37.0567","0","500","","34.068","1","0.69","1","5.96","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-06-18 22:45:00","130.6267","37.0567","0","0","","33.532","1","19.22","1","5.55","1","","","8.69","1","0.06","2","0.17","1","3.69","1","",""
"정선해양관측","104-09","2006-06-18 22:45:00","130.6267","37.0567","0","10","","33.991","1","18.94","1","5.27","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-06-18 22:45:00","130.6267","37.0567","0","20","","33.804","1","18.77","1","5.48","1","","","3.58","1","0.08","2","0.11","1","10.57","1","",""
"정선해양관측","104-09","2006-06-18 22:45:00","130.6267","37.0567","0","30","","33.836","1","17.88","1","5.55","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-06-18 22:45:00","130.6267","37.0567","0","50","","34.384","1","13.18","1","5.8","1","","","5.59","1","0.05","2","0.22","1","33.89","1","",""
"정선해양관측","104-09","2006-06-18 22:45:00","130.6267","37.0567","0","75","","34.412","1","11.58","1","5.84","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-06-18 22:45:00","130.6267","37.0567","0","100","","34.357","1","10.77","1","5.9","1","","","6.91","1","0.01","2","0.36","1","4.36","1","",""
"정선해양관측","104-09","2006-06-18 22:45:00","130.6267","37.0567","0","125","","34.369","1","10.51","1","5.91","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-06-18 22:45:00","130.6267","37.0567","0","150","","34.329","1","9.9","1","5.9","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-06-18 22:45:00","130.6267","37.0567","0","200","","34.06","1","5.62","1","5.98","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-06-18 22:45:00","130.6267","37.0567","0","250","","34.003","1","2.64","1","5.96","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-06-18 22:45:00","130.6267","37.0567","0","300","","34.039","1","1.49","1","6.01","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-06-18 22:45:00","130.6267","37.0567","0","400","","34.044","1","0.92","1","6.05","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-06-18 22:45:00","130.6267","37.0567","0","500","","34.066","1","0.8","1","5.74","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-09-04 14:20:00","130.6267","37.0567","0","0","","32.289","1","25.02","1","4.35","1","","","2.43","1","","","0.35","1","","","18","2"
"정선해양관측","104-09","2006-09-04 14:20:00","130.6267","37.0567","0","10","","32.42","1","24.76","1","4.61","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-09-04 14:20:00","130.6267","37.0567","0","20","","33.174","1","18.73","1","5.22","1","","","3.5","1","","","0.13","1","","","",""
"정선해양관측","104-09","2006-09-04 14:20:00","130.6267","37.0567","0","30","","34.105","1","15.48","1","5.1","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-09-04 14:20:00","130.6267","37.0567","0","50","","34.34","1","14.48","1","4.51","1","","","13.97","1","","","0.82","1","","","",""
"정선해양관측","104-09","2006-09-04 14:20:00","130.6267","37.0567","0","75","","34.375","1","12.37","1","5","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-09-04 14:20:00","130.6267","37.0567","0","100","","34.342","1","11.09","1","5.47","1","","","6.97","1","","","0.44","1","","","",""
"정선해양관측","104-09","2006-09-04 14:20:00","130.6267","37.0567","0","125","","34.347","1","10.68","1","5.64","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-09-04 14:20:00","130.6267","37.0567","0","150","","34.373","1","10.53","1","5.66","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-09-04 14:20:00","130.6267","37.0567","0","200","","34.216","1","8.04","1","5.68","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-09-04 14:20:00","130.6267","37.0567","0","250","","34.047","1","3.85","1","6.07","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-09-04 14:20:00","130.6267","37.0567","0","300","","34.009","1","2.27","1","6.09","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-09-04 14:20:00","130.6267","37.0567","0","400","","34.024","1","1.41","1","6.21","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-09-04 14:20:00","130.6267","37.0567","0","500","","34.057","1","0.97","1","5.8","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-10-28 14:13:00","130.6267","37.0567","0","0","","33.106","1","21.39","1","4.01","1","","","2.92","1","0.44","2","0.13","1","4.87","1","",""
"정선해양관측","104-09","2006-10-28 14:13:00","130.6267","37.0567","0","10","","33.181","1","21.34","1","4.92","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-10-28 14:13:00","130.6267","37.0567","0","20","","33.127","1","21.32","1","4.42","1","","","2.77","1","0.47","2","0.1","1","4.41","1","",""
"정선해양관측","104-09","2006-10-28 14:13:00","130.6267","37.0567","0","30","","33.132","1","21.32","1","4.82","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-10-28 14:13:00","130.6267","37.0567","0","50","","33.128","1","20.77","1","5.09","1","","","8.78","1","0.25","2","0.43","1","9.77","1","",""
"정선해양관측","104-09","2006-10-28 14:13:00","130.6267","37.0567","0","75","","34.237","1","15.51","1","4.99","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-10-28 14:13:00","130.6267","37.0567","0","100","","34.276","1","13.24","1","4.78","1","","","10.45","1","0.42","2","0.62","1","10.88","1","",""
"정선해양관측","104-09","2006-10-28 14:13:00","130.6267","37.0567","0","125","","34.338","1","11.6","1","5.53","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-10-28 14:13:00","130.6267","37.0567","0","150","","34.329","1","10.72","1","5.54","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-10-28 14:13:00","130.6267","37.0567","0","200","","34.294","1","9.77","1","5.14","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-10-28 14:13:00","130.6267","37.0567","0","250","","34.093","1","4.71","1","5.07","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-10-28 14:13:00","130.6267","37.0567","0","300","","34.027","1","2.39","1","5.08","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-10-28 14:13:00","130.6267","37.0567","0","400","","34.049","1","1","1","5.25","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-10-28 14:13:00","130.6267","37.0567","0","500","","34.064","1","0.77","1","4.75","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-12-14 02:27:00","130.6267","37.0567","0","0","","33.888","1","15.78","1","5.42","1","","","7.47","1","0.96","2","0.34","1","7.08","1","",""
"정선해양관측","104-09","2006-12-14 02:27:00","130.6267","37.0567","0","10","","33.888","1","15.78","1","","","","","","","","","","","","","",""
"정선해양관측","104-09","2006-12-14 02:27:00","130.6267","37.0567","0","20","","33.888","1","15.79","1","","","","","7.97","1","0.69","2","0.35","1","5.44","1","",""
"정선해양관측","104-09","2006-12-14 02:27:00","130.6267","37.0567","0","30","","33.889","1","15.79","1","","","","","","","","","","","","","",""
"정선해양관측","104-09","2006-12-14 02:27:00","130.6267","37.0567","0","50","","33.887","1","15.78","1","5.25","1","","","8.28","1","0.99","2","0.36","1","3.52","1","",""
"정선해양관측","104-09","2006-12-14 02:27:00","130.6267","37.0567","0","75","","33.886","1","15.79","1","","","","","","","","","","","","","",""
"정선해양관측","104-09","2006-12-14 02:27:00","130.6267","37.0567","0","100","","34.168","1","14.58","1","5.36","1","","","6.98","1","0.58","2","0.4","1","6.24","1","",""
"정선해양관측","104-09","2006-12-14 02:27:00","130.6267","37.0567","0","125","","34.343","1","12.55","1","","","","","","","","","","","","","",""
"정선해양관측","104-09","2006-12-14 02:27:00","130.6267","37.0567","0","150","","34.349","1","11.59","1","","","","","","","","","","","","","",""
"정선해양관측","104-09","2006-12-14 02:27:00","130.6267","37.0567","0","200","","34.338","1","10.6","1","5.73","1","","","","","","","","","","","",""
"정선해양관측","104-09","2006-12-14 02:27:00","130.6267","37.0567","0","250","","34.124","1","7.29","1","","","","","","","","","","","","","",""
"정선해양관측","104-09","2006-12-14 02:27:00","130.6267","37.0567","0","300","","34.069","1","2.3","1","","","","","","","","","","","","","",""
"정선해양관측","104-09","2006-12-14 02:27:00","130.6267","37.0567","0","400","","34.057","1","1.21","1","","","","","","","","","","","","","",""
"정선해양관측","104-09","2006-12-14 02:27:00","130.6267","37.0567","0","500","","34.074","1","0.84","1","","","","","","","","","","","","","",""
"정선해양관측","104-10","2006-02-22 04:37:00","130.94","37.0567","0","0","","34.17","1","10.62","1","5.1","1","","","","","","","","","","","",""
"정선해양관측","104-10","2006-02-22 04:37:00","130.94","37.0567","0","10","","34.171","1","10.62","1","5.1","1","","","","","","","","","","","",""
"정선해양관측","104-10","2006-02-22 04:37:00","130.94","37.0567","0","20","","34.171","1","10.63","1","5.71","1","","","","","","","","","","","",""
"정선해양관측","104-10","2006-02-22 04:37:00","130.94","37.0567","0","30","","34.171","1","10.63","1","5.71","1","","","","","","","","","","","",""
"정선해양관측","104-10","2006-02-22 04:37:00","130.94","37.0567","0","50","","34.171","1","10.63","1","5.73","1","","","","","","","","","","","",""
"정선해양관측","104-10","2006-02-22 04:37:00","130.94","37.0567","0","75","","34.168","1","10.62","1","5.69","1","","","","","","","","","","","",""
"정선해양관측","104-10","2006-02-22 04:37:00","130.94","37.0567","0","100","","34.173","1","10.56","1","5.69","1","","","","","","","","","","","",""
"정선해양관측","104-10","2006-02-22 04:37:00","130.94","37.0567","0","125","","34.176","1","10.55","1","5.7","1","","","","","","","","","","","",""
"정선해양관측","104-10","2006-02-22 04:37:00","130.94","37.0567","0","150","","34.177","1","10.54","1","5.71","1","","","","","","","","","","","",""
"정선해양관측","104-10","2006-02-22 04:37:00","130.94","37.0567","0","200","","34.149","1","10.15","1","5.6","1","","","","","","","","","","","",""
"정선해양관측","104-10","2006-02-22 04:37:00","130.94","37.0567","0","250","","34.042","1","7.64","1","5.65","1","","","","","","","","","","","",""
"정선해양관측","104-10","2006-02-22 04:37:00","130.94","37.0567","0","300","","34.049","1","3.7","1","5.56","1","","","","","","","","","","","",""
"정선해양관측","104-10","2006-02-22 04:37:00","130.94","37.0567","0","400","","34.054","1","1.11","1","5.52","1","","","","","","","","","","","",""
"정선해양관측","104-10","2006-02-22 04:37:00","130.94","37.0567","0","500","","34.068","1","0.75","1","5.02","1","","","","","","","","","","","",""
"정선해양관측","104-10","2006-05-01 18:42:00","130.94","37.0567","0","0","","34.421","1","12.01","1","6.59","1","","","","","","","","","","","",""
