"정선해양관측","105-14","1977-12-10 14:15:00","132.1867","37.5533","0","0","","1022","2","14.6","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE III","2","14.2","2","1%-10%","2","Cirrus","2","Calm-ripples ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","105-15","1977-12-10 12:15:00","132.4967","37.5533","0","0","","1023","2","12.2","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE III","2","12","2","21%-30%","2","Cirrus","2","Calm-ripples ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","105-16","1977-12-10 10:10:00","132.8067","37.5533","0","0","","1024","2","13.2","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE III","2","13","2","31%-40%","2","Cirrus","2","Calm-ripples ","2","5.5- 7.9 ","2","NW ","2"
"정선해양관측","106-02","1977-02-07 16:50:00","128.875","37.895","0","0","","1030","2","5.3","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE IV","2","4.8","2","81%-90%","2","Altostratus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","106-02","1977-04-14 17:45:00","128.875","37.895","0","0","","1011","2","18.3","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE II","2","17.4","2","41%-50%","2","Cirrus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","106-02","1977-06-21 04:45:00","128.875","37.895","0","0","","1014","2","17.4","2","","","Very Low","2","","","16.6","2","","","","","Moderate ","2","5.5- 7.9 ","2","NW ","2"
"정선해양관측","106-02","1977-07-07 09:35:00","128.875","37.895","0","0","","1007.5","2","23.5","2","흐림(운량:8-10)","2","Very Low","2","","","","","91%-100%","2","Cirrus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","106-02","1977-08-11 08:45:00","128.875","37.895","0","0","","999","2","25.9","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE III","2","24.9","2","31%-40%","2","Cirrus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","106-02","1977-10-20 20:30:00","128.875","37.895","0","0","","1021","2","16.3","2","쾌청(운량:0-2)","2","Very Low","2","","","16","2","","","","","Moderate ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","106-02","1977-12-16 15:15:00","128.875","37.895","0","0","","1010","2","13.2","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE IV","2","13","2","81%-90%","2","Altostratus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","106-03","1977-02-07 16:00:00","128.9533","37.895","0","0","","1030","2","7","2","흐림(운량:8-10)","2","Low","2","FOREL-ULE SCALE III","2","6","2","71%-80%","2","Cumulus","2","Moderate ","2","5.5- 7.9 ","2","NW ","2"
"정선해양관측","106-03","1977-04-14 16:50:00","128.9533","37.895","0","0","","1012.5","2","20.1","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE IV","2","17.8","2","1%-10%","2","Cirrus","2","Calm-glassy ","2","3.4- 5.4 ","2","SE ","2"
"정선해양관측","106-03","1977-06-21 03:30:00","128.9533","37.895","0","0","","1013","2","17.6","2","","","Very Low","2","","","16.8","2","","","","","Moderate ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","106-03","1977-07-07 08:35:00","128.9533","37.895","0","0","","1007","2","23.2","2","흐림(운량:8-10)","2","Very Low","2","","","","","91%-100%","2","Cirrus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","106-03","1977-08-11 07:10:00","128.9533","37.895","0","0","","999","2","25","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE III","2","24.9","2","31%-40%","2","Cirrus","2","Rough ","2","8.0-10.7 ","2","SW ","2"
"정선해양관측","106-03","1977-10-20 19:40:00","128.9533","37.895","0","0","","1021","2","27.2","2","쾌청(운량:0-2)","2","Very Low","2","","","27.1","2","","","","","Moderate ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","106-03","1977-12-16 14:20:00","128.9533","37.895","0","0","","1013","2","13.6","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE IV","2","13.4","2","81%-90%","2","Altostratus","2","Slight ","2","3.4- 5.4 ","2","SW ","2"
"정선해양관측","106-04","1977-02-07 15:10:00","129.0633","37.895","0","0","","1030","2","0.7","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE III","2","0.3","2","41%-50%","2","Altostratus","2","Moderate ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","106-04","1977-04-14 15:50:00","129.0633","37.895","0","0","","1012.5","2","18.1","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE IV","2","16.1","2","Zero","2","","","Calm-glassy ","2","3.4- 5.4 ","2","SE ","2"
"정선해양관측","106-04","1977-06-21 02:20:00","129.0633","37.895","0","0","","1013","2","19.6","2","","","Very Low","2","","","18.3","2","","","","","Moderate ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","106-04","1977-07-07 07:20:00","129.0633","37.895","0","0","","1007","2","22.2","2","흐림(운량:8-10)","2","Very Low","2","","","","","91%-100%","2","Cirrus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","106-04","1977-08-11 05:50:00","129.0633","37.895","0","0","","999","2","20.7","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE III","2","20.5","2","61%-70%","2","Cumulus","2","Moderate ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","106-04","1977-10-20 18:50:00","129.0633","37.895","0","0","","1021","2","17.2","2","쾌청(운량:0-2)","2","Very Low","2","","","17","2","","","","","Moderate ","2","5.5- 7.9 ","2","SE ","2"
"정선해양관측","106-04","1977-12-16 13:15:00","129.0633","37.895","0","0","","1013.5","2","14.6","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE IV","2","14.4","2","81%-90%","2","Altostratus","2","Slight ","2","3.4- 5.4 ","2","SW ","2"
"정선해양관측","106-05","1977-02-07 13:00:00","129.3683","37.895","0","0","","1030","2","1.2","2","흐림(운량:8-10)","2","Low","2","FOREL-ULE SCALE III","2","0.9","2","71%-80%","2","Altostratus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","106-05","1977-04-14 13:40:00","129.3683","37.895","0","0","","1012.5","2","13.5","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE IV","2","13.3","2","11%-20%","2","Cirrus","2","Slight ","2","3.4- 5.4 ","2","SE ","2"
"정선해양관측","106-05","1977-06-21 00:00:00","129.3683","37.895","0","0","","1013.5","2","20.7","2","","","Very Low","2","","","18.6","2","","","","","Moderate ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","106-05","1977-08-11 03:30:00","129.3683","37.895","0","0","","999.5","2","21.8","2","흐림(운량:8-10)","2","Low","2","","","21.2","2","","","","","Rough ","2","8.0-10.7 ","2","SW ","2"
"정선해양관측","106-05","1977-10-20 17:00:00","129.3683","37.895","0","0","","1021","2","18.5","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE IV","2","18.3","2","","","","","Rough ","2","8.0-10.7 ","2","SW ","2"
"정선해양관측","106-05","1977-12-16 11:30:00","129.3683","37.895","0","0","","1017","2","12.1","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","12","2","91%-100%","2","Altostratus","2","Moderate ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","106-06","1977-02-07 11:00:00","129.6883","37.895","0","0","","1030.5","2","1.3","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE III","2","0.8","2","61%-70%","2","Nimbostratus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","106-06","1977-04-14 11:40:00","129.6883","37.895","0","0","","1012.5","2","10.9","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE III","2","10.1","2","","","Cirrus","2","Slight ","2","3.4- 5.4 ","2","SE ","2"
"정선해양관측","106-06","1977-06-20 22:00:00","129.6883","37.895","0","0","","1013.5","2","20.6","2","","","Very Low","2","","","18.8","2","","","","","Moderate ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","106-06","1977-08-10 22:40:00","129.6883","37.895","0","0","","1000","2","22.8","2","비","2","Low","2","","","22.6","2","","","","","Rough ","2","8.0-10.7 ","2","SW ","2"
"정선해양관측","106-06","1977-10-20 15:10:00","129.6883","37.895","0","0","","1023","2","21","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE IV","2","20.2","2","","","","","Moderate ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","106-06","1977-12-16 09:40:00","129.6883","37.895","0","0","","1018","2","15.5","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","15","2","91%-100%","2","Altostratus","2","Moderate ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","106-07","1977-02-07 09:00:00","130","37.895","0","0","","1030.5","2","1.3","2","흐림(운량:8-10)","2","Low","2","FOREL-ULE SCALE III","2","0.9","2","71%-80%","2","Nimbostratus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","106-07","1977-04-14 09:35:00","130","37.895","0","0","","1012.7","2","10.7","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE III","2","10","2","Zero","2","","","Moderate ","2","5.5- 7.9 ","2","SE ","2"
"정선해양관측","106-07","1977-06-20 19:40:00","130","37.895","0","0","","1013.5","2","22.2","2","흐림(운량:8-10)","2","Very Low","2","","","18.8","2","","","","","Slight ","2","3.4- 5.4 ","2","NE ","2"
"정선해양관측","106-07","1977-08-10 20:20:00","130","37.895","0","0","","1000","2","23.2","2","비","2","Low","2","","","23.1","2","","","","","Rough ","2","8.0-10.7 ","2","SW ","2"
"정선해양관측","106-07","1977-10-20 13:10:00","130","37.895","0","0","","1023","2","23.8","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE III","2","23.5","2","11%-20%","2","Cumulus","2","Moderate ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","106-07","1977-12-16 07:40:00","130","37.895","0","0","","1019","2","13","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","12","2","71%-80%","2","Altostratus","2","Moderate ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","106-08","1977-02-07 07:00:00","130.315","37.895","0","0","","1031","2","1","2","눈 또는 진눈깨비","2","Low","2","","","0.4","2","","","","","Smooth-wavelets ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","106-08","1977-04-14 07:35:00","130.315","37.895","0","0","","1013","2","10.9","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE III","2","10.2","2","11%-20%","2","Cirrus","2","Moderate ","2","5.5- 7.9 ","2","SE ","2"
"정선해양관측","106-08","1977-06-20 17:40:00","130.315","37.895","0","0","","1014","2","24.4","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE II","2","22.2","2","71%-80%","2","Altostratus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","106-08","1977-08-10 18:15:00","130.315","37.895","0","0","","1000","2","23.6","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","23.2","2","81%-90%","2","Altostratus","2","Moderate ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","106-08","1977-10-20 11:10:00","130.315","37.895","0","0","","1023","2","21.2","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE III","2","21","2","21%-30%","2","Cirrus","2","Slight ","2","3.4- 5.4 ","2","NE ","2"
"정선해양관측","106-08","1977-12-16 05:50:00","130.315","37.895","0","0","","1025","2","14.8","2","흐림(운량:8-10)","2","Very Low","2","","","13.8","2","","","","","Moderate ","2","5.5- 7.9 ","2","SE ","2"
"정선해양관측","106-09","1977-02-07 05:05:00","130.6283","37.895","0","0","","1031","2","1.1","2","눈 또는 진눈깨비","2","Low","2","","","0.4","2","","","","","Smooth-wavelets ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","106-09","1977-04-14 05:25:00","130.6283","37.895","0","0","","1013","2","10.4","2","쾌청(운량:0-2)","2","Very Low","2","","","10","2","","","","","Moderate ","2","5.5- 7.9 ","2","SE ","2"
"정선해양관측","106-09","1977-06-20 15:20:00","130.6283","37.895","0","0","","1014.5","2","20.3","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE II","2","19.4","2","61%-70%","2","Cirrus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","106-09","1977-08-10 16:10:00","130.6283","37.895","0","0","","1001","2","24.4","2","쾌청(운량:0-2)","2","Low","2","FOREL-ULE SCALE III","2","24.2","2","Zero","2","","","Moderate ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","106-09","1977-10-20 09:00:00","130.6283","37.895","0","0","","1025","2","19.8","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE III","2","19.3","2","31%-40%","2","Cirrus","2","Slight ","2","3.4- 5.4 ","2","NE ","2"
"정선해양관측","106-09","1977-12-20 17:40:00","130.6283","37.895","0","0","","1022","2","12.4","2","개임(운량:3-7)","2","Very Low","2","","","11.8","2","51%-60%","2","Cumulus","2","Rough ","2","8.0-10.7 ","2","SW ","2"
"정선해양관측","106-10","1977-02-07 03:10:00","130.9417","37.895","0","0","","1030","2","0.9","2","흐림(운량:8-10)","2","Low","2","","","0.4","2","","","","","Moderate ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","106-10","1977-04-14 03:20:00","130.9417","37.895","0","0","","1014","2","11.3","2","쾌청(운량:0-2)","2","Very Low","2","","","11","2","","","","","Moderate ","2","5.5- 7.9 ","2","SE ","2"
"정선해양관측","106-10","1977-06-20 13:20:00","130.9417","37.895","0","0","","","","","","","","Very Low","2","FOREL-ULE SCALE II","2","","","","","","","Moderate ","2","3.4- 5.4 ","2","NW ","2"
"정선해양관측","106-10","1977-08-10 14:10:00","130.9417","37.895","0","0","","1005","2","25.3","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE II","2","24.4","2","11%-20%","2","Cumulus","2","Moderate ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","106-10","1977-10-20 06:20:00","130.9417","37.895","0","0","","1025","2","17.3","2","쾌청(운량:0-2)","2","Very Low","2","","","17","2","21%-30%","2","Cirrus","2","Slight ","2","3.4- 5.4 ","2","NE ","2"
"정선해양관측","106-10","1977-12-20 19:40:00","130.9417","37.895","0","0","","1023","2","7.6","2","쾌청(운량:0-2)","2","Low","2","","","6.2","2","","","","","Moderate ","2","5.5- 7.9 ","2","NW ","2"
"정선해양관측","106-11","1977-02-07 01:10:00","131.2517","37.895","0","0","","1031","2","0.8","2","눈 또는 진눈깨비","2","Low","2","","","0.4","2","","","","","Moderate ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","106-11","1977-04-14 01:10:00","131.2517","37.895","0","0","","1016","2","11.1","2","쾌청(운량:0-2)","2","Low","2","","","10.8","2","","","","","Moderate ","2","5.5- 7.9 ","2","SE ","2"
"정선해양관측","106-11","1977-06-20 11:00:00","131.2517","37.895","0","0","","1014.5","2","16.6","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE II","2","16","2","81%-90%","2","Cumulus","2","Moderate ","2","5.5- 7.9 ","2","NW ","2"
"정선해양관측","106-11","1977-08-10 12:10:00","131.2517","37.895","0","0","","1005","2","25.6","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE II","2","24.6","2","21%-30%","2","Cumulus","2","Moderate ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","106-11","1977-10-20 04:10:00","131.2517","37.895","0","0","","1025","2","16.9","2","","","Very Low","2","","","16.8","2","","","","","Moderate ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","106-11","1977-12-20 21:35:00","131.2517","37.895","0","0","","1023","2","7","2","흐림(운량:8-10)","2","Low","2","","","6","2","","","","","Moderate ","2","8.0-10.7 ","2","NW ","2"
"정선해양관측","106-12","1977-06-20 09:00:00","131.5783","37.895","0","0","","1014","2","16.1","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","15.9","2","91%-100%","2","Altostratus","2","Moderate ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","106-12","1977-08-10 10:10:00","131.5783","37.895","0","0","","1006","2","25.3","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE II","2","24.5","2","51%-60%","2","Cumulus","2","Moderate ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","106-12","1977-10-20 02:30:00","131.5783","37.895","0","0","","1024","2","16.5","2","쾌청(운량:0-2)","2","Very Low","2","","","16.3","2","","","","","Slight ","2","3.4- 5.4 ","2","NE ","2"
"정선해양관측","106-12","1977-12-20 23:40:00","131.5783","37.895","0","0","","1023","2","6","2","눈 또는 진눈깨비","2","Low","2","","","5.5","2","","","","","Smooth-wavelets ","2","8.0-10.7 ","2","NW ","2"
"정선해양관측","106-13","1977-06-20 06:40:00","131.8833","37.895","0","0","","1014","2","16.3","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","16.2","2","91%-100%","2","Nimbostratus","2","Rough ","2","8.0-10.7 ","2","NE ","2"
"정선해양관측","106-13","1977-08-10 08:00:00","131.8833","37.895","0","0","","1007","2","25.2","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE II","2","24.3","2","71%-80%","2","Cumulus","2","Moderate ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","106-13","1977-10-20 00:20:00","131.8833","37.895","0","0","","1024","2","16.9","2","쾌청(운량:0-2)","2","Very Low","2","","","16.8","2","","","","","Moderate ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","106-13","1977-12-21 01:30:00","131.8833","37.895","0","0","","1023","2","5","2","눈 또는 진눈깨비","2","Low","2","","","4.8","2","","","","","Smooth-wavelets ","2","8.0-10.7 ","2","NW ","2"
"정선해양관측","106-14","1977-12-21 03:05:00","132.2033","37.895","0","0","","1003","2","4","2","눈 또는 진눈깨비","2","Low","2","","","3.8","2","","","","","Smooth-wavelets ","2","8.0-10.7 ","2","NW ","2"
"정선해양관측","106-15","1977-12-21 05:25:00","132.515","37.895","0","0","","1022","2","4.2","2","눈 또는 진눈깨비","2","Low","2","","","4","2","","","","","Smooth-wavelets ","2","3.4- 5.4 ","2","NW ","2"
"정선해양관측","106-16","1977-12-21 07:30:00","132.8267","37.895","0","0","","1023","2","4.5","2","눈 또는 진눈깨비","2","Low","2","","","4.5","2","","","","","Smooth-wavelets ","2","3.4- 5.4 ","2","NW ","2"
"정선해양관측","107-01","1977-02-04 09:30:00","128.6233","38.2033","0","0","","1022","2","2.8","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE III","2","3.5","2","Zero","2","","","Rough ","2","8.0-10.7 ","2","NW ","2"
"정선해양관측","107-01","1977-04-13 08:20:00","128.6233","38.2033","0","0","","1018.5","2","14.5","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE III","2","11.5","2","Zero","2","","","Calm-glassy ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","107-01","1977-06-02 10:40:00","128.6233","38.2033","0","0","","1013.5","2","18.4","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","17.9","2","81%-90%","2","Altostratus","2","Slight ","2","3.4- 5.4 ","2","NE ","2"
"정선해양관측","107-01","1977-08-09 07:00:00","128.6233","38.2033","0","0","","1006.5","2","24.9","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE IV","2","24.5","2","61%-70%","2","Cumulus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","107-01","1977-10-09 02:30:00","128.6233","38.2033","0","0","","1025","2","14.8","2","","","Very Low","2","","","14","2","","","","","Smooth-wavelets ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","107-01","1977-12-15 16:15:00","128.6233","38.2033","0","0","","1025.5","2","13.8","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE III","2","13.7","2","51%-60%","2","Altostratus","2","Slight ","2","3.4- 5.4 ","2","NW ","2"
"정선해양관측","107-02","1977-02-04 10:25:00","128.7117","38.21","0","0","","1022","2","2","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE IV","2","2.3","2","21%-30%","2","Cirrus","2","Rough ","2","8.0-10.7 ","2","NW ","2"
"정선해양관측","107-02","1977-04-13 09:10:00","128.7117","38.21","0","0","","1018","2","15.5","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE III","2","14.8","2","Zero","2","","","Calm-glassy ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","107-02","1977-06-22 11:50:00","128.7117","38.21","0","0","","1013.5","2","19.8","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","18.7","2","71%-80%","2","Altostratus","2","Slight ","2","3.4- 5.4 ","2","SE ","2"
"정선해양관측","107-02","1977-08-09 07:55:00","128.7117","38.21","0","0","","1006.5","2","23.6","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE V","2","23.4","2","21%-30%","2","Cumulus","2","Rough ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","107-02","1977-10-19 03:10:00","128.7117","38.21","0","0","","1025","2","14.7","2","","","Very Low","2","","","14.1","2","","","","","Slight ","2","3.4- 5.4 ","2","NW ","2"
"정선해양관측","107-02","1977-12-15 16:55:00","128.7117","38.21","0","0","","1025","2","15","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE IV","2","14.8","2","61%-70%","2","Altostratus","2","Slight ","2","3.4- 5.4 ","2","W  ","2"
"정선해양관측","107-03","1977-02-06 10:00:00","128.8433","38.21","0","0","","1033","2","3.7","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE III","2","2.1","2","21%-30%","2","Cirrus","2","Moderate ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","107-03","1977-04-13 10:15:00","128.8433","38.21","0","0","","1018","2","15.3","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE II","2","14.7","2","Zero","2","","","Calm-glassy ","2","0.3- 1.5 ","2","E  ","2"
"정선해양관측","107-03","1977-06-22 12:50:00","128.8433","38.21","0","0","","1013.5","2","20.2","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","18.8","2","81%-90%","2","Altostratus","2","Moderate ","2","5.5- 7.9 ","2","SE ","2"
"정선해양관측","107-03","1977-08-09 09:20:00","128.8433","38.21","0","0","","1006.5","2","24.3","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE IV","2","24","2","21%-30%","2","Cumulus","2","Calm-glassy ","2","3.4- 5.4 ","2","NW ","2"
"정선해양관측","107-03","1977-10-19 04:05:00","128.8433","38.21","0","0","","1025","2","15.2","2","","","Very Low","2","","","14.7","2","","","","","Smooth-wavelets ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","107-03","1977-12-15 17:55:00","128.8433","38.21","0","0","","1025","2","12.4","2","개임(운량:3-7)","2","Very Low","2","","","12.4","2","61%-70%","2","Altostratus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","107-04","1977-02-06 11:30:00","129.0583","38.21","0","0","","1033","2","4.4","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE III","2","4.3","2","21%-30%","2","Cirrus","2","Moderate ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","107-04","1977-04-13 11:50:00","129.0583","38.21","0","0","","1018","2","13.4","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE III","2","12.8","2","1%-10%","2","Cirrus","2","Calm-glassy ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","107-04","1977-06-22 14:30:00","129.0583","38.21","0","0","","1013.5","2","21.9","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","19.5","2","81%-90%","2","Altostratus","2","Slight ","2","3.4- 5.4 ","2","SE ","2"
"정선해양관측","107-04","1977-08-09 11:00:00","129.0583","38.21","0","0","","1007","2","25.2","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE IV","2","24.7","2","31%-40%","2","Cumulus","2","Calm-glassy ","2","3.4- 5.4 ","2","NW ","2"
"정선해양관측","107-04","1977-10-19 05:30:00","129.0583","38.21","0","0","","1025","2","15.6","2","","","Very Low","2","","","15.5","2","","","","","Smooth-wavelets ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","107-04","1977-12-15 19:30:00","129.0583","38.21","0","0","","1025","2","11.8","2","흐림(운량:8-10)","2","","","","","11.5","2","","","","","","","1.6- 3.3 ","2","W  ","2"
"정선해양관측","107-05","1977-02-06 13:40:00","129.3717","38.21","0","0","","1032","2","2.7","2","쾌청(운량:0-2)","2","Low","2","FOREL-ULE SCALE II","2","1","2","11%-20%","2","Cumulus","2","Moderate ","2","5.5- 7.9 ","2","NW ","2"
"정선해양관측","107-05","1977-04-13 13:50:00","129.3717","38.21","0","0","","1016","2","16.2","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE II","2","14.5","2","Zero","2","","","Calm-glassy ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","107-05","1977-06-22 16:30:00","129.3717","38.21","0","0","","1013.5","2","20.7","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","19.1","2","81%-90%","2","Cumulus","2","Moderate ","2","5.5- 7.9 ","2","SE ","2"
"정선해양관측","107-05","1977-08-09 13:00:00","129.3717","38.21","0","0","","1007","2","25.4","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE IV","2","24.9","2","1%-10%","2","Cumulus","2","Calm-glassy ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","107-05","1977-10-19 07:20:00","129.3717","38.21","0","0","","1026","2","17.2","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE III","2","16.7","2","61%-70%","2","Stratocumulus","2","Moderate ","2","8.0-10.7 ","2","SE ","2"
"정선해양관측","107-05","1977-12-15 21:35:00","129.3717","38.21","0","0","","1025","2","14.4","2","","","","","","","14","2","","","","","","","5.5- 7.9 ","2","SE ","2"
"정선해양관측","107-06","1977-02-06 15:40:00","129.685","38.21","0","0","","1031","2","0.8","2","쾌청(운량:0-2)","2","Low","2","FOREL-ULE SCALE II","2","0.6","2","21%-30%","2","Cumulus","2","Moderate ","2","3.4- 5.4 ","2","NE ","2"
"정선해양관측","107-06","1977-04-13 15:55:00","129.685","38.21","0","0","","1014","2","15.1","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE II","2","14.3","2","1%-10%","2","Cirrus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","107-06","1977-06-22 18:30:00","129.685","38.21","0","0","","1013.5","2","22.2","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE IV","2","21.7","2","71%-80%","2","Altostratus","2","Moderate ","2","5.5- 7.9 ","2","SE ","2"
"정선해양관측","107-06","1977-08-09 15:00:00","129.685","38.21","0","0","","1007","2","24.9","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE III","2","24.9","2","1%-10%","2","Cumulus","2","Calm-glassy ","2","1.6- 3.3 ","2","NW ","2"
