"//1.사업메타",,,,,,,,,,,,,,,,,,,,,,,
"//사업명_정선해양관측",,,,,,,,,,,,,,,,,,,,,,,
"//사업요약_관할해역의 미리 정해진 정점과 관측선을 따라 정기적으로 수온, 염분, 용존산소, 영양염 및 해양기상자료 등의 관측수행 및 자료제공",,,,,,,,,,,,,,,,,,,,,,,
"//수행기관명_국립수산과학원",,,,,,,,,,,,,,,,,,,,,,,
"//사업책임자명_null",,,,,,,,,,,,,,,,,,,,,,,
"//표준시_KST",,,,,,,,,,,,,,,,,,,,,,,
"//사업시작일_1961-01-29",,,,,,,,,,,,,,,,,,,,,,,
"//사업종료일_2019-12-26",,,,,,,,,,,,,,,,,,,,,,,
"//공간적범위_[(39.7383 122.2167, 31.5 135.0917)]",,,,,,,,,,,,,,,,,,,,,,,
"//키워드_염분, 수온, 용존산소, 규산염, 아질산성질소, 인산염인, 질산성질소, 투명도, ",,,,,,,,,,,,,,,,,,,,,,,
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","300","0","34.0185","1","1.2469","1","5.831","1","","","","","","","","","18","2"
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","400","0","34.0436","1","0.896","1","5.149","1","","","","","","","","","18","2"
"정선해양관측","103-11","2018-08-28 10:15","131.233","36.505","0","500","0","34.0552","1","0.7522","1","4.753","1","42.458","1","0.001","2","1.906","1","25.964","1","18","2"
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","0","0","33.4869","1","20.3033","1","5.04","1","0.868","1","0.001","2","0.073","1","1.368","1","",""
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","10","0","33.4873","1","20.3061","1","5.081","1","0.943","1","0.001","2","0.095","1","1.303","1","",""
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","20","0","33.4889","1","20.2753","1","5.089","1","0.887","1","0.001","2","0.106","1","1.265","1","",""
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","30","0","33.5154","1","20.3021","1","5.025","1","0.86","1","0.001","2","0.11","1","1.281","1","",""
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","50","0","34.0624","1","16.7286","1","3.794","1","12.148","1","0.004","2","0.65","1","10.114","1","",""
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","75","0","34.3077","1","14.4726","1","3.798","1","16.251","1","0.001","2","0.828","1","11.936","1","",""
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","100","0","34.4356","1","13.306","1","4.225","1","12.33","1","0.001","2","0.7","1","9.782","1","",""
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","125","0","34.3668","1","11.2784","1","5.229","1","","","","","","","","","",""
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","150","0","34.2638","1","9.4762","1","5.686","1","","","","","","","","","",""
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","200","0","34.2327","1","9.0693","1","5.863","1","8.094","1","0.001","2","0.564","1","8.452","1","",""
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","250","0","34.2325","1","8.6631","1","5.911","1","","","","","","","","","",""
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","300","0","34.0634","1","3.2852","1","5.749","1","","","","","","","","","",""
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","400","0","34.0259","1","1.2045","1","5.504","1","","","","","","","","","",""
"정선해양관측","103-11","2018-10-24 22:54","131.233","36.505","0","500","0","34.049","1","0.8445","1","4.848","1","38.134","1","0.001","2","1.848","1","23.87","1","",""
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","0","0","34.1945","1","16.1765","1","4.877","1","","","","","","","","","",""
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","10","0","34.196","1","16.1767","1","4.873","1","","","","","","","","","",""
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","20","0","34.1957","1","16.177","1","4.865","1","","","","","","","","","",""
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","30","0","34.1889","1","16.1393","1","4.871","1","","","","","","","","","",""
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","50","0","34.1632","1","15.948","1","4.992","1","","","","","","","","","",""
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","75","0","34.1641","1","15.9308","1","5.016","1","","","","","","","","","",""
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","100","0","34.1844","1","15.6617","1","4.806","1","","","","","","","","","",""
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","125","0","34.405","1","13.2989","1","4.166","1","","","","","","","","","",""
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","150","0","34.3156","1","9.9091","1","5.451","1","","","","","","","","","",""
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","200","0","34.2241","1","8.3744","1","5.748","1","","","","","","","","","",""
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","250","0","34.0401","1","2.6939","1","5.594","1","","","","","","","","","",""
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","300","0","34.0201","1","1.3906","1","5.55","1","","","","","","","","","",""
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","400","0","34.0366","1","0.9782","1","5.168","1","","","","","","","","","",""
"정선해양관측","103-11","2018-12-20 23:55","131.233","36.505","0","500","0","34.0516","1","0.7749","1","4.742","1","","","","","","","","","",""
"정선해양관측","104-00","2018-02-28 4:10","129.46","37.0567","0","0","0","34.4053","1","9.822","1","5.985","1","","","","","","","","","",""
"정선해양관측","104-00","2018-02-28 4:10","129.46","37.0567","0","10","0","34.4087","1","9.8161","1","5.929","1","","","","","","","","","",""
"정선해양관측","104-00","2018-02-28 4:10","129.46","37.0567","0","20","0","34.4074","1","9.7954","1","5.961","1","","","","","","","","","",""
"정선해양관측","104-00","2018-02-28 4:10","129.46","37.0567","0","30","0","34.4071","1","9.7657","1","5.981","1","","","","","","","","","",""
"정선해양관측","104-00","2018-02-28 4:10","129.46","37.0567","0","50","0","34.3954","1","9.5359","1","5.905","1","","","","","","","","","",""
"정선해양관측","104-00","2018-06-20 13:05","129.46","37.0567","0","0","0","34.1623","1","14.3903","1","6.211","1","","","","","","","","","6.1","2"
"정선해양관측","104-00","2018-06-20 13:05","129.46","37.0567","0","10","0","34.2685","1","10.6237","1","7.045","1","","","","","","","","","6.1","2"
"정선해양관측","104-00","2018-06-20 13:05","129.46","37.0567","0","20","0","34.1745","1","5.988","1","5.608","1","","","","","","","","","6.1","2"
"정선해양관측","104-00","2018-06-20 13:05","129.46","37.0567","0","30","0","34.1195","1","4.929","1","5.255","1","","","","","","","","","6.1","2"
"정선해양관측","104-00","2018-06-20 13:05","129.46","37.0567","0","50","0","34.0632","1","3.5292","1","5.518","1","","","","","","","","","6.1","2"
"정선해양관측","104-00","2018-06-20 13:05","129.46","37.0567","0","75","0","34.0431","1","2.9686","1","5.532","1","","","","","","","","","6.1","2"
"정선해양관측","104-00","2018-06-20 13:05","129.46","37.0567","0","100","0","34.0387","1","2.9092","1","5.645","1","","","","","","","","","6.1","2"
"정선해양관측","104-00","2018-08-27 11:22","129.46","37.0567","0","0","0","33.0382","1","23.2507","1","4.811","1","","","","","","","","","12","2"
"정선해양관측","104-00","2018-08-27 11:22","129.46","37.0567","0","10","0","33.0839","1","23.2625","1","4.765","1","","","","","","","","","12","2"
"정선해양관측","104-00","2018-08-27 11:22","129.46","37.0567","0","20","0","33.6644","1","16.0839","1","5.707","1","","","","","","","","","12","2"
"정선해양관측","104-00","2018-08-27 11:22","129.46","37.0567","0","30","0","33.7046","1","14.494","1","6.091","1","","","","","","","","","12","2"
"정선해양관측","104-00","2018-08-27 11:22","129.46","37.0567","0","50","0","34.2118","1","11.4154","1","4.578","1","","","","","","","","","12","2"
"정선해양관측","104-00","2018-08-27 11:22","129.46","37.0567","0","75","0","34.209","1","9.2137","1","4.399","1","","","","","","","","","12","2"
"정선해양관측","104-00","2018-10-23 18:42","129.46","37.0567","0","0","0","33.0713","1","18.701","1","5.785","1","","","","","","","","","",""
"정선해양관측","104-00","2018-10-23 18:42","129.46","37.0567","0","10","0","33.1587","1","18.8236","1","5.305","1","","","","","","","","","",""
"정선해양관측","104-00","2018-10-23 18:42","129.46","37.0567","0","20","0","33.1717","1","18.7289","1","5.169","1","","","","","","","","","",""
"정선해양관측","104-00","2018-10-23 18:42","129.46","37.0567","0","30","0","33.4853","1","16.2624","1","4.77","1","","","","","","","","","",""
"정선해양관측","104-00","2018-10-23 18:42","129.46","37.0567","0","50","0","34.1516","1","6.0521","1","4.946","1","","","","","","","","","",""
"정선해양관측","104-00","2018-10-23 18:42","129.46","37.0567","0","75","0","34.0553","1","3.1832","1","5.647","1","","","","","","","","","",""
"정선해양관측","104-00","2018-12-16 21:05","129.46","37.0567","0","0","0","34.0548","1","14.2934","1","5.096","1","","","","","","","","","",""
"정선해양관측","104-00","2018-12-16 21:05","129.46","37.0567","0","10","0","34.0547","1","14.2949","1","5.086","1","","","","","","","","","",""
"정선해양관측","104-00","2018-12-16 21:05","129.46","37.0567","0","20","0","34.0563","1","14.3126","1","5.046","1","","","","","","","","","",""
"정선해양관측","104-00","2018-12-16 21:05","129.46","37.0567","0","30","0","34.0853","1","14.0342","1","5.104","1","","","","","","","","","",""
"정선해양관측","104-00","2018-12-16 21:05","129.46","37.0567","0","50","0","34.2006","1","11.8888","1","4.237","1","","","","","","","","","",""
"정선해양관측","104-00","2018-12-16 21:05","129.46","37.0567","0","75","0","34.1097","1","3.9442","1","4.961","1","","","","","","","","","",""
"정선해양관측","104-04","2018-02-28 3:50","129.48","37.0567","0","0","0","34.408","1","9.9565","1","5.892","1","12.219","1","0.296","2","0.513","1","7.114","1","",""
"정선해양관측","104-04","2018-02-28 3:50","129.48","37.0567","0","10","0","34.4082","1","9.9529","1","5.913","1","","","","","","","","","",""
"정선해양관측","104-04","2018-02-28 3:50","129.48","37.0567","0","20","0","34.408","1","9.9513","1","5.929","1","","","","","","","","","",""
"정선해양관측","104-04","2018-02-28 3:50","129.48","37.0567","0","30","0","34.4085","1","9.8901","1","5.939","1","","","","","","","","","",""
"정선해양관측","104-04","2018-02-28 3:50","129.48","37.0567","0","50","0","34.3607","1","9.3457","1","5.863","1","","","","","","","","","",""
"정선해양관측","104-04","2018-02-28 3:50","129.48","37.0567","0","75","0","34.1396","1","6.6434","1","5.699","1","","","","","","","","","",""
"정선해양관측","104-04","2018-02-28 3:50","129.48","37.0567","0","100","0","34.0145","1","3.4613","1","5.384","1","","","","","","","","","",""
"정선해양관측","104-04","2018-04-13 9:11","129.48","37.0567","0","0","0","34.487","1","13.4105","1","6.218","1","5.416","1","0.171","2","0.128","1","0.991","1","9.5","2"
"정선해양관측","104-04","2018-04-13 9:11","129.48","37.0567","0","10","0","34.4868","1","13.4034","1","6.069","1","","","","","","","","","9.5","2"
"정선해양관측","104-04","2018-04-13 9:11","129.48","37.0567","0","20","0","34.4864","1","13.3954","1","6.023","1","","","","","","","","","9.5","2"
"정선해양관측","104-04","2018-04-13 9:11","129.48","37.0567","0","30","0","34.4287","1","12.6951","1","5.944","1","","","","","","","","","9.5","2"
"정선해양관측","104-04","2018-04-13 9:11","129.48","37.0567","0","50","0","34.2988","1","8.3488","1","5.462","1","","","","","","","","","9.5","2"
"정선해양관측","104-04","2018-04-13 9:11","129.48","37.0567","0","75","0","34.0506","1","3.301","1","5.431","1","","","","","","","","","9.5","2"
"정선해양관측","104-04","2018-04-13 9:11","129.48","37.0567","0","100","0","34.0164","1","1.9054","1","5.491","1","","","","","","","","","9.5","2"
"정선해양관측","104-04","2018-06-20 12:37","129.48","37.0567","0","0","0","34.1139","1","15.825","1","5.958","1","","","","","","","","","8","2"
"정선해양관측","104-04","2018-06-20 12:37","129.48","37.0567","0","10","0","34.314","1","10.21","1","6.907","1","","","","","","","","","8","2"
"정선해양관측","104-04","2018-06-20 12:37","129.48","37.0567","0","20","0","34.2108","1","6.6398","1","5.049","1","","","","","","","","","8","2"
"정선해양관측","104-04","2018-06-20 12:37","129.48","37.0567","0","30","0","34.1292","1","4.9445","1","5.189","1","","","","","","","","","8","2"
"정선해양관측","104-04","2018-06-20 12:37","129.48","37.0567","0","50","0","34.0548","1","3.4845","1","5.768","1","","","","","","","","","8","2"
"정선해양관측","104-04","2018-06-20 12:37","129.48","37.0567","0","75","0","34.0483","1","2.9468","1","6.132","1","","","","","","","","","8","2"
"정선해양관측","104-04","2018-06-20 12:37","129.48","37.0567","0","100","0","34.0374","1","2.4074","1","6.019","1","","","","","","","","","8","2"
"정선해양관측","104-04","2018-08-27 11:44","129.48","37.0567","0","0","0","32.9495","1","23.396","1","4.738","1","1.772","1","0.002","2","0.065","1","0.185","1","9.5","2"
"정선해양관측","104-04","2018-08-27 11:44","129.48","37.0567","0","10","0","33.2598","1","23.0719","1","4.734","1","","","","","","","","","9.5","2"
"정선해양관측","104-04","2018-08-27 11:44","129.48","37.0567","0","20","0","33.7035","1","16.3428","1","5.8","1","","","","","","","","","9.5","2"
"정선해양관측","104-04","2018-08-27 11:44","129.48","37.0567","0","30","0","33.7495","1","13.3445","1","6.28","1","","","","","","","","","9.5","2"
"정선해양관측","104-04","2018-08-27 11:44","129.48","37.0567","0","50","0","34.2482","1","11.7697","1","4.426","1","","","","","","","","","9.5","2"
"정선해양관측","104-04","2018-08-27 11:44","129.48","37.0567","0","75","0","34.1946","1","7.5565","1","4.72","1","","","","","","","","","9.5","2"
"정선해양관측","104-04","2018-08-27 11:44","129.48","37.0567","0","100","0","34.1405","1","6.0337","1","5.545","1","","","","","","","","","9.5","2"
"정선해양관측","104-04","2018-10-23 18:13","129.48","37.0567","0","0","0","33.1729","1","18.7448","1","5.334","1","2.385","1","0.001","2","0.2","1","1.073","1","",""
"정선해양관측","104-04","2018-10-23 18:13","129.48","37.0567","0","10","0","33.1725","1","18.7582","1","5.273","1","","","","","","","","","",""
"정선해양관측","104-04","2018-10-23 18:13","129.48","37.0567","0","20","0","33.1744","1","18.766","1","5.325","1","","","","","","","","","",""
"정선해양관측","104-04","2018-10-23 18:13","129.48","37.0567","0","30","0","33.3152","1","18.1557","1","4.899","1","","","","","","","","","",""
"정선해양관측","104-04","2018-10-23 18:13","129.48","37.0567","0","50","0","34.1786","1","5.8827","1","5.02","1","","","","","","","","","",""
"정선해양관측","104-04","2018-10-23 18:13","129.48","37.0567","0","75","0","34.0606","1","3.4588","1","5.831","1","","","","","","","","","",""
"정선해양관측","104-04","2018-10-23 18:13","129.48","37.0567","0","100","0","34.0277","1","2.3211","1","5.762","1","","","","","","","","","",""
"정선해양관측","104-04","2018-12-16 20:48","129.48","37.0567","0","0","0","34.043","1","14.3482","1","5.056","1","","","","","","","","","",""
"정선해양관측","104-04","2018-12-16 20:48","129.48","37.0567","0","10","0","34.0438","1","14.358","1","5.064","1","","","","","","","","","",""
"정선해양관측","104-04","2018-12-16 20:48","129.48","37.0567","0","20","0","34.0456","1","14.3527","1","5.081","1","","","","","","","","","",""
"정선해양관측","104-04","2018-12-16 20:48","129.48","37.0567","0","30","0","34.0541","1","13.8437","1","4.882","1","","","","","","","","","",""
"정선해양관측","104-04","2018-12-16 20:48","129.48","37.0567","0","50","0","34.3235","1","12.8277","1","3.86","1","","","","","","","","","",""
"정선해양관측","104-04","2018-12-16 20:48","129.48","37.0567","0","75","0","34.1428","1","5.7637","1","4.51","1","","","","","","","","","",""
"정선해양관측","104-04","2018-12-16 20:48","129.48","37.0567","0","100","0","34.0542","1","2.8031","1","5.222","1","","","","","","","","","",""
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","0","0","34.3052","1","9.4266","1","5.908","1","9.17","1","0.227","2","0.439","1","6.413","1","",""
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","10","0","34.3048","1","9.4296","1","5.969","1","","","","","","","","","",""
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","20","0","34.3032","1","9.4174","1","5.992","1","9.484","1","0.232","2","0.469","1","6.539","1","",""
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","30","0","34.3006","1","9.395","1","5.969","1","","","","","","","","","",""
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","50","0","34.3001","1","9.3536","1","5.971","1","10.594","1","0.28","2","0.526","1","7.434","1","",""
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","75","0","34.2638","1","9.0203","1","5.973","1","","","","","","","","","",""
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","100","0","34.1173","1","6.8006","1","5.678","1","13.764","1","0.087","2","0.783","1","11.283","1","",""
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","125","0","34.0153","1","3.9919","1","5.453","1","","","","","","","","","",""
"정선해양관측","104-05","2018-02-28 3:09","129.56","37.0567","0","150","0","34","1","2.5353","1","5.317","1","","","","","","","","","",""
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","0","0","34.4945","1","13.5115","1","5.987","1","5.948","1","0.212","2","0.151","1","1.284","1","10","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","10","0","34.4942","1","13.502","1","5.877","1","","","","","","","","","10","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","20","0","34.4942","1","13.4991","1","5.89","1","6.044","1","0.25","2","0.171","1","1.545","1","10","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","30","0","34.481","1","13.3546","1","5.865","1","","","","","","","","","10","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","50","0","34.4246","1","12.3382","1","5.944","1","6.194","1","0.251","2","0.168","1","1.487","1","10","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","75","0","34.231","1","7.2331","1","5.439","1","","","","","","","","","10","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","100","0","34.0827","1","4.7789","1","5.512","1","19.425","1","0.03","2","1.11","1","15.583","1","10","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","125","0","34.0244","1","1.9226","1","5.53","1","","","","","","","","","10","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","150","0","34.021","1","1.311","1","5.581","1","","","","","","","","","10","2"
"정선해양관측","104-05","2018-04-13 8:17","129.56","37.0567","0","200","0","34.0297","1","1.0548","1","5.503","1","","","","","","","","","10","2"
"정선해양관측","104-05","2018-06-20 11:59","129.56","37.0567","0","0","0","34.0784","1","14.3002","1","5.955","1","6.683","1","0.001","2","0.151","1","0.413","1","5.7","2"
"정선해양관측","104-05","2018-06-20 11:59","129.56","37.0567","0","10","0","34.3495","1","10.6877","1","4.502","1","","","","","","","","","5.7","2"
"정선해양관측","104-05","2018-06-20 11:59","129.56","37.0567","0","20","0","34.2604","1","7.5479","1","4.604","1","20.163","1","0.383","2","1.142","1","14.826","1","5.7","2"
"정선해양관측","104-05","2018-06-20 11:59","129.56","37.0567","0","30","0","34.1533","1","5.3886","1","5.174","1","","","","","","","","","5.7","2"
"정선해양관측","104-05","2018-06-20 11:59","129.56","37.0567","0","50","0","34.0662","1","3.5855","1","5.448","1","21.401","1","0.013","2","1.304","1","17.776","1","5.7","2"
"정선해양관측","104-05","2018-06-20 11:59","129.56","37.0567","0","75","0","34.0284","1","2.4914","1","5.89","1","","","","","","","","","5.7","2"
"정선해양관측","104-05","2018-06-20 11:59","129.56","37.0567","0","100","0","34.0232","1","1.9212","1","5.842","1","20.324","1","0.001","2","1.217","1","17.455","1","5.7","2"
"정선해양관측","104-05","2018-06-20 11:59","129.56","37.0567","0","125","0","34.0264","1","1.7087","1","5.754","1","","","","","","","","","5.7","2"
"정선해양관측","104-05","2018-06-20 11:59","129.56","37.0567","0","150","0","34.0253","1","1.5329","1","5.691","1","","","","","","","","","5.7","2"
"정선해양관측","104-05","2018-08-27 12:17","129.56","37.0567","0","0","0","32.7773","1","24.5762","1","3.496","1","2.026","1","0.001","2","0.078","1","0.034","1","17","2"
"정선해양관측","104-05","2018-08-27 12:17","129.56","37.0567","0","10","0","32.8421","1","24.2554","1","4.624","1","","","","","","","","","17","2"
"정선해양관측","104-05","2018-08-27 12:17","129.56","37.0567","0","20","0","33.059","1","19.4411","1","5.161","1","4.848","1","0.056","2","0.161","1","0.702","1","17","2"
"정선해양관측","104-05","2018-08-27 12:17","129.56","37.0567","0","30","0","34.0828","1","15.0548","1","5.259","1","","","","","","","","","17","2"
"정선해양관측","104-05","2018-08-27 12:17","129.56","37.0567","0","50","0","34.2748","1","13.0035","1","3.807","1","17.948","1","0.247","2","0.852","1","12.729","1","17","2"
"정선해양관측","104-05","2018-08-27 12:17","129.56","37.0567","0","75","0","34.2628","1","8.4495","1","4.747","1","","","","","","","","","17","2"
"정선해양관측","104-05","2018-08-27 12:17","129.56","37.0567","0","100","0","34.1058","1","5.0465","1","5.872","1","12.248","1","0.02","2","0.827","1","12.081","1","17","2"
"정선해양관측","104-05","2018-08-27 12:17","129.56","37.0567","0","125","0","34.0549","1","3.7158","1","5.931","1","","","","","","","","","17","2"
"정선해양관측","104-05","2018-08-27 12:17","129.56","37.0567","0","150","0","34.0344","1","2.8219","1","5.926","1","","","","","","","","","17","2"
"정선해양관측","104-05","2018-08-27 12:17","129.56","37.0567","0","200","0","34.0199","1","1.5116","1","5.678","1","","","","","","","","","17","2"
"정선해양관측","104-05","2018-10-23 17:33","129.56","37.0567","0","0","0","33.1844","1","18.7643","1","5.237","1","1.897","1","0.001","2","0.199","1","1.07","1","9","2"
"정선해양관측","104-05","2018-10-23 17:33","129.56","37.0567","0","10","0","33.1846","1","18.7648","1","5.286","1","","","","","","","","","9","2"
"정선해양관측","104-05","2018-10-23 17:33","129.56","37.0567","0","20","0","33.1858","1","18.7322","1","5.23","1","2.09","1","0.001","2","0.205","1","1.322","1","9","2"
"정선해양관측","104-05","2018-10-23 17:33","129.56","37.0567","0","30","0","33.4617","1","17.848","1","4.86","1","","","","","","","","","9","2"
"정선해양관측","104-05","2018-10-23 17:33","129.56","37.0567","0","50","0","34.19","1","8.6817","1","4.134","1","20.952","1","0.001","2","1.217","1","15.871","1","9","2"
"정선해양관측","104-05","2018-10-23 17:33","129.56","37.0567","0","75","0","34.097","1","4.1778","1","5.582","1","","","","","","","","","9","2"
"정선해양관측","104-05","2018-10-23 17:33","129.56","37.0567","0","100","0","34.0387","1","2.8065","1","5.843","1","18.843","1","0.001","2","1.277","1","16.033","1","9","2"
"정선해양관측","104-05","2018-10-23 17:33","129.56","37.0567","0","125","0","34.0174","1","1.7334","1","5.794","1","","","","","","","","","9","2"
"정선해양관측","104-05","2018-10-23 17:33","129.56","37.0567","0","150","0","34.0197","1","1.3403","1","5.568","1","","","","","","","","","9","2"
"정선해양관측","104-05","2018-12-16 20:08","129.56","37.0567","0","0","0","34.044","1","14.1329","1","5.102","1","","","","","","","","","",""
"정선해양관측","104-05","2018-12-16 20:08","129.56","37.0567","0","10","0","34.0444","1","14.1326","1","5.113","1","","","","","","","","","",""
"정선해양관측","104-05","2018-12-16 20:08","129.56","37.0567","0","20","0","34.0446","1","14.1435","1","5.118","1","","","","","","","","","",""
"정선해양관측","104-05","2018-12-16 20:08","129.56","37.0567","0","30","0","34.0485","1","14.1483","1","5.117","1","","","","","","","","","",""
"정선해양관측","104-05","2018-12-16 20:08","129.56","37.0567","0","50","0","34.3629","1","12.0546","1","3.936","1","","","","","","","","","",""
"정선해양관측","104-05","2018-12-16 20:08","129.56","37.0567","0","75","0","34.1249","1","5.3366","1","5.037","1","","","","","","","","","",""
"정선해양관측","104-05","2018-12-16 20:08","129.56","37.0567","0","100","0","34.0447","1","2.9827","1","5.239","1","","","","","","","","","",""
"정선해양관측","104-05","2018-12-16 20:08","129.56","37.0567","0","125","0","34.024","1","2.2882","1","5.539","1","","","","","","","","","",""
"정선해양관측","104-05","2018-12-16 20:08","129.56","37.0567","0","150","0","34.0174","1","1.9396","1","5.599","1","","","","","","","","","",""
"정선해양관측","104-05","2018-12-16 20:08","129.56","37.0567","0","200","0","34.0186","1","1.4016","1","5.061","1","","","","","","","","","",""
"정선해양관측","104-06","2018-02-28 1:34","129.7933","37.0567","0","0","0","34.2375","1","9.2403","1","5.915","1","","","","","","","","","",""
"정선해양관측","104-06","2018-02-28 1:34","129.7933","37.0567","0","10","0","34.2384","1","9.2369","1","5.976","1","","","","","","","","","",""
"정선해양관측","104-06","2018-02-28 1:34","129.7933","37.0567","0","20","0","34.2381","1","9.2427","1","5.939","1","","","","","","","","","",""
"정선해양관측","104-06","2018-02-28 1:34","129.7933","37.0567","0","30","0","34.2375","1","9.2439","1","5.971","1","","","","","","","","","",""
"정선해양관측","104-06","2018-02-28 1:34","129.7933","37.0567","0","50","0","34.2345","1","9.2239","1","5.969","1","","","","","","","","","",""
"정선해양관측","104-06","2018-02-28 1:34","129.7933","37.0567","0","75","0","34.2284","1","9.1452","1","5.933","1","","","","","","","","","",""
"정선해양관측","104-06","2018-02-28 1:34","129.7933","37.0567","0","100","0","34.2268","1","9.1381","1","5.956","1","","","","","","","","","",""
"정선해양관측","104-06","2018-02-28 1:34","129.7933","37.0567","0","125","0","34.2234","1","9.1052","1","5.927","1","","","","","","","","","",""
"정선해양관측","104-06","2018-02-28 1:34","129.7933","37.0567","0","150","0","34.2109","1","8.9353","1","5.901","1","","","","","","","","","",""
"정선해양관측","104-06","2018-02-28 1:34","129.7933","37.0567","0","200","0","33.9983","1","2.9989","1","5.663","1","","","","","","","","","",""
"정선해양관측","104-06","2018-02-28 1:34","129.7933","37.0567","0","250","0","34.0037","1","1.472","1","5.671","1","","","","","","","","","",""
"정선해양관측","104-06","2018-02-28 1:34","129.7933","37.0567","0","300","0","34.0188","1","1.2","1","5.66","1","","","","","","","","","",""
"정선해양관측","104-06","2018-02-28 1:34","129.7933","37.0567","0","400","0","34.0378","1","0.93","1","5.395","1","","","","","","","","","",""
"정선해양관측","104-06","2018-06-20 10:31","129.7933","37.0567","0","0","0","33.6811","1","19.9801","1","5.133","1","","","","","","","","","9.9","2"
"정선해양관측","104-06","2018-06-20 10:31","129.7933","37.0567","0","10","0","33.9621","1","19.0671","1","5.342","1","","","","","","","","","9.9","2"
"정선해양관측","104-06","2018-06-20 10:31","129.7933","37.0567","0","20","0","34.1944","1","15.9882","1","5.111","1","","","","","","","","","9.9","2"
"정선해양관측","104-06","2018-06-20 10:31","129.7933","37.0567","0","30","0","34.2701","1","15.5493","1","4.6","1","","","","","","","","","9.9","2"
"정선해양관측","104-06","2018-06-20 10:31","129.7933","37.0567","0","50","0","34.472","1","13.466","1","4.405","1","","","","","","","","","9.9","2"
"정선해양관측","104-06","2018-06-20 10:31","129.7933","37.0567","0","75","0","34.286","1","8.4974","1","4.806","1","","","","","","","","","9.9","2"
"정선해양관측","104-06","2018-06-20 10:31","129.7933","37.0567","0","100","0","34.1113","1","4.2298","1","5.274","1","","","","","","","","","9.9","2"
"정선해양관측","104-06","2018-06-20 10:31","129.7933","37.0567","0","125","0","34.0293","1","2.2717","1","5.829","1","","","","","","","","","9.9","2"
"정선해양관측","104-06","2018-06-20 10:31","129.7933","37.0567","0","150","0","34.0193","1","1.7042","1","6.188","1","","","","","","","","","9.9","2"
"정선해양관측","104-06","2018-06-20 10:31","129.7933","37.0567","0","200","0","34.0067","1","1.1409","1","6.255","1","","","","","","","","","9.9","2"
"정선해양관측","104-06","2018-06-20 10:31","129.7933","37.0567","0","250","0","34.019","1","1.051","1","5.878","1","","","","","","","","","9.9","2"
"정선해양관측","104-06","2018-06-20 10:31","129.7933","37.0567","0","300","0","34.0323","1","0.9883","1","5.67","1","","","","","","","","","9.9","2"
