"정선해양관측","106-08","2010-04-04 05:55:00","130.315","37.895","0","0","","4.5","2","1028","2","8","2","","","","","","","","","","","","","","","SE ","2"
"정선해양관측","106-08","2010-06-19 04:15:00","130.315","37.895","0","0","","1.5","2","1010","2","22.2","2","","","","","","","","","","","","","","","W  ","2"
"정선해양관측","106-08","2010-09-01 03:25:00","130.315","37.895","0","0","","1.5","2","1020","2","25.5","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","106-08","2010-10-12 04:40:00","130.315","37.895","0","0","","3","2","1018","2","15","2","","","","","","","","","","","","","","","NE ","2"
"정선해양관측","106-08","2010-12-19 04:05:00","130.315","37.895","0","0","","6","2","1025","2","5","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","106-09","2010-02-21 00:00:00","130.6283","37.895","0","0","","5","2","1029","2","5.1","2","","","","","","","","","","","","","","","S  ","2"
"정선해양관측","106-09","2010-04-04 04:10:00","130.6283","37.895","0","0","","7","2","1027","2","8.2","2","","","","","","","","","","","","","","","SE ","2"
"정선해양관측","106-09","2010-06-19 02:40:00","130.6283","37.895","0","0","","1","2","1011","2","22","2","","","","","","","","","","","","","","","SW ","2"
"정선해양관측","106-09","2010-09-01 01:55:00","130.6283","37.895","0","0","","1.5","2","1020","2","26","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","106-09","2010-10-12 03:00:00","130.6283","37.895","0","0","","3","2","1018","2","18","2","","","","","","","","","","","","","","","NE ","2"
"정선해양관측","106-09","2010-12-19 02:20:00","130.6283","37.895","0","0","","5","2","1025","2","6","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","106-10","2010-02-20 22:20:00","130.9417","37.895","0","0","","4.5","2","1029","2","3.9","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","106-10","2010-04-04 02:20:00","130.9417","37.895","0","0","","7","2","1029","2","9.2","2","","","","","","","","","","","","","","","SSW","2"
"정선해양관측","106-10","2010-06-19 00:55:00","130.9417","37.895","0","0","","1.5","2","1010","2","22","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","106-10","2010-09-01 00:20:00","130.9417","37.895","0","0","","1.5","2","1020","2","26.3","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","106-10","2010-10-12 01:25:00","130.9417","37.895","0","0","","3","2","1018","2","19","2","","","","","","","","","","","","","","","NE ","2"
"정선해양관측","106-10","2010-12-19 00:45:00","130.9417","37.895","0","0","","4","2","1025","2","6","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","106-11","2010-02-20 20:40:00","131.2517","37.895","0","0","","7","2","1029","2","3.8","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","106-11","2010-04-04 00:35:00","131.2517","37.895","0","0","","7","2","1030","2","8.6","2","","","","","","","","","","","","","","","SSW","2"
"정선해양관측","106-11","2010-06-18 23:20:00","131.2517","37.895","0","0","","2.5","2","1011","2","21.5","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","106-11","2010-08-31 22:45:00","131.2517","37.895","0","0","","1.5","2","1020","2","26.6","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","106-11","2010-10-11 23:55:00","131.2517","37.895","0","0","","3","2","1018","2","20","2","","","","","","","","","","","","","","","NE ","2"
"정선해양관측","106-11","2010-12-18 23:15:00","131.2517","37.895","0","0","","5","2","1025","2","6","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","107-01","2010-02-20 08:00:00","128.6233","38.2033","0","0","","1.5","2","1026","2","4.9","2","","","","","","","","","","","","","","","SW ","2"
"정선해양관측","107-01","2010-04-03 11:30:00","128.6233","38.2033","0","0","","4.5","2","1029","2","10.5","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","107-01","2010-06-18 10:40:00","128.6233","38.2033","0","0","","0.5","2","1012","2","25","2","","","","","","","","","","","","","","","S  ","2"
"정선해양관측","107-01","2010-08-31 08:00:00","128.6233","38.2033","0","0","","1.5","2","1026","2","4.9","2","","","","","","","","","","","","","","","SW ","2"
"정선해양관측","107-01","2010-10-11 11:15:00","128.6233","38.2033","0","0","","3","2","1020","2","20","2","","","","","","","","","","","","","","","ESE","2"
"정선해양관측","107-01","2010-12-18 10:40:00","128.6233","38.2033","0","0","","5","2","1026","2","7","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","107-02","2010-02-20 08:35:00","128.7117","38.21","0","0","","1.5","2","1026","2","6.7","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","107-02","2010-04-03 12:05:00","128.7117","38.21","0","0","","1.5","2","1029","2","11.5","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","107-02","2010-06-18 11:15:00","128.7117","38.21","0","0","","1","2","1012","2","23","2","","","","","","","","","","","","","","","NE ","2"
"정선해양관측","107-02","2010-08-31 10:50:00","128.7117","38.21","0","0","","2.5","2","1017","2","26.5","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","107-02","2010-10-11 11:40:00","128.7117","38.21","0","0","","3","2","1020","2","20","2","","","","","","","","","","","","","","","ESE","2"
"정선해양관측","107-02","2010-12-18 11:10:00","128.7117","38.21","0","0","","5","2","1026","2","7","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","107-03","2010-02-20 09:30:00","128.8433","38.21","0","0","","1.5","2","1027","2","10.3","2","","","","","","","","","","","","","","","SW ","2"
"정선해양관측","107-03","2010-04-03 12:50:00","128.8433","38.21","0","0","","2.5","2","1029","2","12","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","107-03","2010-06-18 12:10:00","128.8433","38.21","0","0","","0.5","2","1012","2","26.4","2","","","","","","","","","","","","","","","NE ","2"
"정선해양관측","107-03","2010-08-31 11:50:00","128.8433","38.21","0","0","","1.5","2","1018","2","26.3","2","","","","","","","","","","","","","","","SE ","2"
"정선해양관측","107-03","2010-10-11 12:34:00","128.8433","38.21","0","0","","3","2","1020","2","21","2","","","","","","","","","","","","","","","ESE","2"
"정선해양관측","107-03","2010-12-18 12:00:00","128.8433","38.21","0","0","","5","2","1026","2","7","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","107-04","2010-02-20 10:40:00","129.0583","38.21","0","0","","2.5","2","1028","2","10.3","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","107-04","2010-04-03 14:25:00","129.0583","38.21","0","0","","5","2","1028","2","9","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","107-04","2010-06-18 13:55:00","129.0583","38.21","0","0","","0.5","2","1011","2","29","2","","","","","","","","","","","","","","","SE ","2"
"정선해양관측","107-04","2010-08-31 12:55:00","129.0583","38.21","0","0","","1.5","2","1018","2","26.8","2","","","","","","","","","","","","","","","SE ","2"
"정선해양관측","107-04","2010-10-11 13:45:00","129.0583","38.21","0","0","","3","2","1020","2","22","2","","","","","","","","","","","","","","","NE ","2"
"정선해양관측","107-04","2010-12-18 13:20:00","129.0583","38.21","0","0","","5","2","1026","2","7","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","107-05","2010-02-20 12:15:00","129.3717","38.21","0","0","","5","2","1028","2","10.3","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","107-05","2010-04-03 16:00:00","129.3717","38.21","0","0","","5","2","1028","2","11.5","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","107-05","2010-06-18 15:05:00","129.3717","38.21","0","0","","1.5","2","1010","2","25.5","2","","","","","","","","","","","","","","","NE ","2"
"정선해양관측","107-05","2010-08-31 14:35:00","129.3717","38.21","0","0","","1.5","2","1018","2","26.5","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","107-05","2010-10-11 15:20:00","129.3717","38.21","0","0","","3","2","1020","2","22","2","","","","","","","","","","","","","","","NE ","2"
"정선해양관측","107-05","2010-12-18 14:50:00","129.3717","38.21","0","0","","5","2","1026","2","7","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","107-06","2010-02-20 13:45:00","129.685","38.21","0","0","","5","2","1028","2","11","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","107-06","2010-04-03 17:40:00","129.685","38.21","0","0","","6","2","1028","2","8","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","107-06","2010-06-18 16:40:00","129.685","38.21","0","0","","2.5","2","1009","2","24.3","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","107-06","2010-08-31 16:07:00","129.685","38.21","0","0","","1.5","2","1018","2","25.5","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","107-06","2010-10-11 16:55:00","129.685","38.21","0","0","","3","2","1018","2","21","2","","","","","","","","","","","","","","","NE ","2"
"정선해양관측","107-06","2010-12-18 16:20:00","129.685","38.21","0","0","","5","2","1026","2","8","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","107-07","2010-02-20 15:20:00","130","38.21","0","0","","3","2","1029","2","11.2","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","107-07","2010-04-03 19:05:00","130","38.21","0","0","","6","2","1029","2","7","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","107-07","2010-06-18 18:10:00","130","38.21","0","0","","1.5","2","1010","2","23.2","2","","","","","","","","","","","","","","","E  ","2"
"정선해양관측","107-07","2010-08-31 17:40:00","130","38.21","0","0","","1.5","2","1019","2","26","2","","","","","","","","","","","","","","","SW ","2"
"정선해양관측","107-07","2010-10-11 18:30:00","130","38.21","0","0","","3","2","1018","2","20","2","","","","","","","","","","","","","","","NE ","2"
"정선해양관측","107-07","2010-12-18 18:00:00","130","38.21","0","0","","5","2","1025","2","8","2","","","","","","","","","","","","","","","NW ","2"
"정선해양관측","203-00","2010-02-10 07:55:00","126.5667","34.0333","0","0","","6","2","1013","2","13","2","흐림(운량:8-10)","2","","","","","","","","","Moderate ","2","","","NE ","2"
"정선해양관측","203-00","2010-04-10 08:20:00","126.5667","34.0333","0","0","","5","2","1015","2","16","2","흐림(운량:8-10)","2","","","","","81%-90%","2","","","Moderate ","2","","","NE ","2"
"정선해양관측","203-00","2010-07-07 16:45:00","126.5667","34.0333","0","0","","1","2","1011","2","27.5","2","안개(Fog)","2","","","","","","","","","Moderate ","2","","","W  ","2"
"정선해양관측","203-00","2010-09-09 10:55:00","126.5667","34.0333","0","0","","9","2","1012","2","26","2","흐림(운량:8-10)","2","","","","","","","","","Moderate ","2","","","SE ","2"
"정선해양관측","203-00","2010-11-01 02:55:00","126.5667","34.0333","0","0","","9","2","1017","2","15","2","쾌청(운량:0-2)","2","","","","","","","","","Moderate ","2","","","NW ","2"
"정선해양관측","203-00","2010-12-20 12:50:00","126.5667","34.0333","0","0","","6","2","1017","2","10","2","","","","","","","Zero","2","","","Moderate ","2","","","NW ","2"
"정선해양관측","203-01","2010-02-10 07:10:00","126.5233","33.9433","0","0","","7","2","1013","2","13","2","안개(Fog)","2","","","","","","","","","Moderate ","2","","","NE ","2"
"정선해양관측","203-01","2010-04-10 07:15:00","126.5233","33.9433","0","0","","5","2","1015","2","15.5","2","흐림(운량:8-10)","2","","","","","91%-100%","2","","","Moderate ","2","","","NE ","2"
"정선해양관측","203-01","2010-07-07 16:10:00","126.5233","33.9433","0","0","","2","2","1011","2","27.6","2","안개(Fog)","2","","","","","","","","","Moderate ","2","","","W  ","2"
"정선해양관측","203-01","2010-09-09 10:15:00","126.5233","33.9433","0","0","","9","2","1012","2","25.6","2","흐림(운량:8-10)","2","","","","","","","","","Moderate ","2","","","SE ","2"
"정선해양관측","203-01","2010-11-01 14:10:00","126.5233","33.9433","0","0","","7","2","1017","2","16.7","2","쾌청(운량:0-2)","2","","","","","","","","","Moderate ","2","","","NW ","2"
"정선해양관측","203-01","2010-12-20 11:20:00","126.5233","33.9433","0","0","","6","2","1017","2","10","2","","","","","","","Zero","2","","","Moderate ","2","","","NE ","2"
"정선해양관측","203-02","2010-02-10 06:10:00","126.4383","33.7917","0","0","","6","2","1012","2","12.5","2","안개(Fog)","2","","","","","","","","","Moderate ","2","","","N  ","2"
"정선해양관측","203-02","2010-04-10 06:15:00","126.4383","33.7917","0","0","","2","2","1014","2","17","2","흐림(운량:8-10)","2","","","","","","","","","Moderate ","2","","","E  ","2"
"정선해양관측","203-02","2010-07-07 15:10:00","126.4383","33.7917","0","0","","3","2","1011","2","27.6","2","흐림(운량:8-10)","2","","","","","41%-50%","2","Stratocumulus","2","Moderate ","2","","","W  ","2"
"정선해양관측","203-02","2010-09-09 09:05:00","126.4383","33.7917","0","0","","9","2","1012","2","26.2","2","흐림(운량:8-10)","2","","","","","","","","","Moderate ","2","","","SE ","2"
"정선해양관측","203-02","2010-11-01 13:05:00","126.4383","33.7917","0","0","","7","2","1017","2","16","2","개임(운량:3-7)","2","","","","","","","","","Moderate ","2","","","NW ","2"
"정선해양관측","203-02","2010-12-20 10:20:00","126.4383","33.7917","0","0","","6","2","1017","2","11","2","개임(운량:3-7)","2","","","","","Zero","2","","","Moderate ","2","","","NE ","2"
"정선해양관측","203-03","2010-02-10 05:05:00","126.355","33.6383","0","0","","4","2","1012","2","14","2","안개(Fog)","2","","","","","","","","","Moderate ","2","","","N  ","2"
"정선해양관측","203-03","2010-04-10 05:00:00","126.355","33.6383","0","0","","0","2","1014","2","15","2","흐림(운량:8-10)","2","","","","","","","","","Moderate ","2","","","NE ","2"
"정선해양관측","203-03","2010-07-07 14:15:00","126.355","33.6383","0","0","","2","2","1012","2","27.9","2","흐림(운량:8-10)","2","","","","","71%-80%","2","Stratocumulus","2","Moderate ","2","","","W  ","2"
"정선해양관측","203-03","2010-09-09 07:55:00","126.355","33.6383","0","0","","8","2","1012","2","26.2","2","흐림(운량:8-10)","2","","","","","","","","","Moderate ","2","","","SE ","2"
"정선해양관측","203-03","2010-11-01 11:50:00","126.355","33.6383","0","0","","8","2","1018","2","17","2","개임(운량:3-7)","2","","","","","","","","","Moderate ","2","","","NW ","2"
"정선해양관측","203-03","2010-12-20 09:10:00","126.355","33.6383","0","0","","3","2","1017","2","15","2","개임(운량:3-7)","2","","","","","Zero","2","","","Moderate ","2","","","NE ","2"
"정선해양관측","204-00","2010-02-06 16:45:00","127.533","34.3","0","0","","0","2","1027","2","8.3","2","개임(운량:3-7)","2","","","","","","","","","Moderate ","2","","","SW ","2"
"정선해양관측","204-00","2010-04-05 13:15:00","127.533","34.3","0","0","","0","2","1013","2","18.8","2","흐림(운량:8-10)","2","","","","","91%-100%","2","","","Moderate ","2","","","E  ","2"
"정선해양관측","204-00","2010-07-07 21:35:00","127.533","34.3","0","0","","2","2","1012","2","25.5","2","개임(운량:3-7)","2","","","","","","","","","Moderate ","2","","","SW ","2"
"정선해양관측","204-00","2010-09-03 13:30:00","127.533","34.3","0","0","","1","2","1014","2","31","2","개임(운량:3-7)","2","","","","","11%-20%","2","Cirrus","2","Moderate ","2","","","E  ","2"
"정선해양관측","204-00","2010-10-13 11:30:00","127.533","34.3","0","0","","4","2","1012","2","19.5","2","개임(운량:3-7)","2","","","","","","","","","Moderate ","2","","","NW ","2"
"정선해양관측","204-00","2010-12-12 10:35:00","127.533","34.3","0","0","","5","2","1021","2","6","2","","","","","","","91%-100%","2","Altostratus","2","Moderate ","2","","","NE ","2"
"정선해양관측","204-01","2010-02-06 15:20:00","127.7317","34.3467","0","0","","0","2","1028","2","8.8","2","쾌청(운량:0-2)","2","","","","","11%-20%","2","Cirrus","2","Moderate ","2","","","N  ","2"
"정선해양관측","204-01","2010-04-05 11:50:00","127.7317","34.3467","0","0","","2","2","1017","2","19","2","흐림(운량:8-10)","2","","","","","91%-100%","2","","","Moderate ","2","","","NE ","2"
"정선해양관측","204-01","2010-07-01 06:20:00","127.7317","34.3467","0","0","","2","2","1010","2","22","2","안개(Fog)","2","","","","","","","","","Moderate ","2","","","SW ","2"
"정선해양관측","204-01","2010-09-03 12:00:00","127.7317","34.3467","0","0","","2","2","1014","2","31","2","개임(운량:3-7)","2","","","","","21%-30%","2","Cirrus","2","Moderate ","2","","","E  ","2"
"정선해양관측","204-01","2010-10-13 10:10:00","127.7317","34.3467","0","0","","4","2","1012","2","23","2","쾌청(운량:0-2)","2","","","","","","","","","Moderate ","2","","","NW ","2"
"정선해양관측","204-01","2010-12-12 09:15:00","127.7317","34.3467","0","0","","7","2","1021","2","7","2","","","","","","","71%-80%","2","Altostratus","2","Moderate ","2","","","NE ","2"
"정선해양관측","204-02","2010-02-06 16:45:00","127.59","34.2283","0","0","","0","2","1027","2","10.5","2","개임(운량:3-7)","2","","","","","31%-40%","2","Cirrus","2","Moderate ","2","","","NE ","2"
"정선해양관측","204-02","2010-04-05 13:15:00","127.59","34.2283","0","0","","0","2","1013","2","18","2","흐림(운량:8-10)","2","","","","","91%-100%","2","","","Moderate ","2","","","NE ","2"
"정선해양관측","204-02","2010-07-07 21:00:00","127.59","34.2283","0","0","","2","2","1012","2","26.5","2","개임(운량:3-7)","2","","","","","","","","","Moderate ","2","","","SW ","2"
"정선해양관측","204-02","2010-09-03 14:10:00","127.59","34.2283","0","0","","2","2","1013","2","30.5","2","개임(운량:3-7)","2","","","","","11%-20%","2","Cirrus","2","Moderate ","2","","","SE ","2"
"정선해양관측","204-02","2010-10-13 12:05:00","127.59","34.2283","0","0","","4","2","1013","2","21.2","2","흐림(운량:8-10)","2","","","","","","","","","Moderate ","2","","","W  ","2"
"정선해양관측","204-02","2010-12-12 11:10:00","127.59","34.2283","0","0","","8","2","1021","2","6.2","2","","","","","","","91%-100%","2","Stratus","2","Moderate ","2","","","NE ","2"
"정선해양관측","204-03","2010-02-06 18:10:00","127.4467","34.1117","0","0","","0","2","1028","2","8","2","개임(운량:3-7)","2","","","","","","","","","Moderate ","2","","","E  ","2"
"정선해양관측","204-03","2010-04-05 13:50:00","127.4467","34.1117","0","0","","2","2","1013","2","16.2","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","Moderate ","2","","","NE ","2"
"정선해양관측","204-03","2010-07-01 08:10:00","127.4467","34.1117","0","0","","1","2","1011","2","19.9","2","안개(Fog)","2","","","","","91%-100%","2","Nimbostratus","2","Moderate ","2","","","SW ","2"
"정선해양관측","204-03","2010-09-03 15:10:00","127.4467","34.1117","0","0","","2","2","1012","2","30.3","2","개임(운량:3-7)","2","","","","","21%-30%","2","Cirrus","2","Moderate ","2","","","SE ","2"
"정선해양관측","204-03","2010-10-13 13:05:00","127.4467","34.1117","0","0","","3","2","1011","2","21","2","흐림(운량:8-10)","2","","","","","","","","","Moderate ","2","","","W  ","2"
"정선해양관측","204-03","2010-12-12 12:05:00","127.4467","34.1117","0","0","","8","2","1020","2","7.8","2","흐림(운량:8-10)","2","","","","","81%-90%","2","Stratus","2","Moderate ","2","","","NE ","2"
"정선해양관측","204-04","2010-02-06 19:40:00","127.2533","33.9017","0","0","","5","2","1028","2","6.9","2","흐림(운량:8-10)","2","","","","","","","","","Moderate ","2","","","SE ","2"
"정선해양관측","204-04","2010-04-08 09:00:00","127.2533","33.9017","0","0","","1","2","1021","2","14.1","2","개임(운량:3-7)","2","","","","","41%-50%","2","","","Moderate ","2","","","NE ","2"
"정선해양관측","204-04","2010-07-05 08:50:00","127.2533","33.9017","0","0","","2","2","1006","2","23","2","흐림(운량:8-10)","2","","","","","91%-100%","2","Nimbostratus","2","Moderate ","2","","","SW ","2"
"정선해양관측","204-04","2010-09-03 16:45:00","127.2533","33.9017","0","0","","3","2","1012","2","30.1","2","개임(운량:3-7)","2","","","","","1%-10%","2","Cirrus","2","Moderate ","2","","","SE ","2"
"정선해양관측","204-04","2010-10-16 12:55:00","127.2533","33.9017","0","0","","0","2","1017","2","23.5","2","쾌청(운량:0-2)","2","","","","","","","","","Moderate ","2","","","W  ","2"
"정선해양관측","204-04","2010-12-12 13:30:00","127.2533","33.9017","0","0","","8","2","1019","2","9","2","흐림(운량:8-10)","2","","","","","91%-100%","2","Stratus","2","Moderate ","2","","","NE ","2"
"정선해양관측","204-05","2010-02-06 20:40:00","127.1533","33.7583","0","0","","4","2","1028","2","7","2","흐림(운량:8-10)","2","","","","","","","","","Moderate ","2","","","SE ","2"
"정선해양관측","204-05","2010-04-08 10:10:00","127.1533","33.7583","0","0","","1","2","1021","2","14","2","개임(운량:3-7)","2","","","","","21%-30%","2","","","Moderate ","2","","","E  ","2"
"정선해양관측","204-05","2010-07-05 09:55:00","127.1533","33.7583","0","0","","1","2","1005","2","24","2","개임(운량:3-7)","2","","","","","51%-60%","2","Altocumulus","2","Moderate ","2","","","SW ","2"
"정선해양관측","204-05","2010-09-03 18:00:00","127.1533","33.7583","0","0","","3","2","1012","2","30","2","개임(운량:3-7)","2","","","","","1%-10%","2","Cirrus","2","Moderate ","2","","","SE ","2"
"정선해양관측","204-05","2010-10-16 14:00:00","127.1533","33.7583","0","0","","0","2","1017","2","23","2","쾌청(운량:0-2)","2","","","","","","","","","Moderate ","2","","","SW ","2"
"정선해양관측","204-05","2010-12-12 14:30:00","127.1533","33.7583","0","0","","10","2","1017","2","11","2","흐림(운량:8-10)","2","","","","","91%-100%","2","Nimbostratus","2","Moderate ","2","","","NE ","2"
"정선해양관측","204-06","2010-02-06 21:40:00","127.0533","33.5967","0","0","","6","2","1028","2","8","2","","","","","","","","","","","Moderate ","2","","","NE ","2"
"정선해양관측","204-06","2010-04-08 11:20:00","127.0533","33.5967","0","0","","6","2","1022","2","13.9","2","개임(운량:3-7)","2","","","","","21%-30%","2","","","Moderate ","2","","","E  ","2"
"정선해양관측","204-06","2010-07-05 10:55:00","127.0533","33.5967","0","0","","1","2","1005","2","25.3","2","개임(운량:3-7)","2","","","","","91%-100%","2","Nimbostratus","2","Moderate ","2","","","SW ","2"
"정선해양관측","204-06","2010-09-03 19:20:00","127.0533","33.5967","0","0","","3","2","1012","2","29.6","2","개임(운량:3-7)","2","","","","","","","","","Moderate ","2","","","SE ","2"
"정선해양관측","204-06","2010-10-16 15:05:00","127.0533","33.5967","0","0","","0","2","1017","2","23.8","2","쾌청(운량:0-2)","2","","","","","","","","","Moderate ","2","","","S  ","2"
"정선해양관측","204-06","2010-12-18 10:25:00","127.0533","33.5967","0","0","","6","2","1021","2","10","2","","","","","","","Zero","2","","","Moderate ","2","","","NW ","2"
"정선해양관측","205-00","2010-02-06 15:55:00","127.6667","34.4167","0","0","","0","2","1028","2","8.9","2","쾌청(운량:0-2)","2","","","","","","","","","Moderate ","2","","","NE ","2"
"정선해양관측","205-00","2010-04-05 12:25:00","127.6667","34.4167","0","0","","0","2","1015","2","20","2","개임(운량:3-7)","2","","","","","81%-90%","2","","","Moderate ","2","","","N  ","2"
"정선해양관측","205-00","2010-07-07 22:30:00","127.6667","34.4167","0","0","","2","2","1013","2","24.8","2","개임(운량:3-7)","2","","","","","","","","","Moderate ","2","","","SW ","2"
"정선해양관측","205-00","2010-09-03 12:35:00","127.6667","34.4167","0","0","","0","2","1014","2","30","2","개임(운량:3-7)","2","","","","","11%-20%","2","Cirrus","2","Moderate ","2","","","NE ","2"
"정선해양관측","205-00","2010-10-13 10:40:00","127.6667","34.4167","0","0","","4","2","1012","2","22.6","2","쾌청(운량:0-2)","2","","","","","","","","","Moderate ","2","","","NW ","2"
"정선해양관측","205-00","2010-12-12 09:50:00","127.6667","34.4167","0","0","","7","2","1021","2","6.2","2","","","","","","","81%-90%","2","Altostratus","2","Moderate ","2","","","NE ","2"
"정선해양관측","205-01","2010-02-06 14:55:00","127.8083","34.3717","0","0","","2","2","1028","2","9.2","2","쾌청(운량:0-2)","2","","","","","11%-20%","2","Cirrus","2","Moderate ","2","","","NW ","2"
"정선해양관측","205-01","2010-04-05 11:10:00","127.8083","34.3717","0","0","","3","2","1017","2","17.5","2","개임(운량:3-7)","2","","","","","31%-40%","2","","","Moderate ","2","","","NE ","2"
"정선해양관측","205-01","2010-07-01 05:45:00","127.8083","34.3717","0","0","","2","2","1011","2","22","2","안개(Fog)","2","","","","","","","","","Moderate ","2","","","SW ","2"
"정선해양관측","205-01","2010-09-03 11:30:00","127.8083","34.3717","0","0","","5","2","1013","2","30","2","개임(운량:3-7)","2","","","","","21%-30%","2","Cirrus","2","Moderate ","2","","","SE ","2"
"정선해양관측","205-01","2010-10-13 09:40:00","127.8083","34.3717","0","0","","4","2","1012","2","20.9","2","쾌청(운량:0-2)","2","","","","","","","","","Moderate ","2","","","NW ","2"
"정선해양관측","205-01","2010-12-12 08:50:00","127.8083","34.3717","0","0","","7","2","1021","2","6","2","","","","","","","71%-80%","2","Altostratus","2","Moderate ","2","","","NE ","2"
"정선해양관측","205-02","2010-02-06 14:10:00","127.8683","34.25","0","0","","2","2","1027","2","6.8","2","쾌청(운량:0-2)","2","","","","","","","","","Moderate ","2","","","NW ","2"
"정선해양관측","205-02","2010-04-05 10:20:00","127.8683","34.25","0","0","","3","2","1017","2","16","2","개임(운량:3-7)","2","","","","","41%-50%","2","","","Moderate ","2","","","NE ","2"
"정선해양관측","205-02","2010-07-01 05:00:00","127.8683","34.25","0","0","","2","2","1010","2","22.5","2","안개(Fog)","2","","","","","","","","","Moderate ","2","","","SW ","2"
"정선해양관측","205-02","2010-09-03 10:40:00","127.8683","34.25","0","0","","5","2","1013","2","29","2","개임(운량:3-7)","2","","","","","21%-30%","2","Cirrus","2","Moderate ","2","","","SE ","2"
"정선해양관측","205-02","2010-10-13 08:55:00","127.8683","34.25","0","0","","4","2","1012","2","21.2","2","개임(운량:3-7)","2","","","","","","","","","Moderate ","2","","","NW ","2"
"정선해양관측","205-02","2010-12-12 07:35:00","127.8683","34.25","0","0","","7","2","1020","2","6","2","개임(운량:3-7)","2","","","","","71%-80%","2","Altostratus","2","Moderate ","2","","","NE ","2"
"정선해양관측","205-03","2010-02-06 13:05:00","127.9483","34.0917","0","0","","2","2","1027","2","9.5","2","쾌청(운량:0-2)","2","","","","","","","","","Moderate ","2","","","NW ","2"
"정선해양관측","205-03","2010-04-05 09:15:00","127.9483","34.0917","0","0","","4","2","1017","2","14","2","흐림(운량:8-10)","2","","","","","91%-100%","2","","","Moderate ","2","","","NE ","2"
"정선해양관측","205-03","2010-07-01 04:00:00","127.9483","34.0917","0","0","","3","2","1011","2","22","2","안개(Fog)","2","","","","","","","","","Moderate ","2","","","SW ","2"
"정선해양관측","205-03","2010-08-31 15:55:00","127.9483","34.0917","0","0","","4","2","1010","2","29","2","개임(운량:3-7)","2","","","","","41%-50%","2","Cirrus","2","Moderate ","2","","","SE ","2"
"정선해양관측","205-03","2010-10-13 07:50:00","127.9483","34.0917","0","0","","4","2","1012","2","20.5","2","개임(운량:3-7)","2","","","","","","","","","Moderate ","2","","","NW ","2"
"정선해양관측","205-03","2010-12-12 06:30:00","127.9483","34.0917","0","0","","7","2","1020","2","8.2","2","","","","","","","","","","","Moderate ","2","","","NE ","2"
"정선해양관측","205-04","2010-02-06 11:40:00","128.05","33.8583","0","0","","6","2","1027","2","7","2","쾌청(운량:0-2)","2","","","","","","","","","Moderate ","2","","","NW ","2"
"정선해양관측","205-04","2010-04-05 07:50:00","128.05","33.8583","0","0","","6","2","1016","2","13.9","2","흐림(운량:8-10)","2","","","","","91%-100%","2","","","Moderate ","2","","","NE ","2"
"정선해양관측","205-04","2010-07-01 02:35:00","128.05","33.8583","0","0","","4","2","1011","2","22.5","2","안개(Fog)","2","","","","","","","","","Moderate ","2","","","SW ","2"
"정선해양관측","205-04","2010-08-31 14:25:00","128.05","33.8583","0","0","","2","2","1010","2","31.3","2","개임(운량:3-7)","2","","","","","31%-40%","2","Altocumulus","2","Moderate ","2","","","SE ","2"
"정선해양관측","205-04","2010-10-13 06:30:00","128.05","33.8583","0","0","","4","2","1012","2","21.2","2","","","","","","","","","","","Moderate ","2","","","N  ","2"
"정선해양관측","205-04","2010-12-12 05:00:00","128.05","33.8583","0","0","","7","2","1019","2","8.2","2","","","","","","","","","","","Moderate ","2","","","NE ","2"
