"정선해양관측","106-07","2012-02-06 06:50:00","130","37.895","0","0","","3","2","1030","2","4","2","","","","","","","","","","","W  ","2"
"정선해양관측","106-07","2012-04-08 09:40:00","130","37.895","0","0","","3","2","1028","2","8","2","쾌청(운량:0-2)","2","","","Zero","2","Altostratus","2","","","NE ","2"
"정선해양관측","106-07","2012-06-28 11:33:00","130","37.895","0","0","","3","2","1022","2","22.1","2","","","","","Zero","2","Altocumulus","2","","","N  ","2"
"정선해양관측","106-07","2012-08-22 11:15:00","130","37.895","0","0","","11","2","1014","2","25.8","2","흐림(운량:8-10)","2","","","Zero","2","Stratus","2","","","SW ","2"
"정선해양관측","106-07","2012-10-06 10:10:00","130","37.895","0","0","","3.5","2","1026","2","23.1","2","","","","","Zero","2","Altocumulus","2","","","SE ","2"
"정선해양관측","106-07","2012-12-13 06:55:00","130","37.895","0","0","","3","2","1029","2","8.7","2","","","","","","","","","","","SE ","2"
"정선해양관측","106-08","2012-02-06 05:00:00","130.315","37.895","0","0","","3","2","1030","2","4","2","","","","","","","","","","","W  ","2"
"정선해양관측","106-08","2012-04-08 08:00:00","130.315","37.895","0","0","","3","2","1028","2","6","2","쾌청(운량:0-2)","2","","","Zero","2","Altostratus","2","","","NE ","2"
"정선해양관측","106-08","2012-06-28 09:45:00","130.315","37.895","0","0","","4","2","1022","2","21.4","2","","","","","Zero","2","Altostratus","2","","","N  ","2"
"정선해양관측","106-08","2012-08-22 09:10:00","130.315","37.895","0","0","","13","2","1014","2","25.5","2","흐림(운량:8-10)","2","","","Zero","2","Stratus","2","","","S  ","2"
"정선해양관측","106-08","2012-10-06 08:20:00","130.315","37.895","0","0","","2.5","2","1025","2","22.8","2","흐림(운량:8-10)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","106-08","2012-12-13 05:10:00","130.315","37.895","0","0","","2.5","2","1033","2","8.5","2","","","","","","","","","","","S  ","2"
"정선해양관측","106-09","2012-02-06 03:15:00","130.6283","37.895","0","0","","3","2","1030","2","4","2","","","","","","","","","","","W  ","2"
"정선해양관측","106-09","2012-04-08 06:20:00","130.6283","37.895","0","0","","3","2","1028","2","6","2","쾌청(운량:0-2)","2","","","Zero","2","Altostratus","2","","","NE ","2"
"정선해양관측","106-09","2012-06-28 07:58:00","130.6283","37.895","0","0","","3","2","1021","2","20.8","2","","","","","Zero","2","Altostratus","2","","","N  ","2"
"정선해양관측","106-09","2012-08-22 07:10:00","130.6283","37.895","0","0","","12","2","1016","2","26","2","","","","","Zero","2","Cirrus","2","","","SE ","2"
"정선해양관측","106-09","2012-10-06 06:25:00","130.6283","37.895","0","0","","3","2","1022","2","23","2","","","","","","","","","","","E  ","2"
"정선해양관측","106-09","2012-12-13 03:25:00","130.6283","37.895","0","0","","3","2","1032","2","7.5","2","","","","","","","","","","","SW ","2"
"정선해양관측","106-10","2012-02-06 01:30:00","130.9417","37.895","0","0","","3","2","1030","2","4","2","","","","","","","","","","","W  ","2"
"정선해양관측","106-10","2012-04-08 04:35:00","130.9417","37.895","0","0","","2","2","1028","2","8","2","","","","","","","","","","","NE ","2"
"정선해양관측","106-10","2012-06-28 06:04:00","130.9417","37.895","0","0","","5","2","1020","2","20.5","2","","","","","","","","","","","NE ","2"
"정선해양관측","106-10","2012-08-22 05:10:00","130.9417","37.895","0","0","","11","2","1017","2","25","2","","","","","","","","","","","S  ","2"
"정선해양관측","106-10","2012-10-06 04:40:00","130.9417","37.895","0","0","","4.5","2","1023","2","23.5","2","","","","","","","","","","","SE ","2"
"정선해양관측","106-10","2012-12-13 01:40:00","130.9417","37.895","0","0","","2","2","1035","2","8","2","","","","","","","","","","","SE ","2"
"정선해양관측","106-11","2012-02-05 23:50:00","131.2517","37.895","0","0","","3","2","1030","2","4","2","","","","","","","","","","","W  ","2"
"정선해양관측","106-11","2012-04-08 02:45:00","131.2517","37.895","0","0","","2","2","1028","2","10","2","","","","","","","","","","","NE ","2"
"정선해양관측","106-11","2012-06-28 04:19:00","131.2517","37.895","0","0","","4","2","1020","2","21","2","","","","","","","","","","","NE ","2"
"정선해양관측","106-11","2012-08-22 03:10:00","131.2517","37.895","0","0","","12","2","1015","2","24","2","","","","","","","","","","","SE ","2"
"정선해양관측","106-11","2012-10-06 02:50:00","131.2517","37.895","0","0","","3.5","2","1022","2","18","2","","","","","","","","","","","SE ","2"
"정선해양관측","106-11","2012-12-12 23:45:00","131.2517","37.895","0","0","","3","2","1036","2","7.5","2","","","","","","","","","","","NW ","2"
"정선해양관측","107-01","2012-02-05 10:15:00","128.6233","38.2033","0","0","","3","2","1030","2","4","2","","","","","Zero","2","Stratus","2","","","W  ","2"
"정선해양관측","107-01","2012-04-07 12:30:00","128.6233","38.2033","0","0","","2","2","1028","2","10","2","쾌청(운량:0-2)","2","","","Zero","2","Altostratus","2","","","NE ","2"
"정선해양관측","107-01","2012-06-28 20:22:00","128.6233","38.2033","0","0","","4","2","1019","2","22.8","2","","","","","","","","","","","SE ","2"
"정선해양관측","107-01","2012-08-21 12:50:00","128.6233","38.2033","0","0","","5","2","1015","2","28","2","흐림(운량:8-10)","2","","","Zero","2","Stratus","2","","","NE ","2"
"정선해양관측","107-01","2012-10-05 13:05:00","128.6233","38.2033","0","0","","4","2","1022","2","25.7","2","","","","","Zero","2","Cirrostratus","2","","","E  ","2"
"정선해양관측","107-01","2012-12-12 10:50:00","128.6233","38.2033","0","0","","5","2","1035","2","8.5","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","NW ","2"
"정선해양관측","107-02","2012-02-05 10:45:00","128.7117","38.21","0","0","","3","2","1030","2","4","2","","","FOREL-ULE SCALE II","2","Zero","2","Stratus","2","","","W  ","2"
"정선해양관측","107-02","2012-04-07 13:10:00","128.7117","38.21","0","0","","2","2","1028","2","10","2","쾌청(운량:0-2)","2","FOREL-ULE SCALE II","2","Zero","2","Altostratus","2","","","NE ","2"
"정선해양관측","107-02","2012-06-28 20:54:00","128.7117","38.21","0","0","","4","2","1019","2","22.8","2","","","","","","","","","","","SE ","2"
"정선해양관측","107-02","2012-08-21 13:30:00","128.7117","38.21","0","0","","4","2","1014","2","29","2","흐림(운량:8-10)","2","FOREL-ULE SCALE III","2","Zero","2","Stratus","2","","","NW ","2"
"정선해양관측","107-02","2012-10-05 13:40:00","128.7117","38.21","0","0","","4.5","2","1023","2","25.9","2","","","FOREL-ULE SCALE II","2","Zero","2","Cirrostratus","2","","","SE ","2"
"정선해양관측","107-02","2012-12-12 11:30:00","128.7117","38.21","0","0","","4.5","2","1032","2","8.7","2","쾌청(운량:0-2)","2","FOREL-ULE SCALE II","2","Zero","2","","","","","NW ","2"
"정선해양관측","107-03","2012-02-05 11:50:00","128.8433","38.21","0","0","","3","2","1030","2","4","2","","","FOREL-ULE SCALE II","2","Zero","2","Stratus","2","","","W  ","2"
"정선해양관측","107-03","2012-04-07 14:15:00","128.8433","38.21","0","0","","2","2","1028","2","10","2","쾌청(운량:0-2)","2","","","Zero","2","Altostratus","2","","","NE ","2"
"정선해양관측","107-03","2012-06-28 21:54:00","128.8433","38.21","0","0","","4","2","1019","2","23.1","2","","","","","","","","","","","SE ","2"
"정선해양관측","107-03","2012-08-21 14:30:00","128.8433","38.21","0","0","","3","2","1015","2","28","2","","","","","Zero","2","Cirrus","2","","","NW ","2"
"정선해양관측","107-03","2012-10-05 14:40:00","128.8433","38.21","0","0","","4","2","1022","2","26.2","2","","","","","Zero","2","Cirrostratus","2","","","E  ","2"
"정선해양관측","107-03","2012-12-12 12:25:00","128.8433","38.21","0","0","","5","2","1034","2","9","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","N  ","2"
"정선해양관측","107-04","2012-02-05 13:15:00","129.0583","38.21","0","0","","3","2","1030","2","4","2","","","","","Zero","2","Stratus","2","","","W  ","2"
"정선해양관측","107-04","2012-04-07 15:50:00","129.0583","38.21","0","0","","2","2","1028","2","10","2","쾌청(운량:0-2)","2","","","Zero","2","Altostratus","2","","","NE ","2"
"정선해양관측","107-04","2012-06-28 23:18:00","129.0583","38.21","0","0","","4","2","1019","2","21.8","2","","","","","","","","","","","SE ","2"
"정선해양관측","107-04","2012-08-21 15:50:00","129.0583","38.21","0","0","","6","2","1014","2","30","2","","","","","Zero","2","Cirrus","2","","","SE ","2"
"정선해양관측","107-04","2012-10-05 16:00:00","129.0583","38.21","0","0","","6","2","1014","2","30","2","","","","","Zero","2","Cirrus","2","","","SE ","2"
"정선해양관측","107-04","2012-12-12 13:45:00","129.0583","38.21","0","0","","2","2","1033","2","8.5","2","","","","","Zero","2","Altostratus","2","","","NW ","2"
"정선해양관측","107-05","2012-02-05 14:55:00","129.3717","38.21","0","0","","3","2","1030","2","5","2","","","","","Zero","2","Stratus","2","","","W  ","2"
"정선해양관측","107-05","2012-04-07 17:30:00","129.3717","38.21","0","0","","2","2","1028","2","10","2","쾌청(운량:0-2)","2","","","Zero","2","Altostratus","2","","","NE ","2"
"정선해양관측","107-05","2012-06-29 01:04:00","129.3717","38.21","0","0","","4","2","1019","2","22.9","2","","","","","","","","","","","SE ","2"
"정선해양관측","107-05","2012-08-21 17:40:00","129.3717","38.21","0","0","","10","2","1014","2","31","2","","","","","Zero","2","Cirrus","2","","","S  ","2"
"정선해양관측","107-05","2012-10-05 17:45:00","129.3717","38.21","0","0","","3","2","1026","2","25","2","","","","","Zero","2","Cirrus","2","","","SE ","2"
"정선해양관측","107-05","2012-12-12 15:25:00","129.3717","38.21","0","0","","3.5","2","1031","2","8.8","2","","","","","Zero","2","Altostratus","2","","","N  ","2"
"정선해양관측","107-06","2012-02-05 16:30:00","129.685","38.21","0","0","","3","2","1030","2","5","2","","","","","Zero","2","Stratus","2","","","W  ","2"
"정선해양관측","107-06","2012-04-07 19:10:00","129.685","38.21","0","0","","2","2","1028","2","10","2","","","","","","","","","","","NE ","2"
"정선해양관측","107-06","2012-06-29 02:55:00","129.685","38.21","0","0","","3","2","1018","2","21.9","2","","","","","","","","","","","SE ","2"
"정선해양관측","107-06","2012-08-21 19:35:00","129.685","38.21","0","0","","13","2","1012","2","26.4","2","","","","","","","","","","","S  ","2"
"정선해양관측","107-06","2012-10-05 19:30:00","129.685","38.21","0","0","","4.5","2","1023","2","24","2","","","","","","","","","","","S  ","2"
"정선해양관측","107-06","2012-12-12 17:00:00","129.685","38.21","0","0","","3","2","1031","2","7.8","2","","","","","Zero","2","Altostratus","2","","","N  ","2"
"정선해양관측","107-07","2012-02-05 18:10:00","130","38.21","0","0","","3","2","1030","2","5","2","","","","","","","","","","","W  ","2"
"정선해양관측","107-07","2012-04-07 21:00:00","130","38.21","0","0","","2","2","1028","2","10","2","","","","","","","","","","","NE ","2"
"정선해양관측","107-07","2012-06-29 04:42:00","130","38.21","0","0","","3","2","1018","2","22.7","2","","","","","","","","","","","NE ","2"
"정선해양관측","107-07","2012-08-21 21:30:00","130","38.21","0","0","","14","2","1013","2","26.3","2","","","","","","","","","","","S  ","2"
"정선해양관측","107-07","2012-10-05 21:10:00","130","38.21","0","0","","4","2","1024","2","23","2","","","","","","","","","","","SE ","2"
"정선해양관측","107-07","2012-12-12 18:30:00","130","38.21","0","0","","4.5","2","1034","2","7","2","","","","","","","","","","","W  ","2"
"정선해양관측","203-00","2012-03-01 15:40:00","126.5667","34.0333","0","0","","3","2","1000","2","16.8","2","흐림(운량:8-10)","2","","","91%-100%","2","Nimbostratus","2","Smooth-wavelets ","2","E  ","2"
"정선해양관측","203-00","2012-04-29 06:45:00","126.5667","34.0333","0","0","","7","2","999","2","16.8","2","안개(Fog)","2","","","Zero","2","","","Calm-ripples ","2","NE ","2"
"정선해양관측","203-00","2012-06-29 18:25:00","126.5667","34.0333","0","0","","6","2","990","2","23.8","2","비","2","","","91%-100%","2","Nimbostratus","2","","","E  ","2"
"정선해양관측","203-00","2012-09-04 07:15:00","126.5667","34.0333","0","0","","2","2","994","2","25","2","","","","","61%-70%","2","Cirrostratus","2","Calm-ripples ","2","SE ","2"
"정선해양관측","203-00","2012-10-25 09:00:00","126.5667","34.0333","0","0","","4","2","998","2","17.2","2","","","","","","","","","Calm-ripples ","2","NE ","2"
"정선해양관측","203-01","2012-03-01 15:00:00","126.5233","33.9433","0","0","","5","2","1000","2","17","2","흐림(운량:8-10)","2","","","91%-100%","2","Nimbostratus","2","Smooth-wavelets ","2","E  ","2"
"정선해양관측","203-01","2012-04-29 06:00:00","126.5233","33.9433","0","0","","7","2","999","2","17.2","2","안개(Fog)","2","","","Zero","2","","","Calm-ripples ","2","NE ","2"
"정선해양관측","203-01","2012-06-29 17:49:00","126.5233","33.9433","0","0","","8","2","990","2","23.8","2","비","2","","","91%-100%","2","Nimbostratus","2","Slight ","2","E  ","2"
"정선해양관측","203-01","2012-09-04 06:40:00","126.5233","33.9433","0","0","","2","2","994","2","25.5","2","","","","","61%-70%","2","Cirrostratus","2","Calm-ripples ","2","S  ","2"
"정선해양관측","203-01","2012-10-25 06:30:00","126.5233","33.9433","0","0","","4","2","998","2","19.2","2","","","","","","","","","Calm-ripples ","2","E  ","2"
"정선해양관측","203-02","2012-03-01 14:05:00","126.4383","33.7917","0","0","","5","2","1001","2","16.9","2","","","","","91%-100%","2","Nimbostratus","2","Slight ","2","NE ","2"
"정선해양관측","203-02","2012-04-29 04:55:00","126.4383","33.7917","0","0","","4","2","998","2","19.4","2","흐림(운량:8-10)","2","","","","","","","Calm-ripples ","2","NE ","2"
"정선해양관측","203-02","2012-06-29 16:48:00","126.4383","33.7917","0","0","","7","2","990","2","24","2","비","2","","","91%-100%","2","Nimbostratus","2","Slight ","2","E  ","2"
"정선해양관측","203-02","2012-09-04 05:40:00","126.4383","33.7917","0","0","","4","2","993","2","25.5","2","","","","","","","","","Calm-ripples ","2","SE ","2"
"정선해양관측","203-02","2012-10-25 05:30:00","126.4383","33.7917","0","0","","2","2","998","2","19.2","2","흐림(운량:8-10)","2","","","","","","","Calm-ripples ","2","E  ","2"
"정선해양관측","203-03","2012-03-01 13:05:00","126.355","33.6383","0","0","","5","2","1001","2","15.9","2","","","","","91%-100%","2","Nimbostratus","2","Slight ","2","NE ","2"
"정선해양관측","203-03","2012-04-29 03:55:00","126.355","33.6383","0","0","","1","2","997","2","20","2","흐림(운량:8-10)","2","","","","","","","Calm-ripples ","2","NE ","2"
"정선해양관측","203-03","2012-06-29 15:45:00","126.355","33.6383","0","0","","6","2","990","2","23.5","2","비","2","","","91%-100%","2","Nimbostratus","2","Slight ","2","E  ","2"
"정선해양관측","203-03","2012-09-04 04:40:00","126.355","33.6383","0","0","","5","2","992","2","25","2","","","","","","","","","Smooth-wavelets ","2","S  ","2"
"정선해양관측","203-03","2012-10-25 04:30:00","126.355","33.6383","0","0","","5","2","998","2","18.9","2","흐림(운량:8-10)","2","","","","","","","Calm-ripples ","2","E  ","2"
"정선해양관측","204-00","2012-02-20 15:35:00","127.533","34.3","0","0","","1","2","1009","2","8.5","2","","","","","Zero","2","","","Calm-ripples ","2","S  ","2"
"정선해양관측","204-00","2012-04-17 18:35:00","127.533","34.3","0","0","","1","2","997","2","17.4","2","","","","","Zero","2","","","Smooth-wavelets ","2","NE ","2"
"정선해양관측","204-00","2012-06-18 09:25:00","127.533","34.3","0","0","","1","2","993","2","23.4","2","","","","","91%-100%","2","Nimbostratus","2","Calm-ripples ","2","SW ","2"
"정선해양관측","204-00","2012-08-22 10:30:00","127.533","34.3","0","0","","4","2","992","2","30","2","흐림(운량:8-10)","2","","","71%-80%","2","Nimbostratus","2","Smooth-wavelets ","2","S  ","2"
"정선해양관측","204-00","2012-10-20 03:50:00","127.533","34.3","0","0","","3","2","1000","2","19.2","2","","","","","","","","","Calm-ripples ","2","N  ","2"
"정선해양관측","204-00","2012-12-27 14:15:00","127.533","34.3","0","0","","5","2","1004","2","8.3","2","쾌청(운량:0-2)","2","","","11%-20%","2","Altostratus","2","Calm-ripples ","2","NE ","2"
"정선해양관측","204-01","2012-02-20 14:00:00","127.7317","34.3467","0","0","","1","2","1011","2","9.2","2","","","","","Zero","2","","","Smooth-wavelets ","2","W  ","2"
"정선해양관측","204-01","2012-04-17 17:10:00","127.7317","34.3467","0","0","","5","2","998","2","16","2","","","","","Zero","2","","","Smooth-wavelets ","2","NE ","2"
"정선해양관측","204-01","2012-06-18 07:55:00","127.7317","34.3467","0","0","","1","2","993","2","25","2","","","","","91%-100%","2","Nimbostratus","2","Calm-ripples ","2","SW ","2"
"정선해양관측","204-01","2012-08-22 09:00:00","127.7317","34.3467","0","0","","7","2","991","2","28","2","흐림(운량:8-10)","2","","","71%-80%","2","Cirrostratus","2","Slight ","2","S  ","2"
"정선해양관측","204-01","2012-10-20 02:30:00","127.7317","34.3467","0","0","","2","2","999","2","19","2","","","","","","","","","Calm-ripples ","2","N  ","2"
"정선해양관측","204-01","2012-12-27 12:45:00","127.7317","34.3467","0","0","","3","2","1005","2","9","2","","","","","41%-50%","2","Altostratus","2","Smooth-wavelets ","2","N  ","2"
"정선해양관측","204-02","2012-02-20 16:05:00","127.59","34.2283","0","0","","0","2","1009","2","9","2","","","","","21%-30%","2","Stratus","2","Calm-ripples ","2","W  ","2"
"정선해양관측","204-02","2012-04-17 19:10:00","127.59","34.2283","0","0","","","","997","2","17.2","2","","","","","","","","","Smooth-wavelets ","2","NE ","2"
"정선해양관측","204-02","2012-06-18 09:56:00","127.59","34.2283","0","0","","2","2","993","2","24","2","","","","","91%-100%","2","Nimbostratus","2","Calm-ripples ","2","SE ","2"
"정선해양관측","204-02","2012-08-22 11:00:00","127.59","34.2283","0","0","","6","2","992","2","29.1","2","흐림(운량:8-10)","2","","","81%-90%","2","Nimbostratus","2","Slight ","2","S  ","2"
"정선해양관측","204-02","2012-10-20 04:20:00","127.59","34.2283","0","0","","3","2","1000","2","19","2","","","","","","","","","Calm-ripples ","2","N  ","2"
"정선해양관측","204-02","2012-12-27 14:45:00","127.59","34.2283","0","0","","5","2","1003","2","7.8","2","","","","","41%-50%","2","Cirrostratus","2","Calm-ripples ","2","NE ","2"
"정선해양관측","204-03","2012-02-20 17:05:00","127.4467","34.1117","0","0","","3","2","1010","2","8.3","2","","","","","41%-50%","2","Stratus","2","Calm-ripples ","2","NW ","2"
"정선해양관측","204-03","2012-04-17 20:10:00","127.4467","34.1117","0","0","","2","2","997","2","17.6","2","","","","","","","","","Calm-ripples ","2","NE ","2"
"정선해양관측","204-03","2012-06-18 10:55:00","127.4467","34.1117","0","0","","2","2","992","2","23.4","2","","","","","91%-100%","2","Nimbostratus","2","Calm-ripples ","2","SE ","2"
"정선해양관측","204-03","2012-08-22 12:00:00","127.4467","34.1117","0","0","","6","2","992","2","27.1","2","흐림(운량:8-10)","2","","","91%-100%","2","Nimbostratus","2","Slight ","2","S  ","2"
"정선해양관측","204-03","2012-10-20 05:20:00","127.4467","34.1117","0","0","","3","2","1000","2","19","2","","","","","","","","","Calm-ripples ","2","N  ","2"
"정선해양관측","204-03","2012-12-27 15:45:00","127.4467","34.1117","0","0","","5","2","1002","2","8.6","2","","","","","41%-50%","2","Stratocumulus","2","Calm-ripples ","2","NE ","2"
"정선해양관측","204-04","2012-02-20 18:35:00","127.2533","33.9017","0","0","","2","2","1011","2","9","2","","","","","","","","","Calm-ripples ","2","NW ","2"
"정선해양관측","204-04","2012-04-17 21:40:00","127.2533","33.9017","0","0","","2","2","998","2","17","2","","","","","","","","","Calm-ripples ","2","NE ","2"
"정선해양관측","204-04","2012-06-18 12:23:00","127.2533","33.9017","0","0","","6","2","992","2","22.5","2","비","2","","","91%-100%","2","Nimbostratus","2","Slight ","2","SE ","2"
"정선해양관측","204-04","2012-08-22 13:30:00","127.2533","33.9017","0","0","","10","2","991","2","28","2","흐림(운량:8-10)","2","","","81%-90%","2","Nimbostratus","2","Slight ","2","S  ","2"
"정선해양관측","204-04","2012-10-20 06:50:00","127.2533","33.9017","0","0","","2","2","1000","2","19","2","","","","","","","","","Calm-ripples ","2","N  ","2"
"정선해양관측","204-04","2012-12-27 17:15:00","127.2533","33.9017","0","0","","4","2","1004","2","8.9","2","","","","","","","","","Smooth-wavelets ","2","NE ","2"
"정선해양관측","204-05","2012-02-20 19:40:00","127.1533","33.7583","0","0","","4","2","1011","2","8.9","2","","","","","","","","","Calm-ripples ","2","NW ","2"
"정선해양관측","204-05","2012-04-17 22:45:00","127.1533","33.7583","0","0","","2","2","998","2","18","2","","","","","","","","","Calm-ripples ","2","NE ","2"
"정선해양관측","204-05","2012-06-18 13:27:00","127.1533","33.7583","0","0","","7","2","990","2","22.5","2","비","2","","","91%-100%","2","Nimbostratus","2","Slight ","2","SE ","2"
"정선해양관측","204-05","2012-09-01 16:40:00","127.1533","33.7583","0","0","","0","2","994","2","31","2","","","","","31%-40%","2","Cirrostratus","2","Calm-ripples ","2","E  ","2"
"정선해양관측","204-05","2012-10-20 08:00:00","127.1533","33.7583","0","0","","2","2","1000","2","20","2","","","","","1%-10%","2","Altocumulus","2","Calm-ripples ","2","N  ","2"
"정선해양관측","204-05","2012-12-27 18:25:00","127.1533","33.7583","0","0","","4","2","1004","2","10.2","2","","","","","","","","","Smooth-wavelets ","2","E  ","2"
"정선해양관측","204-06","2012-02-20 20:45:00","127.0533","33.5967","0","0","","4","2","1011","2","9","2","","","","","","","","","Smooth-wavelets ","2","NW ","2"
"정선해양관측","204-06","2012-04-17 23:50:00","127.0533","33.5967","0","0","","3","2","999","2","18","2","","","","","","","","","Smooth-wavelets ","2","NE ","2"
"정선해양관측","204-06","2012-06-18 14:34:00","127.0533","33.5967","0","0","","8","2","990","2","21.6","2","비","2","","","91%-100%","2","Nimbostratus","2","Slight ","2","SE ","2"
"정선해양관측","204-06","2012-09-01 17:50:00","127.0533","33.5967","0","0","","0","2","994","2","31","2","","","","","31%-40%","2","Cirrostratus","2","Calm-ripples ","2","E  ","2"
"정선해양관측","204-06","2012-10-20 09:00:00","127.0533","33.5967","0","0","","2","2","1001","2","22","2","","","","","1%-10%","2","Altocumulus","2","Calm-ripples ","2","N  ","2"
"정선해양관측","204-06","2012-12-27 19:30:00","127.0533","33.5967","0","0","","4","2","1003","2","10.5","2","비","2","","","","","","","Smooth-wavelets ","2","E  ","2"
"정선해양관측","205-00","2012-02-20 14:35:00","127.6667","34.4167","0","0","","2","2","1011","2","10.8","2","","","","","Zero","2","","","Calm-ripples ","2","SW ","2"
"정선해양관측","205-00","2012-04-17 17:45:00","127.6667","34.4167","0","0","","5","2","998","2","17","2","","","","","Zero","2","","","Smooth-wavelets ","2","NE ","2"
"정선해양관측","205-00","2012-06-18 08:31:00","127.6667","34.4167","0","0","","1","2","993","2","24","2","","","","","91%-100%","2","Nimbostratus","2","Calm-ripples ","2","SW ","2"
"정선해양관측","205-00","2012-08-22 09:30:00","127.6667","34.4167","0","0","","6","2","991","2","29.5","2","흐림(운량:8-10)","2","","","71%-80%","2","Nimbostratus","2","Slight ","2","S  ","2"
"정선해양관측","205-00","2012-10-20 02:55:00","127.6667","34.4167","0","0","","2","2","1000","2","18.4","2","","","","","","","","","Calm-ripples ","2","N  ","2"
"정선해양관측","205-00","2012-12-27 13:20:00","127.6667","34.4167","0","0","","3","2","1004","2","9.2","2","","","","","11%-20%","2","Altostratus","2","Smooth-wavelets ","2","N  ","2"
"정선해양관측","205-01","2012-02-20 13:30:00","127.8083","34.3717","0","0","","1","2","1010","2","11.2","2","","","","","Zero","2","","","Smooth-wavelets ","2","SW ","2"
"정선해양관측","205-01","2012-04-17 16:40:00","127.8083","34.3717","0","0","","6","2","998","2","17.5","2","","","","","Zero","2","","","Smooth-wavelets ","2","NE ","2"
"정선해양관측","205-01","2012-06-18 07:25:00","127.8083","34.3717","0","0","","1","2","993","2","24.3","2","비","2","","","91%-100%","2","Nimbostratus","2","Calm-ripples ","2","SW ","2"
"정선해양관측","205-01","2012-08-22 08:30:00","127.8083","34.3717","0","0","","7","2","991","2","27.5","2","비","2","","","41%-50%","2","Cirrostratus","2","Slight ","2","S  ","2"
"정선해양관측","205-01","2012-10-20 01:55:00","127.8083","34.3717","0","0","","3","2","1000","2","20.1","2","","","","","","","","","Calm-ripples ","2","N  ","2"
"정선해양관측","205-01","2012-12-27 12:15:00","127.8083","34.3717","0","0","","3","2","1005","2","10.3","2","","","","","61%-70%","2","Altostratus","2","Smooth-wavelets ","2","N  ","2"
"정선해양관측","205-02","2012-02-20 12:40:00","127.8683","34.25","0","0","","1","2","1010","2","11.5","2","","","","","Zero","2","","","Smooth-wavelets ","2","SW ","2"
"정선해양관측","205-02","2012-04-17 15:55:00","127.8683","34.25","0","0","","6","2","998","2","18.2","2","","","","","Zero","2","","","Slight ","2","NE ","2"
"정선해양관측","205-02","2012-06-18 06:35:00","127.8683","34.25","0","0","","0","2","993","2","25","2","비","2","","","","","","","Calm-ripples ","2","SW ","2"
"정선해양관측","205-02","2012-08-22 07:30:00","127.8683","34.25","0","0","","7","2","992","2","27","2","비","2","","","","","","","Slight ","2","S  ","2"
"정선해양관측","205-02","2012-10-20 01:10:00","127.8683","34.25","0","0","","3","2","1000","2","20.6","2","","","","","","","","","Calm-ripples ","2","N  ","2"
"정선해양관측","205-02","2012-12-27 11:30:00","127.8683","34.25","0","0","","3","2","1005","2","10.6","2","","","","","41%-50%","2","Altostratus","2","Smooth-wavelets ","2","N  ","2"
"정선해양관측","205-03","2012-02-20 11:40:00","127.9483","34.0917","0","0","","4","2","1010","2","12","2","","","","","Zero","2","","","Slight ","2","NW ","2"
"정선해양관측","205-03","2012-04-17 14:55:00","127.9483","34.0917","0","0","","8","2","998","2","18.5","2","","","","","Zero","2","","","Slight ","2","NE ","2"
"정선해양관측","205-03","2012-06-18 05:36:00","127.9483","34.0917","0","0","","0","2","993","2","25","2","비","2","","","","","","","Calm-ripples ","2","S  ","2"
"정선해양관측","205-03","2012-08-22 06:30:00","127.9483","34.0917","0","0","","8","2","992","2","26.5","2","비","2","","","","","","","Slight ","2","S  ","2"
"정선해양관측","205-03","2012-10-20 00:10:00","127.9483","34.0917","0","0","","3","2","1000","2","21.2","2","","","","","","","","","Calm-ripples ","2","N  ","2"
"정선해양관측","205-03","2012-12-27 10:30:00","127.9483","34.0917","0","0","","3","2","1006","2","8.9","2","","","","","11%-20%","2","Altostratus","2","Smooth-wavelets ","2","N  ","2"
"정선해양관측","205-04","2012-02-20 10:10:00","128.05","33.8583","0","0","","4","2","1011","2","11","2","","","","","Zero","2","","","Slight ","2","NW ","2"
"정선해양관측","205-04","2012-04-17 13:30:00","128.05","33.8583","0","0","","8","2","998","2","18.7","2","","","","","21%-30%","2","Stratocumulus","2","Slight ","2","NE ","2"
"정선해양관측","205-04","2012-06-18 04:13:00","128.05","33.8583","0","0","","1","2","993","2","25","2","비","2","","","","","","","Smooth-wavelets ","2","S  ","2"
"정선해양관측","205-04","2012-08-22 05:00:00","128.05","33.8583","0","0","","8","2","992","2","28","2","흐림(운량:8-10)","2","","","","","","","Slight ","2","S  ","2"
"정선해양관측","205-04","2012-10-19 22:40:00","128.05","33.8583","0","0","","3","2","1000","2","21","2","","","","","","","","","Calm-ripples ","2","N  ","2"
"정선해양관측","205-04","2012-12-27 09:10:00","128.05","33.8583","0","0","","3","2","1006","2","10.9","2","","","","","31%-40%","2","Altostratus","2","Smooth-wavelets ","2","NE ","2"
"정선해양관측","205-05","2012-02-20 08:45:00","128.1533","33.6217","0","0","","4","2","1011","2","9.8","2","","","","","Zero","2","","","Slight ","2","NW ","2"
"정선해양관측","205-05","2012-04-17 12:05:00","128.1533","33.6217","0","0","","6","2","999","2","18.1","2","","","","","31%-40%","2","Stratocumulus","2","Slight ","2","NE ","2"
"정선해양관측","205-05","2012-06-18 02:44:00","128.1533","33.6217","0","0","","3","2","993","2","24.2","2","흐림(운량:8-10)","2","","","","","","","Smooth-wavelets ","2","SW ","2"
