"//1.사업메타",,,,,,,,,,,,,,,,,,,,,,,
"//사업명_정선해양관측",,,,,,,,,,,,,,,,,,,,,,,
"//사업요약_관할해역의 미리 정해진 정점과 관측선을 따라 정기적으로 수온, 염분, 용존산소, 영양염 및 해양기상자료 등의 관측수행 및 자료제공",,,,,,,,,,,,,,,,,,,,,,,
"//수행기관명_국립수산과학원",,,,,,,,,,,,,,,,,,,,,,,
"//사업책임자명_null",,,,,,,,,,,,,,,,,,,,,,,
"//표준시_KST",,,,,,,,,,,,,,,,,,,,,,,
"//사업시작일_1961-01-29",,,,,,,,,,,,,,,,,,,,,,,
"//사업종료일_2019-12-26",,,,,,,,,,,,,,,,,,,,,,,
"//공간적범위_[(39.7383 122.2167, 31.5 135.0917)]",,,,,,,,,,,,,,,,,,,,,,,
"//키워드_염분, 수온, 용존산소, 규산염, 아질산성질소, 인산염인, 질산성질소, 투명도, ",,,,,,,,,,,,,,,,,,,,,,,
"정선해양관측","106-04","2019-02-15 04:55:00","129.0633","37.895","0","400","0","34.0493","1","0.7325","1","4.7379","1","","","","","","","","","",""
"정선해양관측","106-04","2019-02-15 04:55:00","129.0633","37.895","0","500","0","34.0554","1","0.6119","1","4.4658","1","","","","","","","","","",""
"정선해양관측","106-04","2019-04-17 00:56:00","129.0633","37.895","0","0","0","34.346","1","13.7358","1","6.2252","1","","","","","","","","","",""
"정선해양관측","106-04","2019-04-17 00:56:00","129.0633","37.895","0","10","0","34.344","1","13.6887","1","6.1993","1","","","","","","","","","",""
"정선해양관측","106-04","2019-04-17 00:56:00","129.0633","37.895","0","20","0","34.3427","1","13.4765","1","6.1895","1","","","","","","","","","",""
"정선해양관측","106-04","2019-04-17 00:56:00","129.0633","37.895","0","30","0","34.3385","1","13.263","1","6.1283","1","","","","","","","","","",""
"정선해양관측","106-04","2019-04-17 00:56:00","129.0633","37.895","0","50","0","34.2661","1","8.8756","1","5.3137","1","","","","","","","","","",""
"정선해양관측","106-04","2019-04-17 00:56:00","129.0633","37.895","0","75","0","34.0874","1","3.3357","1","5.4535","1","","","","","","","","","",""
"정선해양관측","106-04","2019-04-17 00:56:00","129.0633","37.895","0","100","0","34.0476","1","1.8747","1","5.3726","1","","","","","","","","","",""
"정선해양관측","106-04","2019-04-17 00:56:00","129.0633","37.895","0","125","0","34.024","1","1.2031","1","5.4867","1","","","","","","","","","",""
"정선해양관측","106-04","2019-04-17 00:56:00","129.0633","37.895","0","150","0","34.0204","1","1.0517","1","5.5423","1","","","","","","","","","",""
"정선해양관측","106-04","2019-04-17 00:56:00","129.0633","37.895","0","200","0","34.0274","1","0.9073","1","5.5364","1","","","","","","","","","",""
"정선해양관측","106-04","2019-04-17 00:56:00","129.0633","37.895","0","250","0","34.0357","1","0.8284","1","5.2394","1","","","","","","","","","",""
"정선해양관측","106-04","2019-04-17 00:56:00","129.0633","37.895","0","300","0","34.0427","1","0.7733","1","4.9784","1","","","","","","","","","",""
"정선해양관측","106-04","2019-04-17 00:56:00","129.0633","37.895","0","400","0","34.0517","1","0.6625","1","4.612","1","","","","","","","","","",""
"정선해양관측","106-04","2019-04-17 00:56:00","129.0633","37.895","0","500","0","34.056","1","0.5735","1","4.4336","1","","","","","","","","","",""
"정선해양관측","106-04","2019-06-21 13:08:00","129.0633","37.895","0","0","0","33.8366","1","19.1073","1","5.512","1","","","","","","","","","14","2"
"정선해양관측","106-04","2019-06-21 13:08:00","129.0633","37.895","0","10","0","34.0552","1","14.4895","1","5.9279","1","","","","","","","","","14","2"
"정선해양관측","106-04","2019-06-21 13:08:00","129.0633","37.895","0","20","0","34.1746","1","9.9884","1","5.5612","1","","","","","","","","","14","2"
"정선해양관측","106-04","2019-06-21 13:08:00","129.0633","37.895","0","30","0","34.2388","1","7.0356","1","5.0202","1","","","","","","","","","14","2"
"정선해양관측","106-04","2019-06-21 13:08:00","129.0633","37.895","0","50","0","34.1037","1","3.3983","1","5.0949","1","","","","","","","","","14","2"
"정선해양관측","106-04","2019-06-21 13:08:00","129.0633","37.895","0","75","0","34.0426","1","1.8524","1","5.1252","1","","","","","","","","","14","2"
"정선해양관측","106-04","2019-06-21 13:08:00","129.0633","37.895","0","100","0","34.0201","1","1.3008","1","5.35","1","","","","","","","","","14","2"
"정선해양관측","106-04","2019-06-21 13:08:00","129.0633","37.895","0","125","0","34.0179","1","1.1911","1","5.3581","1","","","","","","","","","14","2"
"정선해양관측","106-04","2019-06-21 13:08:00","129.0633","37.895","0","150","0","34.023","1","1.0599","1","5.2347","1","","","","","","","","","14","2"
"정선해양관측","106-04","2019-06-21 13:08:00","129.0633","37.895","0","200","0","34.0237","1","0.8401","1","5.4164","1","","","","","","","","","14","2"
"정선해양관측","106-04","2019-06-21 13:08:00","129.0633","37.895","0","250","0","34.028","1","0.777","1","5.2749","1","","","","","","","","","14","2"
"정선해양관측","106-04","2019-06-21 13:08:00","129.0633","37.895","0","300","0","34.033","1","0.7268","1","5.106","1","","","","","","","","","14","2"
"정선해양관측","106-04","2019-06-21 13:08:00","129.0633","37.895","0","400","0","34.0432","1","0.6498","1","4.6995","1","","","","","","","","","14","2"
"정선해양관측","106-04","2019-06-21 13:08:00","129.0633","37.895","0","500","0","34.0485","1","0.5766","1","4.4668","1","","","","","","","","","14","2"
"정선해양관측","106-04","2019-08-06 11:56:00","129.0633","37.895","0","0","0","33.6356","1","27.0515","1","4.6336","1","","","","","","","","","15","2"
"정선해양관측","106-04","2019-08-06 11:56:00","129.0633","37.895","0","10","0","34.0079","1","17.7205","1","5.6093","1","","","","","","","","","15","2"
"정선해양관측","106-04","2019-08-06 11:56:00","129.0633","37.895","0","20","0","34.4238","1","13.3334","1","5.0193","1","","","","","","","","","15","2"
"정선해양관측","106-04","2019-08-06 11:56:00","129.0633","37.895","0","30","0","34.3261","1","10.985","1","4.5629","1","","","","","","","","","15","2"
"정선해양관측","106-04","2019-08-06 11:56:00","129.0633","37.895","0","50","0","34.1704","1","6.9094","1","5.2722","1","","","","","","","","","15","2"
"정선해양관측","106-04","2019-08-06 11:56:00","129.0633","37.895","0","75","0","34.066","1","3.2984","1","5.4136","1","","","","","","","","","15","2"
"정선해양관측","106-04","2019-08-06 11:56:00","129.0633","37.895","0","100","0","34.0252","1","1.8259","1","5.3718","1","","","","","","","","","15","2"
"정선해양관측","106-04","2019-08-06 11:56:00","129.0633","37.895","0","125","0","34.0025","1","1.3006","1","5.8855","1","","","","","","","","","15","2"
"정선해양관측","106-04","2019-08-06 11:56:00","129.0633","37.895","0","150","0","33.9984","1","1.0446","1","6.0958","1","","","","","","","","","15","2"
"정선해양관측","106-04","2019-08-06 11:56:00","129.0633","37.895","0","200","0","34.0073","1","0.897","1","5.9694","1","","","","","","","","","15","2"
"정선해양관측","106-04","2019-08-06 11:56:00","129.0633","37.895","0","250","0","34.0207","1","0.8098","1","5.5327","1","","","","","","","","","15","2"
"정선해양관측","106-04","2019-08-06 11:56:00","129.0633","37.895","0","300","0","34.028","1","0.7406","1","5.2977","1","","","","","","","","","15","2"
"정선해양관측","106-04","2019-08-06 11:56:00","129.0633","37.895","0","400","0","34.0392","1","0.6475","1","4.8044","1","","","","","","","","","15","2"
"정선해양관측","106-04","2019-08-06 11:56:00","129.0633","37.895","0","500","0","34.0438","1","0.5811","1","4.5594","1","","","","","","","","","15","2"
"정선해양관측","106-04","2019-10-10 14:40:00","129.0633","37.895","0","0","0","31.4479","1","20.8332","1","5.0643","1","","","","","","","","","5","2"
"정선해양관측","106-04","2019-10-10 14:40:00","129.0633","37.895","0","10","0","31.4717","1","20.7975","1","5.082","1","","","","","","","","","5","2"
"정선해양관측","106-04","2019-10-10 14:40:00","129.0633","37.895","0","20","0","32.7134","1","19.4139","1","4.2188","1","","","","","","","","","5","2"
"정선해양관측","106-04","2019-10-10 14:40:00","129.0633","37.895","0","30","0","33.8746","1","16.048","1","3.6478","1","","","","","","","","","5","2"
"정선해양관측","106-04","2019-10-10 14:40:00","129.0633","37.895","0","50","0","33.9791","1","11.941","1","4.4148","1","","","","","","","","","5","2"
"정선해양관측","106-04","2019-10-10 14:40:00","129.0633","37.895","0","75","0","34.1062","1","6.1387","1","5.8461","1","","","","","","","","","5","2"
"정선해양관측","106-04","2019-10-10 14:40:00","129.0633","37.895","0","100","0","34.0532","1","3.4746","1","6.0874","1","","","","","","","","","5","2"
"정선해양관측","106-04","2019-10-10 14:40:00","129.0633","37.895","0","125","0","34.0229","1","2.3403","1","6.505","1","","","","","","","","","5","2"
"정선해양관측","106-04","2019-10-10 14:40:00","129.0633","37.895","0","150","0","34.0129","1","1.5132","1","6.7247","1","","","","","","","","","5","2"
"정선해양관측","106-04","2019-10-10 14:40:00","129.0633","37.895","0","200","0","34.0132","1","1.1418","1","6.5368","1","","","","","","","","","5","2"
"정선해양관측","106-04","2019-10-10 14:40:00","129.0633","37.895","0","250","0","34.0151","1","0.9808","1","6.2937","1","","","","","","","","","5","2"
"정선해양관측","106-04","2019-10-10 14:40:00","129.0633","37.895","0","300","0","34.0226","1","0.8449","1","5.8698","1","","","","","","","","","5","2"
"정선해양관측","106-04","2019-10-10 14:40:00","129.0633","37.895","0","400","0","34.0318","1","0.7361","1","5.2491","1","","","","","","","","","5","2"
"정선해양관측","106-04","2019-10-10 14:40:00","129.0633","37.895","0","500","0","34.0382","1","0.6677","1","4.8729","1","","","","","","","","","5","2"
"정선해양관측","106-04","2019-12-25 18:28:00","129.0633","37.895","0","0","0","34.2599","1","16.4985","1","7.9256","1","","","","","","","","","",""
"정선해양관측","106-04","2019-12-25 18:28:00","129.0633","37.895","0","10","0","34.2592","1","16.5183","1","7.9226","1","","","","","","","","","",""
"정선해양관측","106-04","2019-12-25 18:28:00","129.0633","37.895","0","20","0","34.2593","1","16.5133","1","7.9233","1","","","","","","","","","",""
"정선해양관측","106-04","2019-12-25 18:28:00","129.0633","37.895","0","30","0","34.2593","1","16.3535","1","7.9479","1","","","","","","","","","",""
"정선해양관측","106-04","2019-12-25 18:28:00","129.0633","37.895","0","50","0","34.2999","1","15.4928","1","8.0831","1","","","","","","","","","",""
"정선해양관측","106-04","2019-12-25 18:28:00","129.0633","37.895","0","75","0","34.3153","1","10.5294","1","8.9607","1","","","","","","","","","",""
"정선해양관측","106-04","2019-12-25 18:28:00","129.0633","37.895","0","100","0","34.1274","1","4.0709","1","10.4188","1","","","","","","","","","",""
"정선해양관측","106-04","2019-12-25 18:28:00","129.0633","37.895","0","125","0","34.0599","1","2.267","1","10.9039","1","","","","","","","","","",""
"정선해양관측","106-04","2019-12-25 18:28:00","129.0633","37.895","0","150","0","34.0292","1","1.4469","1","11.1392","1","","","","","","","","","",""
"정선해양관측","106-04","2019-12-25 18:28:00","129.0633","37.895","0","200","0","34.0338","1","1.0942","1","11.2452","1","","","","","","","","","",""
"정선해양관측","106-04","2019-12-25 18:28:00","129.0633","37.895","0","250","0","34.0374","1","0.8706","1","11.31","1","","","","","","","","","",""
"정선해양관측","106-04","2019-12-25 18:28:00","129.0633","37.895","0","300","0","34.0416","1","0.8041","1","11.3296","1","","","","","","","","","",""
"정선해양관측","106-04","2019-12-25 18:28:00","129.0633","37.895","0","400","0","34.0506","1","0.7205","1","11.3536","1","","","","","","","","","",""
"정선해양관측","106-04","2019-12-25 18:28:00","129.0633","37.895","0","500","0","34.0581","1","0.6359","1","11.3784","1","","","","","","","","","",""
"정선해양관측","106-05","2019-02-15 02:59:00","129.3683","37.895","0","0","0","34.3486","1","11.8422","1","5.6153","1","9.20187","1","0.447096","2","0.457359","1","6.10858","1","",""
"정선해양관측","106-05","2019-02-15 02:59:00","129.3683","37.895","0","10","0","34.3464","1","11.8435","1","5.6121","1","","","","","","","","","",""
"정선해양관측","106-05","2019-02-15 02:59:00","129.3683","37.895","0","20","0","34.3459","1","11.8524","1","5.6014","1","9.92525","1","0.483026","2","0.496485","1","6.59245","1","",""
"정선해양관측","106-05","2019-02-15 02:59:00","129.3683","37.895","0","30","0","34.3461","1","11.8508","1","5.6021","1","","","","","","","","","",""
"정선해양관측","106-05","2019-02-15 02:59:00","129.3683","37.895","0","50","0","34.3464","1","11.8527","1","5.5917","1","8.85659","1","0.431656","2","0.442511","1","5.94872","1","",""
"정선해양관측","106-05","2019-02-15 02:59:00","129.3683","37.895","0","75","0","34.3459","1","11.854","1","5.574","1","","","","","","","","","",""
"정선해양관측","106-05","2019-02-15 02:59:00","129.3683","37.895","0","100","0","34.3448","1","11.8163","1","5.5829","1","9.42016","1","0.469585","2","0.471537","1","6.36877","1","",""
"정선해양관측","106-05","2019-02-15 02:59:00","129.3683","37.895","0","125","0","34.2197","1","8.9047","1","5.1206","1","","","","","","","","","",""
"정선해양관측","106-05","2019-02-15 02:59:00","129.3683","37.895","0","150","0","34.1406","1","6.254","1","6.2304","1","","","","","","","","","",""
"정선해양관측","106-05","2019-02-15 02:59:00","129.3683","37.895","0","200","0","34.0155","1","1.851","1","5.6186","1","","","","","","","","","",""
"정선해양관측","106-05","2019-02-15 02:59:00","129.3683","37.895","0","250","0","34.0058","1","1.2832","1","5.7988","1","","","","","","","","","",""
"정선해양관측","106-05","2019-02-15 02:59:00","129.3683","37.895","0","300","0","34.0151","1","1.0402","1","5.761","1","","","","","","","","","",""
"정선해양관측","106-05","2019-02-15 02:59:00","129.3683","37.895","0","400","0","34.0366","1","0.8611","1","5.2425","1","","","","","","","","","",""
"정선해양관측","106-05","2019-02-15 02:59:00","129.3683","37.895","0","500","0","34.0521","1","0.6656","1","4.5862","1","","","","","","","","","",""
"정선해양관측","106-05","2019-04-16 21:11:00","129.3683","37.895","0","0","0","34.397","1","14.3529","1","5.7263","1","33.2348","1","0.041139","2","1.70575","1","22.9812","1","",""
"정선해양관측","106-05","2019-04-16 21:11:00","129.3683","37.895","0","10","0","34.3979","1","14.3238","1","5.7735","1","","","","","","","","","",""
"정선해양관측","106-05","2019-04-16 21:11:00","129.3683","37.895","0","20","0","34.3959","1","13.9515","1","5.8252","1","9.4647","1","0.392723","2","0.31339","1","2.93107","1","",""
"정선해양관측","106-05","2019-04-16 21:11:00","129.3683","37.895","0","30","0","34.417","1","13.917","1","5.7621","1","","","","","","","","","",""
"정선해양관측","106-05","2019-04-16 21:11:00","129.3683","37.895","0","50","0","34.4734","1","13.6553","1","5.6846","1","7.11159","1","0.300806","2","0.257426","1","2.19161","1","",""
"정선해양관측","106-05","2019-04-16 21:11:00","129.3683","37.895","0","75","0","34.4136","1","12.3841","1","5.5387","1","","","","","","","","","",""
"정선해양관측","106-05","2019-04-16 21:11:00","129.3683","37.895","0","100","0","34.2889","1","9.7214","1","5.3452","1","3.99252","1","0.18629","2","0.190061","1","1.24398","1","",""
"정선해양관측","106-05","2019-04-16 21:11:00","129.3683","37.895","0","125","0","34.1098","1","4.1853","1","5.3883","1","","","","","","","","","",""
"정선해양관측","106-05","2019-04-16 21:11:00","129.3683","37.895","0","150","0","34.0474","1","2.8331","1","5.6324","1","","","","","","","","","",""
"정선해양관측","106-05","2019-04-16 21:11:00","129.3683","37.895","0","200","0","34.0212","1","1.4157","1","5.5267","1","12.7865","1","0.293974","2","0.810097","1","10.3119","1","",""
"정선해양관측","106-05","2019-04-16 21:11:00","129.3683","37.895","0","250","0","34.0248","1","1.1548","1","5.4141","1","","","","","","","","","",""
"정선해양관측","106-05","2019-04-16 21:11:00","129.3683","37.895","0","300","0","34.0348","1","0.9127","1","5.1924","1","","","","","","","","","",""
"정선해양관측","106-05","2019-04-16 21:11:00","129.3683","37.895","0","400","0","34.0477","1","0.7477","1","4.8119","1","","","","","","","","","",""
"정선해양관측","106-05","2019-04-16 21:11:00","129.3683","37.895","0","500","0","34.0558","1","0.6245","1","4.4984","1","22.5875","1","0.051558","2","1.26483","1","16.5478","1","",""
"정선해양관측","106-05","2019-06-21 11:19:00","129.3683","37.895","0","0","0","33.9296","1","19.3685","1","5.3597","1","3.01928","1","0.001278","2","0.025678","1","0.203977","1","11.3","2"
"정선해양관측","106-05","2019-06-21 11:19:00","129.3683","37.895","0","10","0","34.2939","1","10.8108","1","6.2601","1","","","","","","","","","11.3","2"
"정선해양관측","106-05","2019-06-21 11:19:00","129.3683","37.895","0","20","0","34.235","1","8.2022","1","5.4001","1","26.2611","1","0.795685","2","1.18195","1","16.4875","1","11.3","2"
"정선해양관측","106-05","2019-06-21 11:19:00","129.3683","37.895","0","30","0","34.1701","1","5.4808","1","5.0102","1","","","","","","","","","11.3","2"
"정선해양관측","106-05","2019-06-21 11:19:00","129.3683","37.895","0","50","0","34.0493","1","2.3893","1","5.2291","1","52.9696","1","0.084848","2","2.74322","1","39.3052","1","11.3","2"
"정선해양관측","106-05","2019-06-21 11:19:00","129.3683","37.895","0","75","0","34.0199","1","1.4728","1","5.3986","1","","","","","","","","","11.3","2"
"정선해양관측","106-05","2019-06-21 11:19:00","129.3683","37.895","0","100","0","34.0171","1","1.2595","1","5.3728","1","48.7558","1","0.014711","2","2.33169","1","35.057","1","11.3","2"
"정선해양관측","106-05","2019-06-21 11:19:00","129.3683","37.895","0","125","0","34.0209","1","1.1042","1","5.2917","1","","","","","","","","","11.3","2"
"정선해양관측","106-05","2019-06-21 11:19:00","129.3683","37.895","0","150","0","34.0243","1","1.0331","1","5.2236","1","","","","","","","","","11.3","2"
"정선해양관측","106-05","2019-06-21 11:19:00","129.3683","37.895","0","200","0","34.0326","1","0.8902","1","5.0213","1","","","","","","","","","11.3","2"
"정선해양관측","106-05","2019-06-21 11:19:00","129.3683","37.895","0","250","0","34.0367","1","0.7959","1","4.9485","1","","","","","","","","","11.3","2"
"정선해양관측","106-05","2019-06-21 11:19:00","129.3683","37.895","0","300","0","34.0401","1","0.7042","1","4.8317","1","","","","","","","","","11.3","2"
"정선해양관측","106-05","2019-06-21 11:19:00","129.3683","37.895","0","400","0","34.0479","1","0.5918","1","4.5056","1","","","","","","","","","11.3","2"
"정선해양관측","106-05","2019-06-21 11:19:00","129.3683","37.895","0","500","0","34.0526","1","0.509","1","4.2931","1","","","","","","","","","11.3","2"
"정선해양관측","106-05","2019-08-06 08:30:00","129.3683","37.895","0","0","0","33.5133","1","26.4152","1","4.8471","1","3.71067","1","0.022603","2","0.018288","1","0.081024","1","15","2"
"정선해양관측","106-05","2019-08-06 08:30:00","129.3683","37.895","0","10","0","33.835","1","21.7034","1","5.548","1","","","","","","","","","15","2"
"정선해양관측","106-05","2019-08-06 08:30:00","129.3683","37.895","0","20","0","34.3016","1","10.8672","1","6.833","1","14.6676","1","0.148187","2","0.48191","1","5.37097","1","15","2"
"정선해양관측","106-05","2019-08-06 08:30:00","129.3683","37.895","0","30","0","34.223","1","6.9515","1","6.2095","1","","","","","","","","","15","2"
"정선해양관측","106-05","2019-08-06 08:30:00","129.3683","37.895","0","50","0","34.1088","1","4.5666","1","5.1406","1","24.8886","1","0.026778","2","1.40393","1","19.1837","1","15","2"
"정선해양관측","106-05","2019-08-06 08:30:00","129.3683","37.895","0","75","0","34.0368","1","2.2009","1","5.4558","1","","","","","","","","","15","2"
"정선해양관측","106-05","2019-08-06 08:30:00","129.3683","37.895","0","100","0","34.0126","1","1.3671","1","5.6881","1","23.5513","1","0.012631","2","1.29576","1","18.3733","1","15","2"
"정선해양관측","106-05","2019-08-06 08:30:00","129.3683","37.895","0","125","0","34.0137","1","1.1494","1","5.7192","1","","","","","","","","","15","2"
"정선해양관측","106-05","2019-08-06 08:30:00","129.3683","37.895","0","150","0","34.0191","1","1.078","1","5.3327","1","","","","","","","","","15","2"
"정선해양관측","106-05","2019-08-06 08:30:00","129.3683","37.895","0","200","0","34.0272","1","0.9191","1","5.1359","1","34.0739","1","0.007441","2","1.67606","1","23.1831","1","15","2"
"정선해양관측","106-05","2019-08-06 08:30:00","129.3683","37.895","0","250","0","34.0331","1","0.8057","1","5.1323","1","","","","","","","","","15","2"
"정선해양관측","106-05","2019-08-06 08:30:00","129.3683","37.895","0","300","0","34.0393","1","0.7381","1","4.802","1","","","","","","","","","15","2"
"정선해양관측","106-05","2019-08-06 08:30:00","129.3683","37.895","0","400","0","34.0442","1","0.6196","1","4.6222","1","","","","","","","","","15","2"
"정선해양관측","106-05","2019-08-06 08:30:00","129.3683","37.895","0","500","0","34.0488","1","0.5358","1","4.4314","1","55.1002","1","0.01375","2","2.00861","1","26.5627","1","15","2"
"정선해양관측","106-05","2019-10-10 12:45:00","129.3683","37.895","0","0","0","32.6661","1","22.3518","1","4.9155","1","2.55591","1","0.0864","2","0.257686","1","0.401122","1","10","2"
"정선해양관측","106-05","2019-10-10 12:45:00","129.3683","37.895","0","10","0","32.6929","1","22.3147","1","4.8663","1","","","","","","","","","10","2"
"정선해양관측","106-05","2019-10-10 12:45:00","129.3683","37.895","0","20","0","32.7083","1","22.1874","1","4.8174","1","2.12263","1","0.1076","2","0.246957","1","0.314651","1","10","2"
"정선해양관측","106-05","2019-10-10 12:45:00","129.3683","37.895","0","30","0","32.7437","1","21.9792","1","4.8642","1","","","","","","","","","10","2"
"정선해양관측","106-05","2019-10-10 12:45:00","129.3683","37.895","0","50","0","33.8078","1","18.2952","1","3.5623","1","13.0185","1","0.1103","2","0.554229","1","9.12532","1","10","2"
"정선해양관측","106-05","2019-10-10 12:45:00","129.3683","37.895","0","75","0","34.3064","1","12.8881","1","3.5481","1","","","","","","","","","10","2"
"정선해양관측","106-05","2019-10-10 12:45:00","129.3683","37.895","0","100","0","34.193","1","7.4979","1","5.0827","1","15.7263","1","0.0041","2","0.8875","1","13.3167","1","10","2"
"정선해양관측","106-05","2019-10-10 12:45:00","129.3683","37.895","0","125","0","34.0821","1","3.7205","1","5.7518","1","","","","","","","","","10","2"
"정선해양관측","106-05","2019-10-10 12:45:00","129.3683","37.895","0","150","0","34.0206","1","2.0252","1","6.2352","1","","","","","","","","","10","2"
"정선해양관측","106-05","2019-10-10 12:45:00","129.3683","37.895","0","200","0","34.0089","1","1.2476","1","6.6587","1","","","","","","","","","10","2"
"정선해양관측","106-05","2019-10-10 12:45:00","129.3683","37.895","0","250","0","34.0131","1","0.967","1","6.5223","1","","","","","","","","","10","2"
"정선해양관측","106-05","2019-10-10 12:45:00","129.3683","37.895","0","300","0","34.0203","1","0.8589","1","6.2231","1","","","","","","","","","10","2"
"정선해양관측","106-05","2019-10-10 12:45:00","129.3683","37.895","0","400","0","34.0301","1","0.7538","1","5.3349","1","","","","","","","","","10","2"
"정선해양관측","106-05","2019-10-10 12:45:00","129.3683","37.895","0","500","0","34.0389","1","0.6532","1","4.8512","1","","","","","","","","","10","2"
"정선해양관측","106-05","2019-12-25 16:55:00","129.3683","37.895","0","0","0","34.3112","1","15.7425","1","8.0424","1","","","","","","","","","14","2"
"정선해양관측","106-05","2019-12-25 16:55:00","129.3683","37.895","0","10","0","34.3125","1","15.7489","1","8.0413","1","","","","","","","","","14","2"
"정선해양관측","106-05","2019-12-25 16:55:00","129.3683","37.895","0","20","0","34.3122","1","15.7076","1","8.0474","1","","","","","","","","","14","2"
"정선해양관측","106-05","2019-12-25 16:55:00","129.3683","37.895","0","30","0","34.3021","1","15.3918","1","8.0992","1","","","","","","","","","14","2"
"정선해양관측","106-05","2019-12-25 16:55:00","129.3683","37.895","0","50","0","34.296","1","15.2779","1","8.118","1","","","","","","","","","14","2"
"정선해양관측","106-05","2019-12-25 16:55:00","129.3683","37.895","0","75","0","34.3472","1","12.4278","1","8.5945","1","","","","","","","","","14","2"
"정선해양관측","106-05","2019-12-25 16:55:00","129.3683","37.895","0","100","0","34.1593","1","5.4586","1","10.0654","1","","","","","","","","","14","2"
"정선해양관측","106-05","2019-12-25 16:55:00","129.3683","37.895","0","125","0","34.0809","1","3.1396","1","10.6629","1","","","","","","","","","14","2"
"정선해양관측","106-05","2019-12-25 16:55:00","129.3683","37.895","0","150","0","34.0382","1","1.9022","1","11.0104","1","","","","","","","","","14","2"
"정선해양관측","106-05","2019-12-25 16:55:00","129.3683","37.895","0","200","0","34.0264","1","1.2111","1","11.2103","1","","","","","","","","","14","2"
"정선해양관측","106-05","2019-12-25 16:55:00","129.3683","37.895","0","250","0","34.0297","1","0.9935","1","11.2752","1","","","","","","","","","14","2"
"정선해양관측","106-05","2019-12-25 16:55:00","129.3683","37.895","0","300","0","34.0406","1","0.8346","1","11.3205","1","","","","","","","","","14","2"
"정선해양관측","106-05","2019-12-25 16:55:00","129.3683","37.895","0","400","0","34.0547","1","0.7215","1","11.3527","1","","","","","","","","","14","2"
"정선해양관측","106-05","2019-12-25 16:55:00","129.3683","37.895","0","500","0","34.0628","1","0.6042","1","11.3875","1","","","","","","","","","14","2"
"정선해양관측","106-06","2019-02-15 00:48:00","129.6883","37.895","0","0","0","34.3523","1","11.6005","1","5.6471","1","","","","","","","","","",""
"정선해양관측","106-06","2019-02-15 00:48:00","129.6883","37.895","0","10","0","34.352","1","11.6035","1","5.6446","1","","","","","","","","","",""
"정선해양관측","106-06","2019-02-15 00:48:00","129.6883","37.895","0","20","0","34.3522","1","11.6006","1","5.6171","1","","","","","","","","","",""
"정선해양관측","106-06","2019-02-15 00:48:00","129.6883","37.895","0","30","0","34.3522","1","11.6157","1","5.6086","1","","","","","","","","","",""
"정선해양관측","106-06","2019-02-15 00:48:00","129.6883","37.895","0","50","0","34.3524","1","11.6173","1","5.6213","1","","","","","","","","","",""
"정선해양관측","106-06","2019-02-15 00:48:00","129.6883","37.895","0","75","0","34.3524","1","11.617","1","5.6226","1","","","","","","","","","",""
"정선해양관측","106-06","2019-02-15 00:48:00","129.6883","37.895","0","100","0","34.3526","1","11.6181","1","5.6107","1","","","","","","","","","",""
"정선해양관측","106-06","2019-02-15 00:48:00","129.6883","37.895","0","125","0","34.3487","1","11.5769","1","5.6","1","","","","","","","","","",""
"정선해양관측","106-06","2019-02-15 00:48:00","129.6883","37.895","0","150","0","34.2348","1","9.2571","1","5.2902","1","","","","","","","","","",""
"정선해양관측","106-06","2019-02-15 00:48:00","129.6883","37.895","0","200","0","34.0278","1","2.4575","1","5.6994","1","","","","","","","","","",""
"정선해양관측","106-06","2019-02-15 00:48:00","129.6883","37.895","0","250","0","34.0066","1","1.3573","1","5.7604","1","","","","","","","","","",""
"정선해양관측","106-06","2019-02-15 00:48:00","129.6883","37.895","0","300","0","34.0069","1","0.9518","1","6.1879","1","","","","","","","","","",""
"정선해양관측","106-06","2019-02-15 00:48:00","129.6883","37.895","0","400","0","34.0331","1","0.8663","1","5.3207","1","","","","","","","","","",""
"정선해양관측","106-06","2019-02-15 00:48:00","129.6883","37.895","0","500","0","34.0487","1","0.7451","1","4.7448","1","","","","","","","","","",""
"정선해양관측","106-06","2019-04-16 19:22:00","129.6883","37.895","0","0","0","34.4976","1","14.2951","1","5.9125","1","","","","","","","","","",""
"정선해양관측","106-06","2019-04-16 19:22:00","129.6883","37.895","0","10","0","34.5114","1","13.7269","1","6.0491","1","","","","","","","","","",""
"정선해양관측","106-06","2019-04-16 19:22:00","129.6883","37.895","0","20","0","34.5102","1","13.6039","1","5.9772","1","","","","","","","","","",""
"정선해양관측","106-06","2019-04-16 19:22:00","129.6883","37.895","0","30","0","34.5043","1","13.4392","1","5.8802","1","","","","","","","","","",""
"정선해양관측","106-06","2019-04-16 19:22:00","129.6883","37.895","0","50","0","34.4759","1","12.9921","1","5.7177","1","","","","","","","","","",""
"정선해양관측","106-06","2019-04-16 19:22:00","129.6883","37.895","0","75","0","34.3635","1","11.8553","1","5.8359","1","","","","","","","","","",""
"정선해양관측","106-06","2019-04-16 19:22:00","129.6883","37.895","0","100","0","34.3594","1","11.6918","1","5.7738","1","","","","","","","","","",""
"정선해양관측","106-06","2019-04-16 19:22:00","129.6883","37.895","0","125","0","34.34","1","11.058","1","5.6202","1","","","","","","","","","",""
