"정선해양관측","106-08","2011-08-27 01:06:00","130.315","37.895","0","0","","2","2","1024","2","23","2","","","","","","","","","","","E  ","2"
"정선해양관측","106-08","2011-10-06 08:14:00","130.315","37.895","0","0","","3","2","1020","2","22","2","개임(운량:3-7)","2","","","Zero","2","","","","","SE ","2"
"정선해양관측","106-08","2011-12-13 14:10:00","130.315","37.895","0","0","","3","2","1030","2","9","2","개임(운량:3-7)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","106-09","2011-02-17 05:00:00","130.6283","37.895","0","0","","3","2","1028","2","7","2","","","","","","","","","","","S  ","2"
"정선해양관측","106-09","2011-04-10 04:50:00","130.6283","37.895","0","0","","5","2","1022","2","6","2","","","","","","","","","","","N  ","2"
"정선해양관측","106-09","2011-06-11 06:10:00","130.6283","37.895","0","0","","4","2","1006","2","22","2","개임(운량:3-7)","2","","","Zero","2","","","","","SE ","2"
"정선해양관측","106-09","2011-08-26 23:26:00","130.6283","37.895","0","0","","2","2","1024","2","24","2","","","","","","","","","","","E  ","2"
"정선해양관측","106-09","2011-10-06 06:24:00","130.6283","37.895","0","0","","4","2","1020","2","20","2","개임(운량:3-7)","2","","","Zero","2","","","","","SE ","2"
"정선해양관측","106-09","2011-12-13 12:25:00","130.6283","37.895","0","0","","4","2","1030","2","8","2","개임(운량:3-7)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","106-10","2011-02-17 03:05:00","130.9417","37.895","0","0","","3","2","1028","2","7","2","","","","","","","","","","","S  ","2"
"정선해양관측","106-10","2011-04-10 03:05:00","130.9417","37.895","0","0","","5","2","1022","2","6","2","","","","","","","","","","","N  ","2"
"정선해양관측","106-10","2011-06-11 04:27:00","130.9417","37.895","0","0","","5","2","1006","2","22","2","","","","","","","","","","","SE ","2"
"정선해양관측","106-10","2011-08-26 21:50:00","130.9417","37.895","0","0","","2","2","1022","2","22","2","","","","","","","","","","","E  ","2"
"정선해양관측","106-10","2011-10-06 04:23:00","130.9417","37.895","0","0","","3","2","1020","2","20","2","","","","","","","","","","","SE ","2"
"정선해양관측","106-10","2011-12-13 10:35:00","130.9417","37.895","0","0","","3","2","1030","2","8","2","","","","","","","","","","","NE ","2"
"정선해양관측","106-11","2011-02-17 01:25:00","131.2517","37.895","0","0","","3","2","1028","2","7","2","","","","","","","","","","","S  ","2"
"정선해양관측","106-11","2011-04-10 01:10:00","131.2517","37.895","0","0","","5","2","1022","2","7","2","","","","","","","","","","","N  ","2"
"정선해양관측","106-11","2011-06-11 02:37:00","131.2517","37.895","0","0","","1","2","1008","2","21","2","","","","","","","","","","","S  ","2"
"정선해양관측","106-11","2011-08-26 20:10:00","131.2517","37.895","0","0","","2","2","1022","2","22","2","","","","","","","","","","","E  ","2"
"정선해양관측","106-11","2011-10-06 02:45:00","131.2517","37.895","0","0","","3","2","1020","2","22","2","","","","","","","","","","","SE ","2"
"정선해양관측","106-11","2011-12-13 08:50:00","131.2517","37.895","0","0","","3","2","1030","2","8","2","개임(운량:3-7)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","107-01","2011-02-16 12:10:00","128.6233","38.2033","0","0","","5","2","1028","2","8","2","개임(운량:3-7)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","107-01","2011-04-09 12:20:00","128.6233","38.2033","0","0","","5","2","1022","2","7","2","쾌청(운량:0-2)","2","","","","","","","","","N  ","2"
"정선해양관측","107-01","2011-06-10 13:10:00","128.6233","38.2033","0","0","","8","2","1010","2","24","2","개임(운량:3-7)","2","","","Zero","2","","","","","SW ","2"
"정선해양관측","107-01","2011-08-26 05:30:00","128.6233","38.2033","0","0","","1","2","1022","2","22","2","","","","","","","","","","","E  ","2"
"정선해양관측","107-01","2011-10-05 12:30:00","128.6233","38.2033","0","0","","3","2","1020","2","24","2","개임(운량:3-7)","2","","","Zero","2","","","","","SE ","2"
"정선해양관측","107-01","2011-12-12 19:10:00","128.6233","38.2033","0","0","","3","2","1030","2","10","2","","","","","","","","","","","NE ","2"
"정선해양관측","107-02","2011-02-16 12:40:00","128.7117","38.21","0","0","","5","2","1026","2","8","2","개임(운량:3-7)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","107-02","2011-04-09 12:50:00","128.7117","38.21","0","0","","5","2","1022","2","7","2","쾌청(운량:0-2)","2","FOREL-ULE SCALE II","2","","","","","","","N  ","2"
"정선해양관측","107-02","2011-06-10 13:40:00","128.7117","38.21","0","0","","8","2","1010","2","24","2","개임(운량:3-7)","2","FOREL-ULE SCALE II","2","Zero","2","","","","","SW ","2"
"정선해양관측","107-02","2011-08-26 06:20:00","128.7117","38.21","0","0","","1","2","1022","2","22","2","흐림(운량:8-10)","2","FOREL-ULE SCALE I","2","Zero","2","Cumulus","2","","","E  ","2"
"정선해양관측","107-02","2011-10-05 13:15:00","128.7117","38.21","0","0","","3","2","1020","2","24","2","개임(운량:3-7)","2","","","Zero","2","","","","","SE ","2"
"정선해양관측","107-02","2011-12-12 19:40:00","128.7117","38.21","0","0","","3","2","1030","2","10","2","","","","","","","","","","","NE ","2"
"정선해양관측","107-03","2011-02-16 13:40:00","128.8433","38.21","0","0","","5","2","1028","2","8","2","개임(운량:3-7)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","107-03","2011-04-09 13:45:00","128.8433","38.21","0","0","","5","2","1022","2","7","2","쾌청(운량:0-2)","2","","","","","","","","","N  ","2"
"정선해양관측","107-03","2011-06-10 14:45:00","128.8433","38.21","0","0","","8","2","1010","2","24","2","개임(운량:3-7)","2","","","Zero","2","","","","","SW ","2"
"정선해양관측","107-03","2011-08-26 07:30:00","128.8433","38.21","0","0","","1","2","1022","2","22","2","흐림(운량:8-10)","2","","","Zero","2","Cumulus","2","","","E  ","2"
"정선해양관측","107-03","2011-10-05 14:30:00","128.8433","38.21","0","0","","3","2","1020","2","24","2","개임(운량:3-7)","2","","","Zero","2","","","","","SE ","2"
"정선해양관측","107-03","2011-12-12 20:35:00","128.8433","38.21","0","0","","3","2","1030","2","9","2","","","","","","","","","","","NE ","2"
"정선해양관측","107-04","2011-02-16 14:45:00","129.0583","38.21","0","0","","3","2","1028","2","8","2","개임(운량:3-7)","2","","","Zero","2","","","","","S  ","2"
"정선해양관측","107-04","2011-04-09 15:05:00","129.0583","38.21","0","0","","5","2","1022","2","8","2","쾌청(운량:0-2)","2","","","","","","","","","N  ","2"
"정선해양관측","107-04","2011-06-10 15:58:00","129.0583","38.21","0","0","","3","2","1008","2","24","2","개임(운량:3-7)","2","","","Zero","2","","","","","SW ","2"
"정선해양관측","107-04","2011-08-26 09:05:00","129.0583","38.21","0","0","","1","2","1022","2","23","2","흐림(운량:8-10)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","107-04","2011-10-05 15:52:00","129.0583","38.21","0","0","","3","2","1020","2","24","2","개임(운량:3-7)","2","","","Zero","2","","","","","SE ","2"
"정선해양관측","107-04","2011-12-12 22:00:00","129.0583","38.21","0","0","","3","2","1030","2","9","2","","","","","","","","","","","NE ","2"
"정선해양관측","107-05","2011-02-16 16:25:00","129.3717","38.21","0","0","","3","2","1028","2","8","2","개임(운량:3-7)","2","","","Zero","2","","","","","S  ","2"
"정선해양관측","107-05","2011-04-09 16:40:00","129.3717","38.21","0","0","","5","2","1022","2","8","2","쾌청(운량:0-2)","2","","","","","","","","","N  ","2"
"정선해양관측","107-05","2011-06-10 17:45:00","129.3717","38.21","0","0","","4","2","1007","2","24","2","개임(운량:3-7)","2","","","Zero","2","","","","","SE ","2"
"정선해양관측","107-05","2011-08-26 11:05:00","129.3717","38.21","0","0","","1","2","1022","2","23","2","흐림(운량:8-10)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","107-05","2011-10-05 17:30:00","129.3717","38.21","0","0","","3","2","1020","2","24","2","개임(운량:3-7)","2","","","Zero","2","","","","","SE ","2"
"정선해양관측","107-05","2011-12-12 23:50:00","129.3717","38.21","0","0","","3","2","1030","2","9","2","","","","","","","","","","","NE ","2"
"정선해양관측","107-06","2011-02-16 18:10:00","129.685","38.21","0","0","","3","2","1028","2","8","2","개임(운량:3-7)","2","","","Zero","2","","","","","S  ","2"
"정선해양관측","107-06","2011-04-09 18:25:00","129.685","38.21","0","0","","5","2","1022","2","8","2","쾌청(운량:0-2)","2","","","","","","","","","N  ","2"
"정선해양관측","107-06","2011-06-10 19:25:00","129.685","38.21","0","0","","3","2","1007","2","22","2","","","","","","","","","","","SE ","2"
"정선해양관측","107-06","2011-08-26 12:50:00","129.685","38.21","0","0","","2","2","1022","2","23","2","흐림(운량:8-10)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","107-06","2011-10-05 19:20:00","129.685","38.21","0","0","","3","2","1020","2","24","2","","","","","","","","","","","SE ","2"
"정선해양관측","107-06","2011-12-13 01:35:00","129.685","38.21","0","0","","3","2","1030","2","8","2","","","","","","","","","","","NE ","2"
"정선해양관측","107-07","2011-02-16 19:35:00","130","38.21","0","0","","3","2","1028","2","8","2","","","","","","","","","","","S  ","2"
"정선해양관측","107-07","2011-04-09 19:55:00","130","38.21","0","0","","5","2","1022","2","7","2","","","","","","","","","","","N  ","2"
"정선해양관측","107-07","2011-06-10 21:11:00","130","38.21","0","0","","6","2","1008","2","21","2","","","","","","","","","","","S  ","2"
"정선해양관측","107-07","2011-08-26 14:40:00","130","38.21","0","0","","2","2","1022","2","23","2","흐림(운량:8-10)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","107-07","2011-10-05 21:10:00","130","38.21","0","0","","3","2","1020","2","23","2","","","","","","","","","","","SE ","2"
"정선해양관측","107-07","2011-12-13 03:25:00","130","38.21","0","0","","3","2","1030","2","7","2","","","","","","","","","","","NE ","2"
"정선해양관측","203-00","2011-03-12 18:28:00","126.5667","34.0333","0","0","","1","2","1014","2","14.2","2","","","","","21%-30%","2","Stratus","2","Moderate ","2","N  ","2"
"정선해양관측","203-00","2011-05-05 18:55:00","126.5667","34.0333","0","0","","7","2","1009","2","14","2","개임(운량:3-7)","2","","","Zero","2","","","Slight ","2","E  ","2"
"정선해양관측","203-00","2011-06-16 19:00:00","126.5667","34.0333","0","0","","6.4","2","1006.5","2","17.8","2","","","","","21%-30%","2","Altocumulus","2","Smooth-wavelets ","2","E  ","2"
"정선해양관측","203-00","2011-08-20 10:15:00","126.5667","34.0333","0","0","","6","2","1003","2","21.7","2","흐림(운량:8-10)","2","","","Zero","2","Nimbostratus","2","Slight ","2","NE ","2"
"정선해양관측","203-00","2011-10-29 02:00:00","126.5667","34.0333","0","0","","3","2","1028","2","18","2","","","","","","","","","Calm-ripples ","2","N  ","2"
"정선해양관측","203-00","2011-12-28 20:05:00","126.5667","34.0333","0","0","","4","2","1015","2","11","2","","","","","","","","","Smooth-wavelets ","2","NW ","2"
"정선해양관측","203-01","2011-03-12 17:52:00","126.5233","33.9433","0","0","","3","2","1014","2","16","2","","","","","21%-30%","2","Stratus","2","Moderate ","2","N  ","2"
"정선해양관측","203-01","2011-05-05 18:15:00","126.5233","33.9433","0","0","","10","2","1009","2","13.2","2","개임(운량:3-7)","2","","","Zero","2","","","Slight ","2","E  ","2"
"정선해양관측","203-01","2011-06-16 18:00:00","126.5233","33.9433","0","0","","5.7","2","1006","2","18.8","2","","","","","21%-30%","2","Altocumulus","2","Slight ","2","E  ","2"
"정선해양관측","203-01","2011-08-20 09:40:00","126.5233","33.9433","0","0","","6","2","1003","2","21.7","2","비","2","","","91%-100%","2","Nimbostratus","2","Slight ","2","NE ","2"
"정선해양관측","203-01","2011-10-29 01:12:00","126.5233","33.9433","0","0","","4","2","1027","2","18.1","2","","","","","","","","","Smooth-wavelets ","2","NE ","2"
"정선해양관측","203-01","2011-12-28 19:25:00","126.5233","33.9433","0","0","","3","2","1015","2","11.5","2","","","","","","","","","Smooth-wavelets ","2","NE ","2"
"정선해양관측","203-02","2011-03-12 16:55:00","126.4383","33.7917","0","0","","3","2","1014","2","18","2","","","","","21%-30%","2","Stratus","2","Moderate ","2","NE ","2"
"정선해양관측","203-02","2011-05-05 17:15:00","126.4383","33.7917","0","0","","10","2","1009","2","15.5","2","개임(운량:3-7)","2","","","Zero","2","","","Slight ","2","E  ","2"
"정선해양관측","203-02","2011-06-16 16:55:00","126.4383","33.7917","0","0","","6.9","2","1006","2","19.1","2","","","","","21%-30%","2","Altocumulus","2","Slight ","2","E  ","2"
"정선해양관측","203-02","2011-08-20 08:40:00","126.4383","33.7917","0","0","","6","2","1003","2","22.5","2","흐림(운량:8-10)","2","","","91%-100%","2","Nimbostratus","2","Slight ","2","NE ","2"
"정선해양관측","203-02","2011-10-29 00:07:00","126.4383","33.7917","0","0","","4","2","1028","2","19.1","2","","","","","","","","","Smooth-wavelets ","2","NE ","2"
"정선해양관측","203-02","2011-12-28 18:20:00","126.4383","33.7917","0","0","","3","2","1014","2","12.2","2","","","","","","","","","Smooth-wavelets ","2","NE ","2"
"정선해양관측","203-03","2011-03-12 15:00:00","126.355","33.6383","0","0","","2","2","1014","2","16.3","2","","","","","31%-40%","2","Stratus","2","Moderate ","2","E  ","2"
"정선해양관측","203-03","2011-05-05 16:10:00","126.355","33.6383","0","0","","11","2","1009","2","19","2","개임(운량:3-7)","2","","","Zero","2","","","Slight ","2","NE ","2"
"정선해양관측","203-03","2011-06-16 15:50:00","126.355","33.6383","0","0","","6.9","2","1005.5","2","19","2","","","","","21%-30%","2","Nimbostratus","2","Slight ","2","NE ","2"
"정선해양관측","203-03","2011-08-20 07:40:00","126.355","33.6383","0","0","","2","2","1002","2","25","2","","","","","91%-100%","2","","","Smooth-wavelets ","2","NE ","2"
"정선해양관측","203-03","2011-10-28 22:50:00","126.355","33.6383","0","0","","5","2","1028","2","19","2","","","","","","","","","Smooth-wavelets ","2","NE ","2"
"정선해양관측","203-03","2011-12-28 17:20:00","126.355","33.6383","0","0","","2","2","1014","2","13","2","","","","","11%-20%","2","Stratocumulus","2","Smooth-wavelets ","2","NE ","2"
"정선해양관측","204-00","2011-03-06 08:10:00","127.533","34.3","0","0","","7","2","1013","2","8","2","흐림(운량:8-10)","2","","","91%-100%","2","Nimbostratus","2","Moderate ","2","NW ","2"
"정선해양관측","204-00","2011-05-02 14:20:00","127.533","34.3","0","0","","2","2","1009","2","20","2","개임(운량:3-7)","2","","","21%-30%","2","","","Calm-ripples ","2","S  ","2"
"정선해양관측","204-00","2011-06-11 21:15:00","127.533","34.3","0","0","","2.2","2","1006","2","19.8","2","","","","","","","","","","","SW ","2"
"정선해양관측","204-00","2011-08-15 13:40:00","127.533","34.3","0","0","","2","2","1001","2","30","2","","","","","91%-100%","2","Stratus","2","Smooth-wavelets ","2","SW ","2"
"정선해양관측","204-00","2011-10-24 02:30:00","127.533","34.3","0","0","","2","2","1023","2","20","2","","","","","","","","","Calm-ripples ","2","NW ","2"
"정선해양관측","204-00","2011-12-20 11:40:00","127.533","34.3","0","0","","3","2","1016","2","8","2","","","","","Zero","2","","","Smooth-wavelets ","2","NW ","2"
"정선해양관측","204-01","2011-03-06 06:45:00","127.7317","34.3467","0","0","","7","2","1014","2","8.6","2","","","","","","","","","Moderate ","2","NW ","2"
"정선해양관측","204-01","2011-05-02 12:45:00","127.7317","34.3467","0","0","","0","2","1010","2","19","2","개임(운량:3-7)","2","","","Zero","2","","","","","SE ","2"
"정선해양관측","204-01","2011-06-11 19:45:00","127.7317","34.3467","0","0","","1.2","2","1005","2","20.8","2","","","","","","","","","Smooth-wavelets ","2","S  ","2"
"정선해양관측","204-01","2011-08-12 17:20:00","127.7317","34.3467","0","0","","7","2","1002","2","26","2","흐림(운량:8-10)","2","","","91%-100%","2","Stratus","2","Smooth-wavelets ","2","SW ","2"
"정선해양관측","204-01","2011-10-24 01:00:00","127.7317","34.3467","0","0","","2","2","1023","2","20.1","2","","","","","","","","","Calm-ripples ","2","N  ","2"
"정선해양관측","204-01","2011-12-20 10:05:00","127.7317","34.3467","0","0","","4","2","1016","2","9.2","2","","","","","Zero","2","","","Smooth-wavelets ","2","N  ","2"
"정선해양관측","204-02","2011-03-06 08:45:00","127.59","34.2283","0","0","","7","2","1013","2","7.8","2","흐림(운량:8-10)","2","","","91%-100%","2","Nimbostratus","2","Moderate ","2","NW ","2"
"정선해양관측","204-02","2011-04-29 11:00:00","127.59","34.2283","0","0","","4","2","1010","2","14.5","2","개임(운량:3-7)","2","","","","","","","Smooth-wavelets ","2","SE ","2"
"정선해양관측","204-02","2011-06-09 16:10:00","127.59","34.2283","0","0","","4.4","2","1006.5","2","20","2","흐림(운량:8-10)","2","","","91%-100%","2","Stratocumulus","2","Slight ","2","S  ","2"
"정선해양관측","204-02","2011-08-12 16:25:00","127.59","34.2283","0","0","","4","2","1002","2","26.8","2","흐림(운량:8-10)","2","","","91%-100%","2","Stratus","2","Smooth-wavelets ","2","SW ","2"
"정선해양관측","204-02","2011-10-24 03:10:00","127.59","34.2283","0","0","","2","2","1023","2","20.5","2","","","","","","","","","Calm-ripples ","2","N  ","2"
"정선해양관측","204-02","2011-12-20 12:10:00","127.59","34.2283","0","0","","5","2","1016","2","8.5","2","","","","","Zero","2","","","Smooth-wavelets ","2","NE ","2"
"정선해양관측","204-03","2011-03-06 09:40:00","127.4467","34.1117","0","0","","5","2","1013","2","9.1","2","흐림(운량:8-10)","2","","","91%-100%","2","Nimbostratus","2","Moderate ","2","",""
"정선해양관측","204-03","2011-05-02 15:30:00","127.4467","34.1117","0","0","","4","2","1008","2","20","2","개임(운량:3-7)","2","","","21%-30%","2","","","Calm-ripples ","2","W  ","2"
"정선해양관측","204-03","2011-06-11 22:30:00","127.4467","34.1117","0","0","","3","2","1007","2","","","","","","","","","","","","","S  ","2"
"정선해양관측","204-03","2011-08-15 14:50:00","127.4467","34.1117","0","0","","0","2","1002","2","31.9","2","흐림(운량:8-10)","2","","","91%-100%","2","Stratus","2","Calm-ripples ","2","SW ","2"
"정선해양관측","204-03","2011-10-24 04:10:00","127.4467","34.1117","0","0","","4.5","2","1024","2","19.9","2","","","","","","","","","Calm-ripples ","2","NW ","2"
"정선해양관측","204-03","2011-12-20 13:05:00","127.4467","34.1117","0","0","","3","2","1014","2","9.2","2","","","","","Zero","2","","","Smooth-wavelets ","2","N  ","2"
"정선해양관측","204-04","2011-03-06 11:05:00","127.2533","33.9017","0","0","","5","2","1012","2","9.7","2","흐림(운량:8-10)","2","","","91%-100%","2","Nimbostratus","2","Moderate ","2","NW ","2"
"정선해양관측","204-04","2011-05-02 16:55:00","127.2533","33.9017","0","0","","3","2","1008","2","16.5","2","개임(운량:3-7)","2","","","11%-20%","2","","","Calm-ripples ","2","SE ","2"
"정선해양관측","204-04","2011-06-12 00:05:00","127.2533","33.9017","0","0","","2.2","2","1006","2","19.2","2","","","","","","","","","","","SE ","2"
"정선해양관측","204-04","2011-08-15 16:20:00","127.2533","33.9017","0","0","","2","2","1002","2","29.9","2","흐림(운량:8-10)","2","","","91%-100%","2","Stratus","2","Smooth-wavelets ","2","SW ","2"
"정선해양관측","204-04","2011-10-24 05:45:00","127.2533","33.9017","0","0","","6","2","1024","2","20.8","2","","","","","","","","","Calm-ripples ","2","NW ","2"
"정선해양관측","204-04","2011-12-20 14:35:00","127.2533","33.9017","0","0","","5","2","1013","2","9.9","2","","","","","Zero","2","","","Smooth-wavelets ","2","N  ","2"
"정선해양관측","204-05","2011-03-06 12:05:00","127.1533","33.7583","0","0","","3","2","1012","2","10.5","2","비","2","","","91%-100%","2","Nimbostratus","2","Moderate ","2","W  ","2"
"정선해양관측","204-05","2011-05-02 18:00:00","127.1533","33.7583","0","0","","4","2","1008","2","15.5","2","개임(운량:3-7)","2","","","51%-60%","2","","","Calm-ripples ","2","SE ","2"
"정선해양관측","204-05","2011-06-12 01:20:00","127.1533","33.7583","0","0","","","","1006","2","20.3","2","","","","","","","","","","","E  ","2"
"정선해양관측","204-05","2011-08-15 17:25:00","127.1533","33.7583","0","0","","3","2","1001","2","28.3","2","","","","","91%-100%","2","Stratus","2","Smooth-wavelets ","2","NW ","2"
"정선해양관측","204-05","2011-10-24 06:55:00","127.1533","33.7583","0","0","","6","2","1019","2","19.9","2","","","","","","","","","Smooth-wavelets ","2","NW ","2"
"정선해양관측","204-05","2011-12-20 15:30:00","127.1533","33.7583","0","0","","3","2","1013","2","11.4","2","","","","","51%-60%","2","Stratus","2","Smooth-wavelets ","2","N  ","2"
"정선해양관측","204-06","2011-03-06 14:10:00","127.0533","33.5967","0","0","","3","2","1009","2","10","2","흐림(운량:8-10)","2","","","91%-100%","2","Nimbostratus","2","Moderate ","2","W  ","2"
"정선해양관측","204-06","2011-05-02 19:05:00","127.0533","33.5967","0","0","","3","2","1008","2","16","2","개임(운량:3-7)","2","","","","","","","Calm-ripples ","2","W  ","2"
"정선해양관측","204-06","2011-06-12 02:20:00","127.0533","33.5967","0","0","","1","2","1006","2","20.8","2","","","","","","","","","","","",""
"정선해양관측","204-06","2011-08-15 18:25:00","127.0533","33.5967","0","0","","0","2","1001","2","29.5","2","","","","","91%-100%","2","Stratus","2","Smooth-wavelets ","2","N  ","2"
"정선해양관측","204-06","2011-10-24 08:00:00","127.0533","33.5967","0","0","","4","2","1019","2","21.3","2","","","","","71%-80%","2","Nimbostratus","2","Smooth-wavelets ","2","NW ","2"
"정선해양관측","204-06","2011-12-20 16:30:00","127.0533","33.5967","0","0","","4","2","1013","2","11","2","","","","","71%-80%","2","Stratus","2","Smooth-wavelets ","2","N  ","2"
"정선해양관측","205-00","2011-03-06 07:20:00","127.6667","34.4167","0","0","","7","2","1014","2","8.2","2","","","","","61%-70%","2","Nimbostratus","2","Moderate ","2","NW ","2"
"정선해양관측","205-00","2011-05-02 13:25:00","127.6667","34.4167","0","0","","1","2","1009","2","21","2","개임(운량:3-7)","2","","","","","","","Calm-ripples ","2","SW ","2"
"정선해양관측","205-00","2011-06-11 20:25:00","127.6667","34.4167","0","0","","2.5","2","1006","2","20.4","2","","","","","","","","","","","SW ","2"
"정선해양관측","205-00","2011-08-15 12:35:00","127.6667","34.4167","0","0","","3","2","1002","2","29","2","","","","","91%-100%","2","Stratus","2","Smooth-wavelets ","2","SW ","2"
"정선해양관측","205-00","2011-10-24 01:35:00","127.6667","34.4167","0","0","","1","2","1023","2","18.5","2","","","","","","","","","Calm-ripples ","2","N  ","2"
"정선해양관측","205-00","2011-12-20 10:45:00","127.6667","34.4167","0","0","","3","2","1017","2","10","2","","","","","Zero","2","","","Smooth-wavelets ","2","NW ","2"
"정선해양관측","205-01","2011-03-06 06:15:00","127.8083","34.3717","0","0","","8","2","1014","2","7.1","2","","","","","","","","","Moderate ","2","NW ","2"
"정선해양관측","205-01","2011-04-29 12:15:00","127.8083","34.3717","0","0","","2","2","1009","2","17.8","2","개임(운량:3-7)","2","","","1%-10%","2","","","Smooth-wavelets ","2","SE ","2"
"정선해양관측","205-01","2011-06-11 17:05:00","127.8083","34.3717","0","0","","2.4","2","1006","2","23","2","흐림(운량:8-10)","2","","","71%-80%","2","Nimbostratus","2","Smooth-wavelets ","2","SW ","2"
"정선해양관측","205-01","2011-08-12 17:45:00","127.8083","34.3717","0","0","","7","2","1002","2","26","2","흐림(운량:8-10)","2","","","71%-80%","2","Stratus","2","Smooth-wavelets ","2","SW ","2"
"정선해양관측","205-01","2011-10-24 00:17:00","127.8083","34.3717","0","0","","4","2","1023","2","20.8","2","","","","","","","","","Calm-ripples ","2","N  ","2"
"정선해양관측","205-01","2011-12-20 09:35:00","127.8083","34.3717","0","0","","5","2","1016","2","8","2","","","","","Zero","2","","","Smooth-wavelets ","2","N  ","2"
"정선해양관측","205-02","2011-03-06 05:28:00","127.8683","34.25","0","0","","7","2","1014","2","9.2","2","","","","","","","","","Moderate ","2","NW ","2"
"정선해양관측","205-02","2011-04-29 09:40:00","127.8683","34.25","0","0","","1","2","1009","2","17","2","개임(운량:3-7)","2","","","1%-10%","2","","","Smooth-wavelets ","2","SW ","2"
"정선해양관측","205-02","2011-06-11 18:15:00","127.8683","34.25","0","0","","0.9","2","1006","2","22.8","2","흐림(운량:8-10)","2","","","71%-80%","2","Nimbostratus","2","Smooth-wavelets ","2","SW ","2"
"정선해양관측","205-02","2011-08-12 15:05:00","127.8683","34.25","0","0","","3","2","1002","2","27.2","2","흐림(운량:8-10)","2","","","91%-100%","2","Stratus","2","Smooth-wavelets ","2","SW ","2"
"정선해양관측","205-02","2011-10-23 23:25:00","127.8683","34.25","0","0","","3","2","1024","2","21","2","","","","","","","","","Smooth-wavelets ","2","NE ","2"
"정선해양관측","205-02","2011-12-20 08:45:00","127.8683","34.25","0","0","","6","2","1015","2","10","2","","","","","Zero","2","","","Slight ","2","N  ","2"
"정선해양관측","205-03","2011-03-06 04:22:00","127.9483","34.0917","0","0","","4","2","1014","2","8.2","2","","","","","","","","","Moderate ","2","NW ","2"
"정선해양관측","205-03","2011-04-29 08:40:00","127.9483","34.0917","0","0","","1","2","1009","2","16","2","흐림(운량:8-10)","2","","","Zero","2","","","Smooth-wavelets ","2","SW ","2"
"정선해양관측","205-03","2011-06-09 13:35:00","127.9483","34.0917","0","0","","5.3","2","1007","2","23.2","2","흐림(운량:8-10)","2","","","91%-100%","2","Stratocumulus","2","Slight ","2","S  ","2"
"정선해양관측","205-03","2011-08-12 14:05:00","127.9483","34.0917","0","0","","4","2","","","28.9","2","","","","","91%-100%","2","Stratus","2","Smooth-wavelets ","2","SW ","2"
"정선해양관측","205-03","2011-10-23 22:15:00","127.9483","34.0917","0","0","","5","2","1024","2","21","2","","","","","","","","","Slight ","2","NE ","2"
"정선해양관측","205-03","2011-12-20 07:40:00","127.9483","34.0917","0","0","","7","2","1015","2","8.9","2","흐림(운량:8-10)","2","","","","","","","Slight ","2","N  ","2"
"정선해양관측","205-04","2011-03-06 03:00:00","128.05","33.8583","0","0","","5","2","1014","2","9.5","2","","","","","","","","","Moderate ","2","NW ","2"
"정선해양관측","205-04","2011-04-29 07:15:00","128.05","33.8583","0","0","","0","2","1008","2","17","2","개임(운량:3-7)","2","","","11%-20%","2","","","Smooth-wavelets ","2","SW ","2"
"정선해양관측","205-04","2011-06-09 12:30:00","128.05","33.8583","0","0","","5.1","2","1007","2","23","2","흐림(운량:8-10)","2","","","91%-100%","2","Stratocumulus","2","Slight ","2","S  ","2"
"정선해양관측","205-04","2011-08-12 12:35:00","128.05","33.8583","0","0","","4","2","1003","2","30.8","2","","","","","91%-100%","2","Stratus","2","Smooth-wavelets ","2","SW ","2"
"정선해양관측","205-04","2011-10-23 20:45:00","128.05","33.8583","0","0","","5","2","1024","2","21.5","2","","","","","","","","","Slight ","2","NE ","2"
"정선해양관측","205-04","2011-12-20 06:15:00","128.05","33.8583","0","0","","8","2","1015","2","9.2","2","","","","","","","","","Smooth-wavelets ","2","NW ","2"
"정선해양관측","205-05","2011-03-06 01:30:00","128.1533","33.6217","0","0","","7","2","1015","2","7","2","","","","","","","","","Moderate ","2","W  ","2"
"정선해양관측","205-05","2011-04-29 05:55:00","128.1533","33.6217","0","0","","2","2","1007","2","13.5","2","개임(운량:3-7)","2","","","","","","","Slight ","2","NW ","2"
"정선해양관측","205-05","2011-06-09 10:50:00","128.1533","33.6217","0","0","","5.4","2","1008","2","22.5","2","흐림(운량:8-10)","2","","","Zero","2","Stratocumulus","2","Slight ","2","SW ","2"
"정선해양관측","205-05","2011-08-12 11:10:00","128.1533","33.6217","0","0","","4","2","1002","2","31.8","2","","","","","1%-10%","2","Stratocumulus","2","Smooth-wavelets ","2","SW ","2"
"정선해양관측","205-05","2011-10-23 19:23:00","128.1533","33.6217","0","0","","8","2","1023","2","21","2","","","","","","","","","Slight ","2","",""
"정선해양관측","205-05","2011-12-20 04:45:00","128.1533","33.6217","0","0","","5","2","1015","2","10","2","","","","","","","","","Smooth-wavelets ","2","NW ","2"
