"정선해양관측","105-06","1962-08-02 04:15:00","129.6883","37.5533","0","0","","1009.3","2","24.2","2","비","2","Very Low","2","","","91%-100%","2","Nimbostratus","2","Slight ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","105-07","1962-04-10 08:30:00","130","37.5533","0","0","","1018.7","2","10.8","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE IV","2","91%-100%","2","Stratocumulus","2","Smooth-wavelets ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","105-07","1962-06-24 15:00:00","130","37.5533","0","0","","1010.7","2","18.5","2","흐림(운량:8-10)","2","Very Low","2","","","71%-80%","2","Stratus","2","Slight ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","105-07","1962-08-02 01:20:00","130","37.5533","0","0","","1009.3","2","22.8","2","비","2","Very Low","2","","","91%-100%","2","Nimbostratus","2","Smooth-wavelets ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","105-08","1962-04-10 05:30:00","130.3117","37.5533","0","0","","1018.7","2","9.5","2","비","2","Very Low","2","","","91%-100%","2","Cumulonimbus","2","Smooth-wavelets ","2","0 - 0.2 ","2","E  ","2"
"정선해양관측","105-08","1962-06-24 13:00:00","130.3117","37.5533","0","0","","1010.7","2","18.5","2","흐림(운량:8-10)","2","Low","2","","","81%-90%","2","Stratus","2","Slight ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","105-08","1962-08-01 22:20:00","130.3117","37.5533","0","0","","1009.3","2","23.2","2","","","Very Low","2","","","","","","","Smooth-wavelets ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","105-09","1962-04-10 02:00:00","130.625","37.5533","0","0","","1018.7","2","7.8","2","흐림(운량:8-10)","2","Very Low","2","","","","","","","","","0 - 0.2 ","2","N  ","2"
"정선해양관측","105-09","1962-08-01 19:35:00","130.625","37.5533","0","0","","1010","2","24","2","흐림(운량:8-10)","2","Very Low","2","","","91%-100%","2","Stratus","2","Smooth-wavelets ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","105-10","1962-08-01 17:10:00","130.9317","37.5533","0","0","","1010.7","2","25.1","2","흐림(운량:8-10)","2","Very Low","2","","","1%-10%","2","Stratocumulus","2","Smooth-wavelets ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","106-02","1962-04-14 10:20:00","128.875","37.895","0","0","","1020","2","12.5","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE IV","2","1%-10%","2","Cumulus","2","Calm-ripples ","2","0 - 0.2 ","2","S  ","2"
"정선해양관측","106-02","1962-06-28 06:00:00","128.875","37.895","0","0","","1010.7","2","16.2","2","흐림(운량:8-10)","2","Very Low","2","","","71%-80%","2","Stratus","2","Smooth-wavelets ","2","0 - 0.2 ","2","E  ","2"
"정선해양관측","106-02","1962-08-04 10:30:00","128.875","37.895","0","0","","1014","2","22","2","개임(운량:3-7)","2","Very Low","2","","","31%-40%","2","Stratocumulus","2","Slight ","2","0.3- 1.5 ","2","SE ","2"
"정선해양관측","106-03","1962-04-14 08:40:00","128.9533","37.895","0","0","","1020","2","10.5","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE IV","2","Zero","2","","","Slight ","2","0.3- 1.5 ","2","W  ","2"
"정선해양관측","106-03","1962-06-28 08:05:00","128.9533","37.895","0","0","","1010.7","2","16.8","2","흐림(운량:8-10)","2","Very Low","2","","","71%-80%","2","Stratus","2","Smooth-wavelets ","2","0.3- 1.5 ","2","E  ","2"
"정선해양관측","106-03","1962-08-04 11:15:00","128.9533","37.895","0","0","","1014","2","22.9","2","개임(운량:3-7)","2","Very Low","2","","","41%-50%","2","Stratocumulus","2","Moderate ","2","0.3- 1.5 ","2","SE ","2"
"정선해양관측","106-04","1962-04-14 07:00:00","129.0633","37.895","0","0","","1018.7","2","9.2","2","쾌청(운량:0-2)","2","Low","2","FOREL-ULE SCALE IV","2","Zero","2","","","Slight ","2","0.3- 1.5 ","2","W  ","2"
"정선해양관측","106-04","1962-06-28 09:00:00","129.0633","37.895","0","0","","1009.3","2","","","흐림(운량:8-10)","2","Very Low","2","","","81%-90%","2","Cirrus","2","Smooth-wavelets ","2","0.3- 1.5 ","2","E  ","2"
"정선해양관측","106-04","1962-08-04 12:05:00","129.0633","37.895","0","0","","1014.7","2","22","2","개임(운량:3-7)","2","Very Low","2","","","21%-30%","2","Stratocumulus","2","Moderate ","2","0.3- 1.5 ","2","SE ","2"
"정선해양관측","106-05","1962-04-14 05:05:00","129.3683","37.895","0","0","","1018.7","2","7.5","2","쾌청(운량:0-2)","2","Very Low","2","","","11%-20%","2","","","","","0.3- 1.5 ","2","W  ","2"
"정선해양관측","106-05","1962-06-28 11:00:00","129.3683","37.895","0","0","","1010.7","2","18.3","2","흐림(운량:8-10)","2","Very Low","2","","","71%-80%","2","Cirrostratus","2","Slight ","2","0.3- 1.5 ","2","E  ","2"
"정선해양관측","106-05","1962-08-04 14:40:00","129.3683","37.895","0","0","","1013.3","2","22.5","2","개임(운량:3-7)","2","Very Low","2","","","51%-60%","2","Cirrocumulus","2","Moderate ","2","0.3- 1.5 ","2","SE ","2"
"정선해양관측","106-06","1962-04-14 02:35:00","129.6883","37.895","0","0","","1018","2","7.9","2","개임(운량:3-7)","2","Very Low","2","","","","","","","","","0.3- 1.5 ","2","SW ","2"
"정선해양관측","106-06","1962-06-28 13:00:00","129.6883","37.895","0","0","","1010.7","2","18.5","2","개임(운량:3-7)","2","Very Low","2","","","21%-30%","2","Stratus","2","Slight ","2","0.3- 1.5 ","2","E  ","2"
"정선해양관측","106-06","1962-08-04 17:15:00","129.6883","37.895","0","0","","1013.3","2","22.5","2","흐림(운량:8-10)","2","Very Low","2","","","71%-80%","2","Stratocumulus","2","Rough ","2","0.3- 1.5 ","2","SE ","2"
"정선해양관측","106-07","1962-04-14 00:00:00","130","37.895","0","0","","1018","2","6.7","2","개임(운량:3-7)","2","Very Low","2","","","","","","","","","0.3- 1.5 ","2","NW ","2"
"정선해양관측","106-07","1962-06-28 15:00:00","130","37.895","0","0","","1010.7","2","19.5","2","개임(운량:3-7)","2","Very Low","2","","","41%-50%","2","Cirrocumulus","2","Slight ","2","1.6- 3.3 ","2","E  ","2"
"정선해양관측","106-08","1962-04-13 21:35:00","130.315","37.895","0","0","","1018.7","2","7","2","개임(운량:3-7)","2","Very Low","2","","","","","","","","","0.3- 1.5 ","2","NE ","2"
"정선해양관측","106-08","1962-06-28 17:20:00","130.315","37.895","0","0","","1010.7","2","","","개임(운량:3-7)","2","Very Low","2","","","21%-30%","2","Cumulus","2","Slight ","2","0.3- 1.5 ","2","E  ","2"
"정선해양관측","107-01","1962-06-26 18:22:00","128.6233","38.2033","0","0","","1004","2","17.1","2","개임(운량:3-7)","2","Very Low","2","","","51%-60%","2","Stratus","2","Slight ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","107-02","1962-04-13 07:15:00","128.7117","38.21","0","0","","1018","2","","","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE IV","2","81%-90%","2","Stratocumulus","2","Smooth-wavelets ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","107-02","1962-06-26 17:15:00","128.7117","38.21","0","0","","1004","2","18.2","2","개임(운량:3-7)","2","Very Low","2","","","61%-70%","2","Stratus","2","Slight ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","107-03","1962-04-13 08:50:00","128.8433","38.21","0","0","","1018","2","10","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE IV","2","81%-90%","2","Cumulus","2","Calm-ripples ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","107-03","1962-06-26 16:25:00","128.8433","38.21","0","0","","1004.7","2","19.2","2","개임(운량:3-7)","2","Very Low","2","","","61%-70%","2","Stratus","2","Slight ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","107-04","1962-04-13 10:55:00","129.0583","38.21","0","0","","1018","2","9.6","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE IV","2","21%-30%","2","Cumulus","2","Calm-ripples ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","107-04","1962-06-26 15:30:00","129.0583","38.21","0","0","","1004.7","2","19.4","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Stratus","2","Calm-ripples ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","107-05","1962-04-13 13:15:00","129.3717","38.21","0","0","","1016","2","9","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE IV","2","11%-20%","2","Cirrocumulus","2","Moderate ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","107-06","1962-04-13 15:30:00","129.685","38.21","0","0","","1016","2","8.9","2","쾌청(운량:0-2)","2","Low","2","FOREL-ULE SCALE IV","2","","","","","Slight ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","107-07","1962-04-13 18:00:00","130","38.21","0","0","","1015.3","2","8","2","개임(운량:3-7)","2","Very Low","2","","","21%-30%","2","Cumulonimbus","2","Moderate ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","108-01","1962-06-26 11:05:00","128.5167","38.45","0","0","","1004","2","17.2","2","비","2","Very Low","2","","","81%-90%","2","Stratus","2","Smooth-wavelets ","2","3.4- 5.4 ","2","S  ","2"
"정선해양관측","108-02","1962-06-26 12:00:00","128.6","38.45","0","0","","1004","2","16.5","2","흐림(운량:8-10)","2","Very Low","2","","","81%-90%","2","Stratus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","108-03","1962-06-26 12:55:00","128.75","38.45","0","0","","1004","2","17.3","2","흐림(운량:8-10)","2","Very Low","2","","","71%-80%","2","Stratus","2","Slight ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","108-04","1962-06-26 14:10:00","129.0667","38.45","0","0","","1004","2","17.8","2","흐림(운량:8-10)","2","Very Low","2","","","71%-80%","2","Stratus","2","Slight ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","203-01","1962-04-13 09:15:00","126.5233","33.9433","0","0","","1021","2","11.1","2","쾌청(운량:0-2)","2","Very Low","2","","","1%-10%","2","Stratus","2","Slight ","2","0 - 0.2 ","2","NW ","2"
"정선해양관측","203-01","1962-06-04 17:03:00","126.5233","33.9433","0","0","","1009.3","2","18.4","2","쾌청(운량:0-2)","2","","","","","","","","","","","0 - 0.2 ","2","S  ","2"
"정선해양관측","203-01","1962-10-06 16:40:00","126.5233","33.9433","0","0","","1018","2","19.7","2","개임(운량:3-7)","2","Very Low","2","","","31%-40%","2","Cirrostratus","2","Smooth-wavelets ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","203-02","1962-04-13 10:40:00","126.4383","33.7917","0","0","","1018.7","2","16.5","2","쾌청(운량:0-2)","2","Very Low","2","","","1%-10%","2","Stratus","2","Moderate ","2","0 - 0.2 ","2","NW ","2"
"정선해양관측","203-02","1962-06-04 18:37:00","126.4383","33.7917","0","0","","1010","2","18.3","2","쾌청(운량:0-2)","2","","","","","","","","","","","","","",""
"정선해양관측","203-02","1962-10-06 15:20:00","126.4383","33.7917","0","0","","1018","2","20.4","2","쾌청(운량:0-2)","2","Very Low","2","","","11%-20%","2","Cirrostratus","2","Smooth-wavelets ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","203-03","1962-04-13 12:30:00","126.355","33.6383","0","0","","1018.7","2","12.8","2","쾌청(운량:0-2)","2","Low","2","","","1%-10%","2","Stratus","2","Rough ","2","0.3- 1.5 ","2","N  ","2"
"정선해양관측","203-03","1962-06-04 21:05:00","126.355","33.6383","0","0","","1010.7","2","18","2","쾌청(운량:0-2)","2","","","","","","","","","Calm-ripples ","2","0 - 0.2 ","2","N  ","2"
"정선해양관측","203-03","1962-10-06 13:10:00","126.355","33.6383","0","0","","1018","2","20.2","2","쾌청(운량:0-2)","2","Very Low","2","","","11%-20%","2","Cirrocumulus","2","Slight ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","204-01","1962-09-30 14:00:00","127.7317","34.3467","0","0","","1022.7","2","21","2","쾌청(운량:0-2)","2","Very Low","2","","","Zero","2","","","Slight ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","204-01","1962-11-12 21:15:00","127.7317","34.3467","0","0","","","","18.1","2","쾌청(운량:0-2)","2","","","","","","","","","","","","","",""
"정선해양관측","204-02","1962-09-30 15:35:00","127.59","34.2283","0","0","","1022.7","2","22","2","쾌청(운량:0-2)","2","Very Low","2","","","Zero","2","","","Slight ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","204-02","1962-11-12 19:40:00","127.59","34.2283","0","0","","","","18.2","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","Smooth-wavelets ","2","","","",""
"정선해양관측","204-03","1962-09-30 17:15:00","127.4467","34.1117","0","0","","1021.3","2","20.8","2","쾌청(운량:0-2)","2","Very Low","2","","","Zero","2","","","Slight ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","204-03","1962-11-12 18:50:00","127.4467","34.1117","0","0","","","","19.2","2","쾌청(운량:0-2)","2","Very Low","2","","","","","Cirrus","2","Smooth-wavelets ","2","0 - 0.2 ","2","NW ","2"
"정선해양관측","204-04","1962-03-12 07:10:00","127.2533","33.9017","0","0","","1021.3","2","13.8","2","흐림(운량:8-10)","2","Very Low","2","","","91%-100%","2","Stratocumulus","2","Smooth-wavelets ","2","0 - 0.2 ","2","ESE","2"
"정선해양관측","204-04","1962-05-25 16:33:00","127.2533","33.9017","0","0","","1016.4","2","17.6","2","쾌청(운량:0-2)","2","Very Low","2","","","Zero","2","","","Smooth-wavelets ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","204-04","1962-10-02 07:25:00","127.2533","33.9017","0","0","","1017.3","2","20.8","2","쾌청(운량:0-2)","2","Very Low","2","","","Zero","2","","","Smooth-wavelets ","2","0 - 0.2 ","2","E  ","2"
"정선해양관측","204-04","1962-11-12 15:50:00","127.2533","33.9017","0","0","","","","21.4","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","Calm-ripples ","2","0 - 0.2 ","2","NW ","2"
"정선해양관측","204-05","1962-03-12 08:30:00","127.1533","33.7583","0","0","","1021.3","2","14.8","2","흐림(운량:8-10)","2","Very Low","2","","","91%-100%","2","Stratocumulus","2","Slight ","2","0 - 0.2 ","2","SSE","2"
"정선해양관측","204-05","1962-05-25 18:01:00","127.1533","33.7583","0","0","","1016","2","17.4","2","쾌청(운량:0-2)","2","Very Low","2","","","1%-10%","2","Cirrus","2","Slight ","2","0 - 0.2 ","2","E  ","2"
"정선해양관측","204-05","1962-10-02 09:00:00","127.1533","33.7583","0","0","","1017.3","2","22","2","쾌청(운량:0-2)","2","Very Low","2","","","1%-10%","2","Cumulus","2","Slight ","2","0 - 0.2 ","2","E  ","2"
"정선해양관측","204-05","1962-11-12 14:10:00","127.1533","33.7583","0","0","","","","21.9","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","Calm-ripples ","2","0 - 0.2 ","2","NW ","2"
"정선해양관측","204-06","1962-03-12 09:40:00","127.0533","33.5967","0","0","","1022.7","2","13.5","2","흐림(운량:8-10)","2","Very Low","2","","","91%-100%","2","Stratocumulus","2","Moderate ","2","0.3- 1.5 ","2","SE ","2"
"정선해양관측","204-06","1962-05-25 19:15:00","127.0533","33.5967","0","0","","1016","2","17.9","2","쾌청(운량:0-2)","2","Very Low","2","","","11%-20%","2","Cirrus","2","Slight ","2","0 - 0.2 ","2","SE ","2"
"정선해양관측","204-06","1962-10-02 10:36:00","127.0533","33.5967","0","0","","1017.3","2","25.3","2","쾌청(운량:0-2)","2","Very Low","2","","","1%-10%","2","Cumulus","2","Slight ","2","0 - 0.2 ","2","E  ","2"
"정선해양관측","204-06","1962-11-12 12:50:00","127.0533","33.5967","0","0","","","","22.1","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","Calm-ripples ","2","0 - 0.2 ","2","NW ","2"
"정선해양관측","205-01","1962-04-11 06:00:00","127.8083","34.3717","0","0","","1022.7","2","10.5","2","쾌청(운량:0-2)","2","Very Low","2","","","11%-20%","2","Cirrostratus","2","Smooth-wavelets ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","205-01","1962-05-22 06:55:00","127.8083","34.3717","0","0","","1017.3","2","17.9","2","개임(운량:3-7)","2","No Swell","2","","","21%-30%","2","Cirrocumulus","2","Calm-ripples ","2","0 - 0.2 ","2","S  ","2"
"정선해양관측","205-01","1962-09-29 07:00:00","127.8083","34.3717","0","0","","1030.7","2","16.5","2","쾌청(운량:0-2)","2","Low","2","FOREL-ULE SCALE IV","2","1%-10%","2","Stratus","2","Slight ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","205-01","1962-11-16 15:53:00","127.8083","34.3717","0","0","","","","13.9","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE II","2","11%-20%","2","Stratocumulus","2","Moderate ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","205-01","1962-12-10 10:32:00","127.8083","34.3717","0","0","","1034.7","2","16","2","쾌청(운량:0-2)","2","Very Low","2","","","Zero","2","","","Smooth-wavelets ","2","0 - 0.2 ","2","N  ","2"
"정선해양관측","205-02","1962-04-11 07:00:00","127.8683","34.25","0","0","","1022.7","2","11.4","2","쾌청(운량:0-2)","2","Very Low","2","","","11%-20%","2","Cirrostratus","2","Smooth-wavelets ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","205-02","1962-05-22 08:40:00","127.8683","34.25","0","0","","1018.7","2","18.2","2","개임(운량:3-7)","2","","","","","31%-40%","2","Cirrocumulus","2","","","0 - 0.2 ","2","W  ","2"
"정선해양관측","205-02","1962-09-29 08:12:00","127.8683","34.25","0","0","","1030.7","2","18","2","쾌청(운량:0-2)","2","Low","2","FOREL-ULE SCALE IV","2","1%-10%","2","Stratus","2","Slight ","2","3.4- 5.4 ","2","N  ","2"
"정선해양관측","205-02","1962-11-16 17:04:00","127.8683","34.25","0","0","","","","13","2","흐림(운량:8-10)","2","Low","2","","","81%-90%","2","Stratocumulus","2","Moderate ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","205-02","1962-12-10 11:40:00","127.8683","34.25","0","0","","1034.7","2","16.5","2","개임(운량:3-7)","2","Very Low","2","","","21%-30%","2","Stratus","2","Slight ","2","0.3- 1.5 ","2","N  ","2"
"정선해양관측","205-03","1962-04-11 08:00:00","127.9483","34.0917","0","0","","1022.7","2","11.4","2","쾌청(운량:0-2)","2","Very Low","2","","","11%-20%","2","Cirrostratus","2","Smooth-wavelets ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","205-03","1962-05-22 09:43:00","127.9483","34.0917","0","0","","1018","2","18.8","2","쾌청(운량:0-2)","2","","","","","11%-20%","2","Cirrostratus","2","Calm-ripples ","2","0 - 0.2 ","2","N  ","2"
"정선해양관측","205-03","1962-09-29 09:15:00","127.9483","34.0917","0","0","","1030.7","2","19.6","2","쾌청(운량:0-2)","2","Low","2","FOREL-ULE SCALE III","2","1%-10%","2","Stratus","2","Moderate ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","205-03","1962-11-17 09:45:00","127.9483","34.0917","0","0","","","","13.6","2","개임(운량:3-7)","2","Very Low","2","","","61%-70%","2","Cumulus","2","Slight ","2","0 - 0.2 ","2","NW ","2"
"정선해양관측","205-03","1962-12-10 12:50:00","127.9483","34.0917","0","0","","1034.7","2","16.7","2","개임(운량:3-7)","2","Very Low","2","","","31%-40%","2","Stratus","2","Moderate ","2","0.3- 1.5 ","2","N  ","2"
"정선해양관측","205-04","1962-04-11 09:40:00","128.05","33.8583","0","0","","1022.7","2","13","2","개임(운량:3-7)","2","Very Low","2","","","21%-30%","2","Cirrostratus","2","Slight ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","205-04","1962-05-22 07:32:00","128.05","33.8583","0","0","","1018.7","2","18.9","2","흐림(운량:8-10)","2","","","","","71%-80%","2","Cirrostratus","2","","","0 - 0.2 ","2","N  ","2"
"정선해양관측","205-04","1962-09-29 11:00:00","128.05","33.8583","0","0","","1030.7","2","20","2","쾌청(운량:0-2)","2","Low","2","FOREL-ULE SCALE III","2","1%-10%","2","Stratus","2","Moderate ","2","1.6- 3.3 ","2","NNE","2"
"정선해양관측","205-04","1962-11-17 11:33:00","128.05","33.8583","0","0","","","","14.2","2","흐림(운량:8-10)","2","Very Low","2","","","71%-80%","2","Cumulus","2","Slight ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","205-04","1962-12-10 14:35:00","128.05","33.8583","0","0","","1034.7","2","16.5","2","개임(운량:3-7)","2","Very Low","2","","","41%-50%","2","Stratus","2","Moderate ","2","0.3- 1.5 ","2","N  ","2"
"정선해양관측","205-05","1962-04-11 11:30:00","128.1533","33.6217","0","0","","1022.7","2","13.8","2","흐림(운량:8-10)","2","Very Low","2","","","71%-80%","2","Cirrostratus","2","Smooth-wavelets ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","205-05","1962-05-22 13:53:00","128.1533","33.6217","0","0","","1017.3","2","19.9","2","흐림(운량:8-10)","2","","","","","81%-90%","2","Cirrostratus","2","","","0 - 0.2 ","2","N  ","2"
"정선해양관측","205-05","1962-09-29 12:40:00","128.1533","33.6217","0","0","","1030.7","2","22","2","쾌청(운량:0-2)","2","Low","2","FOREL-ULE SCALE III","2","1%-10%","2","Stratus","2","Moderate ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","205-05","1962-11-17 13:23:00","128.1533","33.6217","0","0","","","","14.8","2","흐림(운량:8-10)","2","Very Low","2","","","91%-100%","2","Stratocumulus","2","Rough ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","205-05","1962-12-10 16:10:00","128.1533","33.6217","0","0","","1033.3","2","16.9","2","개임(운량:3-7)","2","Very Low","2","","","41%-50%","2","Cirrostratus","2","Moderate ","2","0.3- 1.5 ","2","N  ","2"
"정선해양관측","206-01","1962-02-03 21:35:00","128.575","34.5917","0","0","","1028","2","6.2","2","쾌청(운량:0-2)","2","Very Low","2","","","1%-10%","2","Cirrus","2","Smooth-wavelets ","2","0 - 0.2 ","2","N  ","2"
"정선해양관측","206-01","1962-03-06 08:50:00","128.575","34.5917","0","0","","1017.3","2","11.5","2","개임(운량:3-7)","2","Very Low","2","","","31%-40%","2","Cumulus","2","Slight ","2","0 - 0.2 ","2","W  ","2"
"정선해양관측","206-01","1962-04-09 07:10:00","128.575","34.5917","0","0","","1017.3","2","13.2","2","흐림(운량:8-10)","2","Very Low","2","","","91%-100%","2","Stratus","2","Calm-ripples ","2","0 - 0.2 ","2","SW ","2"
"정선해양관측","206-01","1962-05-20 17:38:00","128.575","34.5917","0","0","","1012","2","17.8","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","Smooth-wavelets ","2","0 - 0.2 ","2","SE ","2"
"정선해양관측","206-01","1962-09-30 08:50:00","128.575","34.5917","0","0","","1031.3","2","20","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE III","2","21%-30%","2","Cirrus","2","Rough ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","206-01","1962-11-24 23:55:00","128.575","34.5917","0","0","","1038.7","2","8.1","2","개임(운량:3-7)","2","Very Low","2","","","41%-50%","2","Stratus","2","Slight ","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","206-02","1962-02-03 20:30:00","128.6867","34.4933","0","0","","1028","2","6.8","2","쾌청(운량:0-2)","2","Low","2","","","1%-10%","2","Stratus","2","Slight ","2","0 - 0.2 ","2","N  ","2"
"정선해양관측","206-02","1962-03-06 10:00:00","128.6867","34.4933","0","0","","1016","2","11.4","2","개임(운량:3-7)","2","Very Low","2","","","21%-30%","2","Cirrus","2","Smooth-wavelets ","2","0 - 0.2 ","2","W  ","2"
"정선해양관측","206-02","1962-04-09 08:10:00","128.6867","34.4933","0","0","","1013.3","2","13.2","2","흐림(운량:8-10)","2","Very Low","2","","","91%-100%","2","Stratus","2","Calm-ripples ","2","0 - 0.2 ","2","S  ","2"
"정선해양관측","206-02","1962-05-20 16:37:00","128.6867","34.4933","0","0","","1012","2","19","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","Calm-ripples ","2","0 - 0.2 ","2","SE ","2"
"정선해양관측","206-02","1962-10-01 09:47:00","128.6867","34.4933","0","0","","1029.3","2","20","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE III","2","1%-10%","2","Stratus","2","Moderate ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","206-02","1962-11-24 22:35:00","128.6867","34.4933","0","0","","1038.7","2","9.2","2","개임(운량:3-7)","2","Very Low","2","","","41%-50%","2","Stratus","2","Slight ","2","0 - 0.2 ","2","SW ","2"
"정선해양관측","206-03","1962-02-03 19:05:00","128.8283","34.3733","0","0","","1028","2","7.1","2","개임(운량:3-7)","2","Low","2","","","21%-30%","2","Cumulus","2","Slight ","2","0 - 0.2 ","2","N  ","2"
"정선해양관측","206-03","1962-03-06 11:15:00","128.8283","34.3733","0","0","","1016","2","11.8","2","개임(운량:3-7)","2","Very Low","2","","","41%-50%","2","Cirrocumulus","2","Slight ","2","0 - 0.2 ","2","W  ","2"
"정선해양관측","206-03","1962-04-09 09:25:00","128.8283","34.3733","0","0","","1013.3","2","13.1","2","흐림(운량:8-10)","2","Very Low","2","","","91%-100%","2","Stratus","2","Calm-ripples ","2","0 - 0.2 ","2","S  ","2"
"정선해양관측","206-03","1962-05-20 15:35:00","128.8283","34.3733","0","0","","1020","2","18.2","2","쾌청(운량:0-2)","2","Very Low","2","","","1%-10%","2","Cirrus","2","Calm-ripples ","2","0 - 0.2 ","2","W  ","2"
"정선해양관측","206-03","1962-10-01 11:00:00","128.8283","34.3733","0","0","","1029.3","2","20.5","2","쾌청(운량:0-2)","2","Low","2","FOREL-ULE SCALE III","2","1%-10%","2","Stratus","2","Moderate ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","206-03","1962-11-24 21:20:00","128.8283","34.3733","0","0","","1038.7","2","9.1","2","개임(운량:3-7)","2","Very Low","2","","","41%-50%","2","Stratus","2","Slight ","2","0 - 0.2 ","2","SW ","2"
"정선해양관측","206-04","1962-03-06 14:20:00","128.9667","34.255","0","0","","1016","2","12","2","개임(운량:3-7)","2","Very Low","2","","","41%-50%","2","Cirrus","2","Slight ","2","0 - 0.2 ","2","W  ","2"
"정선해양관측","206-04","1962-04-09 11:10:00","128.9667","34.255","0","0","","1016","2","14.8","2","흐림(운량:8-10)","2","Very Low","2","","","91%-100%","2","Stratus","2","Calm-ripples ","2","0 - 0.2 ","2","SW ","2"
"정선해양관측","206-04","1962-05-20 14:34:00","128.9667","34.255","0","0","","1013.3","2","18.1","2","","","Low","2","","","","","","","Slight ","2","0 - 0.2 ","2","SE ","2"
"정선해양관측","206-04","1962-11-24 20:00:00","128.9667","34.255","0","0","","1038.7","2","10","2","개임(운량:3-7)","2","Very Low","2","","","51%-60%","2","Stratus","2","Slight ","2","0 - 0.2 ","2","SW ","2"
"정선해양관측","207-01","1962-01-29 09:45:00","129.12","35.0217","0","0","","1024","2","5","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","71%-80%","2","Stratocumulus","2","Smooth-wavelets ","2","0 - 0.2 ","2","NW ","2"
"정선해양관측","207-01","1962-03-05 16:20:00","129.12","35.0217","0","0","","1021.3","2","12.5","2","흐림(운량:8-10)","2","Very Low","2","","","71%-80%","2","Cirrus","2","Smooth-wavelets ","2","0 - 0.2 ","2","NW ","2"
